aX,aY,aZ,gX,gY,gZ,beat_change,beat,dynamic
-0.517,-0.384,-0.672,54.512,19.756,114.573,None,3,f
-0.519,-0.39,-0.672,54.817,18.841,115.549,None,3,f
-0.522,-0.395,-0.664,55.06100000000001,17.561,116.585,None,3,f
-0.521,-0.394,-0.6679999999999999,55.36600000000001,16.524,117.317,None,3,f
-0.524,-0.394,-0.682,55.0,15.976,118.415,None,3,f
-0.525,-0.395,-0.684,55.06100000000001,15.732,119.085,None,3,f
-0.525,-0.407,-0.6859999999999999,55.122,15.732,120.0,None,3,f
-0.529,-0.408,-0.6940000000000001,54.93899999999999,15.305,121.098,None,3,f
-0.525,-0.404,-0.6990000000000001,54.93899999999999,14.207,121.89,None,3,f
-0.528,-0.398,-0.718,55.06100000000001,13.537,122.622,None,3,f
-0.531,-0.405,-0.7390000000000001,55.244,12.988,123.293,None,3,f
-0.529,-0.413,-0.757,54.756,12.5,124.024,None,3,f
-0.5329999999999999,-0.418,-0.773,54.024,11.707,124.939,None,3,f
-0.532,-0.422,-0.795,53.841,10.061,125.854,None,3,f
-0.528,-0.4320000000000001,-0.8140000000000001,52.744,8.597999999999999,126.707,None,3,f
-0.525,-0.438,-0.831,51.402,7.256,127.622,None,3,f
-0.519,-0.442,-0.8490000000000001,50.854,5.732,128.59799999999998,None,3,f
-0.523,-0.441,-0.868,50.122,4.939,129.451,None,3,f
-0.519,-0.439,-0.885,49.268,4.573,130.366,None,3,f
-0.517,-0.45,-0.8959999999999999,48.72,3.78,131.28,None,3,f
-0.514,-0.449,-0.921,48.17100000000001,3.4760000000000004,132.07299999999998,None,3,f
-0.509,-0.443,-0.938,47.805,2.988,132.988,None,3,f
-0.504,-0.439,-0.95,47.622,2.866,133.476,None,3,f
-0.503,-0.441,-0.965,47.43899999999999,2.744,134.024,None,3,f
-0.501,-0.457,-0.983,47.317,2.5610000000000004,134.329,None,3,f
-0.495,-0.465,-1.005,47.256,2.256,134.939,None,3,f
-0.481,-0.472,-1.027,47.5,1.646,135.549,None,3,f
-0.478,-0.479,-1.041,47.43899999999999,1.037,136.037,None,3,f
-0.473,-0.488,-1.051,47.256,0.4270000000000001,136.28,None,3,f
-0.468,-0.493,-1.0490000000000002,47.012,-0.4270000000000001,136.64600000000002,None,3,f
-0.465,-0.493,-1.053,47.073,-1.098,136.768,None,3,f
-0.458,-0.485,-1.0490000000000002,46.82899999999999,-1.524,136.951,None,3,f
-0.452,-0.491,-1.045,46.82899999999999,-1.829,137.012,None,3,f
-0.444,-0.491,-1.045,46.707,-1.768,136.951,None,3,f
-0.434,-0.489,-1.048,46.951,-1.463,136.829,None,3,f
-0.423,-0.493,-1.043,47.012,-1.402,136.707,None,3,f
-0.417,-0.495,-1.038,47.378,-0.976,136.40200000000002,None,3,f
-0.412,-0.495,-1.033,47.195,-0.244,136.09799999999998,None,3,f
-0.401,-0.494,-1.028,47.195,-0.4270000000000001,135.732,None,3,f
-0.388,-0.4920000000000001,-1.02,47.256,-1.463,135.488,None,3,f
-0.3720000000000001,-0.496,-1.024,47.317,-2.5610000000000004,135.488,None,3,f
-0.355,-0.501,-1.021,47.317,-3.293,134.939,None,3,f
-0.344,-0.509,-1.019,47.256,-4.085,134.268,None,3,f
-0.321,-0.506,-1.02,47.622,-4.573,133.72,None,3,f
-0.306,-0.503,-1.02,47.56100000000001,-4.634,132.988,None,3,f
-0.28800000000000003,-0.5,-1.018,47.744,-4.512,131.951,None,3,f
-0.273,-0.496,-1.003,47.683,-4.817,131.159,None,3,f
-0.262,-0.496,-1.005,47.5,-4.695,130.183,None,3,f
-0.242,-0.4920000000000001,-1.006,47.073,-3.537,128.90200000000002,None,3,f
-0.228,-0.486,-1.007,47.317,-2.073,127.927,None,3,f
-0.222,-0.483,-0.996,46.82899999999999,-1.829,127.256,None,3,f
-0.206,-0.483,-1.006,45.793,-0.7929999999999999,125.549,None,3,f
-0.18600000000000005,-0.48,-1.01,44.63399999999999,0.8540000000000001,123.72,None,3,f
-0.165,-0.481,-1.013,43.902,2.073,122.012,None,3,f
-0.154,-0.478,-1.013,42.683,2.988,120.244,None,3,f
-0.133,-0.478,-1.02,41.402,3.902,118.659,None,3,f
-0.119,-0.47,-1.021,40.244,4.146,117.256,None,3,f
-0.106,-0.463,-1.022,38.963,4.573,115.488,None,3,f
-0.091,-0.465,-1.032,37.927,5.0,113.659,None,3,f
-0.07,-0.466,-1.05,36.951,4.695,112.073,None,3,f
-0.06,-0.463,-1.06,35.793,4.512,110.488,None,3,f
-0.052000000000000005,-0.464,-1.068,34.695,4.146,108.537,None,3,f
-0.041,-0.454,-1.086,33.659,3.4760000000000004,106.768,None,3,f
-0.017,-0.462,-1.111,32.5,2.5610000000000004,104.878,None,3,f
0.004,-0.463,-1.131,31.037,2.195,103.171,None,3,f
0.015,-0.461,-1.151,29.634,2.5610000000000004,101.524,None,3,f
0.03,-0.461,-1.152,28.598000000000006,3.354,99.512,None,3,f
0.042,-0.457,-1.169,27.256,4.207,97.927,None,3,f
0.055,-0.454,-1.187,25.854,4.573,96.463,None,3,f
0.066,-0.452,-1.197,24.634,4.817,94.939,None,3,f
0.075,-0.44,-1.2,23.293000000000006,5.0,93.293,None,3,f
0.087,-0.4270000000000001,-1.199,22.134,5.183,91.768,None,3,f
0.093,-0.428,-1.202,21.037,6.037000000000001,90.427,None,3,f
0.1,-0.424,-1.208,19.695,6.9510000000000005,88.963,None,3,f
0.105,-0.418,-1.222,18.537,8.232000000000001,87.5,None,3,f
0.117,-0.409,-1.229,17.256,9.39,86.098,None,3,f
0.117,-0.405,-1.232,15.854,10.0,85.0,None,3,f
0.116,-0.401,-1.233,14.39,10.976,83.84100000000002,None,3,f
0.115,-0.401,-1.243,13.537,12.5,82.37799999999999,None,3,f
0.105,-0.399,-1.238,12.5,13.963,80.915,None,3,f
0.106,-0.393,-1.236,11.829,15.366,79.329,None,3,f
0.107,-0.39,-1.246,10.854,16.098,77.92699999999998,None,3,f
0.102,-0.386,-1.249,9.939,15.976,76.768,None,3,f
0.099,-0.383,-1.25,9.451,15.915,75.244,None,3,f
0.097,-0.381,-1.249,8.963,16.89,73.78,None,3,f
0.09,-0.379,-1.244,8.171,18.232,72.195,None,3,f
0.085,-0.376,-1.243,7.5,19.878,70.732,None,3,f
0.083,-0.378,-1.235,6.585,20.915,69.329,None,3,f
0.075,-0.377,-1.23,5.976,21.28,68.04899999999999,None,3,f
0.078,-0.374,-1.229,5.3660000000000005,21.768,66.646,None,3,f
0.083,-0.378,-1.223,4.695,22.866,65.366,None,3,f
0.078,-0.366,-1.225,4.085,23.537,63.841,None,3,f
0.08,-0.365,-1.2009999999999998,3.5980000000000003,24.695,62.317,None,3,f
0.083,-0.359,-1.197,3.1710000000000003,25.183000000000003,60.427,None,3,f
0.077,-0.361,-1.194,2.988,24.085,59.024,None,3,f
0.075,-0.366,-1.183,2.317,22.622,57.317,None,3,f
0.075,-0.353,-1.18,2.073,22.073,55.67100000000001,None,3,f
0.076,-0.343,-1.168,1.646,21.707,54.024,None,3,f
0.078,-0.342,-1.159,1.22,21.524,52.317,None,3,f
0.08,-0.337,-1.153,1.22,21.037,50.732,None,3,f
0.078,-0.333,-1.141,0.976,19.573,49.146,None,3,f
0.08199999999999999,-0.328,-1.146,1.037,18.049,47.5,None,3,f
0.08800000000000001,-0.324,-1.136,0.8540000000000001,16.28,45.915,None,3,f
0.085,-0.32,-1.122,0.6709999999999999,14.695,44.451,None,3,f
0.08800000000000001,-0.306,-1.114,0.488,12.927,42.988,None,3,f
0.092,-0.305,-1.103,0.061,11.524,41.524,None,3,f
0.092,-0.302,-1.103,0.244,10.732,39.817,None,3,f
0.104,-0.294,-1.099,0.305,9.939,38.232,None,3,f
0.116,-0.294,-1.087,-0.305,8.78,36.951,None,3,f
0.116,-0.29100000000000004,-1.074,-0.488,7.134,35.793,None,3,f
0.121,-0.28300000000000003,-1.062,-0.244,5.732,34.634,None,3,f
0.122,-0.276,-1.057,-0.244,4.573,33.232,None,3,f
0.125,-0.274,-1.051,-0.244,3.537,32.073,None,3,f
0.127,-0.271,-1.044,-0.061,2.927,30.671,None,3,f
0.13699999999999998,-0.267,-1.039,0.122,2.866,29.268,None,3,f
0.139,-0.267,-1.036,0.122,3.293,28.049,None,3,f
0.141,-0.267,-1.027,0.488,3.232,26.707,None,3,f
0.138,-0.27,-1.026,0.732,3.902,24.939,None,3,f
0.13,-0.261,-1.016,0.366,4.756,23.293000000000006,None,3,f
0.122,-0.254,-1.011,0.183,5.3660000000000005,21.829,None,3,f
0.122,-0.257,-1.002,0.183,5.61,20.427,None,3,f
0.128,-0.262,-0.999,0.6709999999999999,6.462999999999999,18.415,None,3,f
0.116,-0.262,-0.992,0.366,7.866,16.707,None,3,f
0.11,-0.255,-0.993,0.122,9.207,15.366,None,3,f
0.101,-0.249,-0.972,0.4270000000000001,8.78,14.207,None,3,f
0.099,-0.247,-0.975,-0.183,7.744,13.11,None,3,f
0.087,-0.243,-0.972,-0.366,7.073,11.646,None,3,f
0.084,-0.235,-0.964,-0.122,6.829,10.061,None,3,f
0.073,-0.232,-0.962,0.488,7.744,8.476,None,3,f
0.076,-0.237,-0.962,0.488,8.171,7.195,None,3,f
0.073,-0.231,-0.959,0.305,7.5,6.28,None,3,f
0.07,-0.228,-0.957,0.061,6.524,5.854,None,3,f
0.07,-0.229,-0.956,0.183,5.0,5.244,None,3,f
0.066,-0.228,-0.955,0.6709999999999999,3.5980000000000003,4.268,None,3,f
0.057,-0.217,-0.951,1.341,3.049,3.354,None,3,f
0.061,-0.215,-0.939,1.524,2.927,2.5,None,3,f
0.067,-0.219,-0.93,1.22,2.988,1.89,None,3,f
0.071,-0.211,-0.93,1.22,3.232,1.28,None,3,f
0.07200000000000001,-0.214,-0.93,1.402,3.415,0.488,None,3,f
0.06,-0.213,-0.943,1.159,3.72,-0.305,None,3,f
0.049,-0.202,-0.942,0.976,4.024,-0.976,None,3,f
0.037000000000000005,-0.2,-0.929,0.488,4.39,-1.341,None,3,f
0.029,-0.203,-0.919,0.122,4.329,-1.829,None,3,f
0.027000000000000003,-0.205,-0.919,-0.183,3.963,-2.378,None,3,f
0.008,-0.206,-0.925,-0.183,2.988,-3.232,None,3,f
-0.009000000000000001,-0.201,-0.933,-0.6709999999999999,2.073,-3.963,None,3,f
-0.029,-0.197,-0.944,-1.098,0.976,-4.878,None,3,f
-0.033,-0.193,-0.941,-1.098,0.5489999999999999,-5.732,None,3,f
-0.044,-0.193,-0.942,-1.463,0.0,-6.22,None,3,f
-0.053,-0.192,-0.947,-1.768,-0.8540000000000001,-6.524,None,3,f
-0.063,-0.199,-0.956,-2.317,-1.585,-7.073,None,3,f
-0.07,-0.202,-0.965,-2.988,-2.073,-7.683,None,3,f
-0.077,-0.206,-0.976,-3.293,-2.5,-8.232000000000001,None,3,f
-0.079,-0.206,-0.977,-3.78,-2.195,-8.597999999999999,None,3,f
-0.073,-0.21,-0.982,-4.268,-1.28,-8.963,None,3,f
-0.07400000000000001,-0.208,-0.982,-4.512,0.0,-9.573,None,3,f
-0.068,-0.208,-0.991,-5.122000000000001,1.463,-9.939,None,3,f
-0.069,-0.204,-0.996,-5.488,2.378,-10.122,None,3,f
-0.064,-0.2,-1.0,-5.792999999999998,3.232,-10.366,None,3,f
-0.071,-0.199,-1.0,-6.037000000000001,4.512,-11.037,None,3,f
-0.085,-0.205,-1.003,-6.402,6.098,-11.585,None,3,f
-0.098,-0.204,-1.016,-6.829,7.134,-12.073,None,3,f
-0.102,-0.21,-1.016,-7.0120000000000005,7.622000000000001,-12.561,None,3,f
-0.112,-0.213,-1.024,-7.317,8.293,-12.927,None,3,f
-0.122,-0.215,-1.028,-7.195,9.207,-13.293,None,3,f
-0.128,-0.21600000000000005,-1.028,-7.317,9.878,-13.72,None,3,f
-0.136,-0.213,-1.028,-7.134,9.695,-14.207,None,3,f
-0.14300000000000002,-0.21600000000000005,-1.013,-6.707000000000002,9.512,-14.39,None,3,f
-0.154,-0.212,-1.009,-6.524,9.146,-15.183,None,3,f
-0.16699999999999998,-0.211,-1.009,-6.28,8.476,-16.037,None,3,f
-0.16699999999999998,-0.209,-1.01,-5.671,6.9510000000000005,-16.28,None,3,f
-0.174,-0.215,-1.002,-5.549,5.61,-16.646,None,3,f
-0.175,-0.212,-0.996,-5.549,4.756,-17.195,None,3,f
-0.173,-0.213,-0.987,-6.098,3.354,-17.5,None,3,f
-0.17600000000000002,-0.209,-0.984,-5.732,1.341,-18.049,None,3,f
-0.185,-0.21,-0.983,-5.732,-0.366,-18.659,None,3,f
-0.196,-0.212,-0.972,-6.22,-2.195,-18.78,None,3,f
-0.197,-0.205,-0.962,-6.28,-4.695,-18.476,3beats_3,3,f
-0.196,-0.2,-0.949,-6.037000000000001,-6.524,-18.415,None,3,f
-0.194,-0.203,-0.949,-5.976,-6.22,-18.659,None,3,f
-0.189,-0.198,-0.945,-6.341,-5.976,-19.085,None,3,f
-0.188,-0.193,-0.935,-5.854,-8.293,-19.39,None,3,f
-0.19,-0.189,-0.938,-5.915,-9.817,-19.146,None,3,f
-0.19,-0.181,-0.948,-5.854,-8.354,-19.329,None,3,f
-0.197,-0.188,-0.943,-5.244,-8.171,-19.268,None,3,f
-0.201,-0.195,-0.947,-5.4270000000000005,-9.512,-19.024,None,3,f
-0.205,-0.202,-0.956,-5.549,-9.878,-18.963,None,3,f
-0.223,-0.2,-0.963,-5.976,-10.0,-18.659,None,3,f
-0.23,-0.197,-0.964,-6.28,-10.366,-18.232,None,3,f
-0.23,-0.206,-0.96,-5.915,-10.793,-18.11,None,3,f
-0.244,-0.214,-0.969,-6.098,-11.28,-17.378,None,3,f
-0.261,-0.198,-0.965,-6.341,-10.976,-17.866,None,3,f
-0.259,-0.187,-0.948,-6.89,-11.037,-18.72,None,3,f
-0.259,-0.195,-0.956,-7.0120000000000005,-11.402,-18.841,None,3,f
-0.269,-0.197,-0.969,-6.829,-10.976,-18.354,None,3,f
-0.272,-0.189,-0.955,-7.377999999999999,-10.366,-17.683,None,3,f
-0.298,-0.189,-0.952,-7.927,-10.549,-17.439,None,3,f
-0.287,-0.191,-0.962,-8.293,-10.915,-17.378,None,3,f
-0.282,-0.204,-0.957,-8.537,-11.22,-16.89,None,3,f
-0.29,-0.204,-0.957,-8.293,-11.28,-16.159000000000002,None,3,f
-0.302,-0.199,-0.981,-8.293,-10.061,-16.340999999999998,None,3,f
-0.298,-0.197,-0.981,-9.146,-9.207,-17.195,None,3,f
-0.303,-0.201,-0.986,-9.817,-11.463,-17.317,None,3,f
-0.302,-0.208,-0.998,-10.0,-14.085,-16.646,None,3,f
-0.31,-0.204,-1.007,-10.366,-14.024,-16.22,None,3,f
-0.311,-0.213,-1.004,-11.037,-12.317,-16.28,None,3,f
-0.319,-0.214,-1.011,-11.646,-10.915,-16.585,None,3,f
-0.34,-0.206,-1.018,-12.134,-11.098,-16.28,None,3,f
-0.337,-0.209,-1.01,-12.927,-11.829,-15.549,None,3,f
-0.335,-0.213,-1.013,-14.085,-10.854,-15.549,None,3,f
-0.343,-0.199,-1.017,-15.0,-9.817,-15.854,None,3,f
-0.343,-0.201,-1.015,-15.061,-10.793,-15.488,None,3,f
-0.35,-0.198,-1.024,-15.305,-11.707,-14.695,None,3,f
-0.353,-0.194,-1.026,-16.098,-10.305,-13.841,None,3,f
-0.353,-0.197,-1.028,-16.707,-7.744,-13.415,None,3,f
-0.355,-0.202,-1.045,-16.829,-5.4270000000000005,-13.232,None,3,f
-0.3720000000000001,-0.201,-1.0659999999999998,-17.073,-3.354,-12.866,None,3,f
-0.393,-0.199,-1.061,-17.073,-2.195,-12.012,None,3,f
-0.407,-0.193,-1.058,-17.378,-2.256,-10.915,None,3,f
-0.406,-0.198,-1.0590000000000002,-17.561,-2.378,-9.939,None,3,f
-0.407,-0.204,-1.063,-17.317,-0.732,-9.451,None,3,f
-0.406,-0.213,-1.063,-17.317,1.768,-9.451,None,3,f
-0.414,-0.205,-1.058,-16.829,2.6830000000000003,-9.024,None,3,f
-0.43,-0.207,-1.046,-16.646,2.378,-8.171,None,3,f
-0.433,-0.21,-1.046,-17.134,2.805,-7.317,None,3,f
-0.448,-0.209,-1.056,-17.073,3.659,-6.462999999999999,None,3,f
-0.468,-0.198,-1.036,-17.073,3.902,-5.854,None,3,f
-0.48,-0.203,-1.024,-16.951,4.024,-5.488,None,3,f
-0.479,-0.205,-1.006,-16.524,4.573,-5.061,None,3,f
-0.479,-0.201,-0.999,-16.340999999999998,5.061,-4.573,None,3,f
-0.471,-0.204,-0.989,-16.28,5.792999999999998,-4.207,None,3,f
-0.466,-0.207,-0.983,-15.915,6.28,-4.085,None,3,f
-0.477,-0.207,-0.979,-15.244000000000002,6.098,-3.4760000000000004,None,3,f
-0.476,-0.197,-0.97,-14.695,6.159,-3.049,None,3,f
-0.471,-0.189,-0.956,-13.963,6.646,-2.866,None,3,f
-0.463,-0.195,-0.952,-13.171,7.073,-2.744,None,3,f
-0.456,-0.197,-0.947,-12.439,7.134,-2.439,None,3,f
-0.458,-0.195,-0.942,-11.829,6.829,-2.744,None,3,f
-0.447,-0.192,-0.938,-11.037,6.037000000000001,-2.988,None,3,f
-0.434,-0.189,-0.936,-10.732,5.061,-3.232,None,3,f
-0.4370000000000001,-0.192,-0.927,-10.122,4.085,-3.537,None,3,f
-0.43,-0.194,-0.925,-9.756,2.5,-3.72,None,3,f
-0.42,-0.194,-0.918,-9.634,0.183,-4.024,None,3,f
-0.415,-0.19,-0.911,-9.268,-1.829,-4.39,None,3,f
-0.4,-0.191,-0.897,-9.207,-4.207,-4.756,None,3,f
-0.387,-0.181,-0.894,-9.146,-6.646,-5.061,None,3,f
-0.38,-0.179,-0.885,-8.963,-8.963,-5.61,None,3,f
-0.377,-0.172,-0.884,-8.78,-11.037,-6.098,None,3,f
-0.373,-0.168,-0.883,-8.902000000000003,-12.317,-6.585,None,3,f
-0.35700000000000004,-0.174,-0.888,-9.512,-13.598,-6.9510000000000005,None,3,f
-0.34700000000000003,-0.175,-0.8959999999999999,-10.366,-14.939,-7.561,None,3,f
-0.333,-0.17600000000000002,-0.909,-11.28,-15.732,-8.232000000000001,None,3,f
-0.322,-0.181,-0.92,-12.073,-15.366,-8.78,None,3,f
-0.312,-0.177,-0.931,-12.866,-14.207,-9.451,None,3,f
-0.303,-0.172,-0.943,-13.598,-12.622,-9.939,None,3,f
-0.292,-0.17600000000000002,-0.954,-14.39,-11.098,-10.427,None,3,f
-0.28600000000000003,-0.183,-0.976,-15.0,-10.122,-10.61,None,3,f
-0.281,-0.182,-0.994,-15.61,-9.146,-10.793,None,3,f
-0.272,-0.181,-1.001,-16.098,-7.927,-11.28,None,3,f
-0.265,-0.182,-1.023,-16.646,-7.317,-11.585,None,3,f
-0.265,-0.182,-1.038,-17.073,-7.317,-12.073,None,3,f
-0.267,-0.187,-1.055,-17.744,-7.561,-12.5,None,3,f
-0.266,-0.192,-1.08,-18.293,-7.805,-13.049,None,3,f
-0.265,-0.205,-1.097,-19.451,-7.744,-13.293,None,3,f
-0.268,-0.204,-1.114,-20.488000000000003,-7.377999999999999,-13.598,None,3,f
-0.274,-0.205,-1.123,-21.341,-6.22,-14.085,None,3,f
-0.28,-0.215,-1.134,-22.439,-4.634,-14.634,None,3,f
-0.297,-0.214,-1.142,-23.415,-3.293,-14.817,None,3,f
-0.3,-0.212,-1.144,-24.268,-2.073,-15.183,None,3,f
-0.298,-0.211,-1.147,-25.427,-1.28,-15.366,None,3,f
-0.29600000000000004,-0.207,-1.148,-26.159,-0.5489999999999999,-15.488,None,3,f
-0.29100000000000004,-0.203,-1.157,-26.89,0.366,-15.793,None,3,f
-0.29,-0.198,-1.16,-27.439,1.159,-16.402,None,3,f
-0.29100000000000004,-0.195,-1.176,-28.11,1.768,-16.707,None,3,f
-0.28600000000000003,-0.197,-1.188,-28.537,1.524,-17.317,None,3,f
-0.29,-0.196,-1.195,-29.146,0.915,-17.622,None,3,f
-0.29600000000000004,-0.196,-1.203,-29.939,-0.488,-18.049,None,3,f
-0.303,-0.203,-1.212,-30.793000000000006,-2.012,-18.415,None,3,f
-0.306,-0.213,-1.222,-31.341,-3.415,-18.537,None,3,f
-0.309,-0.214,-1.219,-32.012,-4.695,-18.476,None,3,f
-0.313,-0.213,-1.223,-32.866,-5.792999999999998,-18.841,None,3,f
-0.308,-0.21600000000000005,-1.22,-33.598,-6.585,-19.085,None,3,f
-0.311,-0.211,-1.215,-34.207,-7.317,-19.085,None,3,f
-0.303,-0.209,-1.21,-34.878,-8.11,-19.085,None,3,f
-0.307,-0.206,-1.2009999999999998,-35.305,-9.085,-19.085,None,3,f
-0.308,-0.201,-1.2,-35.793,-9.756,-18.78,None,3,f
-0.305,-0.198,-1.197,-36.22,-9.939,-18.72,None,3,f
-0.302,-0.192,-1.202,-36.341,-9.146,-19.207,None,3,f
-0.309,-0.18600000000000005,-1.203,-36.524,-7.683,-19.207,None,3,f
-0.302,-0.19,-1.209,-36.951,-5.792999999999998,-18.963,None,3,f
-0.31,-0.196,-1.213,-37.317,-4.756,-18.841,None,3,f
-0.316,-0.198,-1.208,-37.622,-4.268,-18.232,None,3,f
-0.317,-0.197,-1.205,-38.11,-3.5980000000000003,-17.927,None,3,f
-0.32299999999999995,-0.195,-1.198,-38.72,-2.805,-17.683,None,3,f
-0.333,-0.197,-1.198,-39.085,-2.6830000000000003,-17.744,None,3,f
-0.337,-0.197,-1.186,-39.39,-2.622,-17.561,None,3,f
-0.343,-0.193,-1.173,-39.817,-2.866,-17.378,None,3,f
-0.35,-0.19,-1.175,-40.244,-3.293,-17.317,None,3,f
-0.355,-0.188,-1.168,-40.427,-3.78,-17.317,None,3,f
-0.368,-0.18600000000000005,-1.164,-41.037,-4.146,-17.5,None,3,f
-0.381,-0.179,-1.155,-41.82899999999999,-4.939,-17.622,None,3,f
-0.391,-0.185,-1.151,-42.012,-5.854,-17.622,None,3,f
-0.389,-0.183,-1.153,-42.805,-6.646,-17.683,None,3,f
-0.396,-0.187,-1.159,-43.537,-6.9510000000000005,-17.805,None,3,f
-0.401,-0.188,-1.163,-44.146,-7.317,-17.805,None,3,f
-0.403,-0.185,-1.166,-44.756,-7.561,-18.049,None,3,f
-0.402,-0.185,-1.171,-45.854,-7.5,-18.293,None,3,f
-0.392,-0.18600000000000005,-1.176,-47.195,-6.768,-18.354,None,3,f
-0.388,-0.187,-1.1840000000000002,-48.72,-6.22,-18.293,None,3,f
-0.384,-0.184,-1.182,-50.06100000000001,-6.28,-18.476,None,3,f
-0.376,-0.188,-1.19,-51.524,-6.28,-18.232,None,3,f
-0.377,-0.188,-1.197,-53.11,-6.402,-17.988,None,3,f
-0.364,-0.19,-1.209,-54.32899999999999,-6.159,-17.866,None,3,f
-0.364,-0.192,-1.223,-55.36600000000001,-5.3660000000000005,-17.561,None,3,f
-0.371,-0.195,-1.238,-56.524,-4.207,-17.134,None,3,f
-0.369,-0.201,-1.243,-57.56100000000001,-3.415,-16.89,None,3,f
-0.3720000000000001,-0.197,-1.253,-58.537,-3.1710000000000003,-16.524,None,3,f
-0.379,-0.202,-1.272,-59.63399999999999,-3.659,-16.037,None,3,f
-0.377,-0.206,-1.295,-60.61,-3.4760000000000004,-15.488,None,3,f
-0.383,-0.214,-1.311,-61.28,-3.354,-14.878,None,3,f
-0.388,-0.217,-1.3159999999999998,-62.195,-3.232,-14.39,None,3,f
-0.398,-0.221,-1.331,-63.049,-3.415,-13.902,None,3,f
-0.399,-0.224,-1.341,-63.78,-3.659,-13.537,None,3,f
-0.396,-0.219,-1.3430000000000002,-64.634,-3.841,-13.354,None,3,f
-0.402,-0.213,-1.342,-65.305,-4.085,-12.988,None,3,f
-0.417,-0.204,-1.342,-66.402,-4.329,-12.561,None,3,f
-0.424,-0.191,-1.334,-67.622,-4.573,-12.561,None,3,f
-0.431,-0.188,-1.329,-68.84100000000001,-4.39,-12.378,None,3,f
-0.435,-0.182,-1.334,-70.0,-4.085,-12.317,None,3,f
-0.434,-0.17800000000000002,-1.332,-71.22,-3.659,-12.317,None,3,f
-0.428,-0.16899999999999998,-1.321,-72.378,-3.232,-12.134,None,3,f
-0.429,-0.16399999999999998,-1.318,-73.53699999999998,-2.744,-12.317,None,3,f
-0.439,-0.152,-1.3130000000000002,-75.0,-1.646,-12.439,None,3,f
-0.436,-0.151,-1.31,-76.03699999999998,-0.8540000000000001,-12.744000000000002,None,3,f
-0.428,-0.151,-1.315,-77.256,-0.7929999999999999,-12.805,None,3,f
-0.422,-0.142,-1.314,-78.53699999999998,-1.22,-13.171,None,3,f
-0.419,-0.139,-1.324,-79.634,-1.159,-13.415,None,3,f
-0.417,-0.141,-1.325,-80.488,-0.8540000000000001,-13.841,None,3,f
-0.412,-0.142,-1.33,-81.524,-0.976,-14.451,None,3,f
-0.41,-0.14400000000000002,-1.338,-82.5,-2.012,-14.817,None,3,f
-0.407,-0.142,-1.336,-83.598,-3.1710000000000003,-14.817,None,3,f
-0.404,-0.146,-1.339,-84.512,-3.841,-15.0,None,3,f
-0.401,-0.147,-1.3430000000000002,-85.73200000000001,-3.902,-15.0,None,3,f
-0.393,-0.149,-1.345,-86.646,-3.72,-14.878,None,3,f
-0.384,-0.149,-1.342,-87.439,-4.268,-14.939,None,3,f
-0.379,-0.14800000000000002,-1.3330000000000002,-88.598,-5.671,-14.573,None,3,f
-0.377,-0.146,-1.34,-89.45100000000002,-7.073,-14.329,None,3,f
-0.365,-0.142,-1.337,-90.183,-7.195,-14.329,None,3,f
-0.362,-0.138,-1.3330000000000002,-90.854,-7.0120000000000005,-14.268,None,3,f
-0.364,-0.136,-1.336,-91.707,-7.0120000000000005,-14.024,None,3,f
-0.37,-0.13,-1.331,-92.195,-7.866,-13.659,None,3,f
-0.371,-0.129,-1.331,-93.293,-8.415,-13.659,None,3,f
-0.373,-0.131,-1.331,-93.902,-8.658999999999999,-13.415,None,3,f
-0.3720000000000001,-0.131,-1.329,-94.756,-9.024,-13.11,None,3,f
-0.38,-0.133,-1.3219999999999998,-95.427,-8.597999999999999,-12.866,None,3,f
-0.389,-0.131,-1.31,-96.098,-7.622000000000001,-13.049,None,3,f
-0.394,-0.128,-1.308,-96.768,-7.5,-12.561,None,3,f
-0.4,-0.126,-1.3,-97.561,-7.987999999999999,-12.378,None,3,f
-0.397,-0.124,-1.294,-98.171,-8.597999999999999,-12.255999999999998,None,3,f
-0.397,-0.12,-1.285,-98.537,-9.329,-12.195,None,3,f
-0.406,-0.113,-1.279,-99.207,-9.878,-12.439,None,3,f
-0.408,-0.106,-1.269,-99.634,-10.61,-12.561,None,3,f
-0.411,-0.105,-1.271,-99.878,-11.646,-12.805,None,3,f
-0.412,-0.114,-1.272,-100.61,-12.805,-12.927,None,3,f
-0.415,-0.117,-1.264,-101.524,-13.963,-13.049,None,3,f
-0.415,-0.108,-1.261,-102.378,-15.305,-13.171,None,3,f
-0.412,-0.106,-1.261,-103.354,-16.340999999999998,-13.415,None,3,f
-0.417,-0.106,-1.251,-104.695,-16.159000000000002,-13.354,None,3,f
-0.418,-0.102,-1.243,-105.488,-16.646,-13.537,None,3,f
-0.416,-0.102,-1.245,-106.22,-17.683,-13.841,None,3,f
-0.407,-0.104,-1.245,-107.256,-18.293,-14.207,None,3,f
-0.401,-0.1,-1.24,-108.902,-17.927,-14.329,None,3,f
-0.394,-0.093,-1.24,-110.183,-17.317,-13.963,None,3,f
-0.386,-0.087,-1.242,-111.829,-17.012,-14.024,None,3,f
-0.384,-0.08800000000000001,-1.252,-113.476,-16.340999999999998,-13.902,None,3,f
-0.385,-0.08900000000000001,-1.259,-114.939,-14.755999999999998,-14.024,None,3,f
