aX,aY,aZ,gX,gY,gZ,beat_change,beat,dynamic
-0.468,-0.04,-0.753,30.854,4.085,37.866,None,4,f
-0.464,-0.041,-0.757,31.098000000000006,3.963,37.744,None,4,f
-0.461,-0.04,-0.764,31.402,4.146,37.622,None,4,f
-0.466,-0.041,-0.765,31.707,4.085,37.256,None,4,f
-0.462,-0.041,-0.7659999999999999,32.256,4.085,36.951,None,4,f
-0.457,-0.043,-0.77,32.622,4.512,36.829,None,4,f
-0.451,-0.038,-0.772,33.354,4.817,36.646,None,4,f
-0.446,-0.041,-0.7709999999999999,33.902,5.0,36.524,None,4,f
-0.438,-0.038,-0.775,34.268,5.244,36.159,None,4,f
-0.433,-0.039,-0.7709999999999999,35.183,5.3660000000000005,35.854,None,4,f
-0.4370000000000001,-0.043,-0.769,35.671,5.4270000000000005,35.915,None,4,f
-0.4320000000000001,-0.046,-0.765,36.159,5.183,35.854,None,4,f
-0.426,-0.049,-0.7659999999999999,36.646,5.0,35.671,None,4,f
-0.418,-0.049,-0.764,37.256,4.756,35.976,None,4,f
-0.416,-0.046,-0.7509999999999999,37.744,4.756,36.098,None,4,f
-0.415,-0.045,-0.738,38.415,5.122000000000001,36.098,None,4,f
-0.415,-0.041,-0.735,38.902,5.0,36.402,None,4,f
-0.419,-0.044,-0.732,39.939,4.756,36.829,None,4,f
-0.424,-0.046,-0.7290000000000001,40.61,4.39,37.317,None,4,f
-0.429,-0.048,-0.722,41.341,4.329,37.744,None,4,f
-0.425,-0.047,-0.722,41.951,4.512,38.293,None,4,f
-0.425,-0.049,-0.713,42.988,5.0,38.902,None,4,f
-0.438,-0.054000000000000006,-0.71,43.476000000000006,5.122000000000001,39.512,None,4,f
-0.445,-0.061,-0.7090000000000001,44.146,5.061,40.061,None,4,f
-0.448,-0.057,-0.698,45.06100000000001,5.061,41.098,None,4,f
-0.46,-0.065,-0.7040000000000001,45.67100000000001,5.488,41.951,None,4,f
-0.47,-0.067,-0.7,46.159,6.22,42.378,None,4,f
-0.481,-0.069,-0.6920000000000001,46.646,6.768,43.415,None,4,f
-0.491,-0.07400000000000001,-0.687,47.317,7.256,44.512,None,4,f
-0.504,-0.071,-0.6859999999999999,47.927,7.927,45.305,None,4,f
-0.507,-0.069,-0.684,48.537,8.658999999999999,46.037,None,4,f
-0.518,-0.068,-0.679,49.085,9.512,47.13399999999999,None,4,f
-0.528,-0.068,-0.6809999999999999,49.512,10.061,48.293,None,4,f
-0.532,-0.07200000000000001,-0.685,50.06100000000001,10.793,49.146,None,4,f
-0.546,-0.071,-0.6809999999999999,50.183,11.585,50.06100000000001,None,4,f
-0.547,-0.075,-0.674,50.732,12.255999999999998,50.67100000000001,None,4,f
-0.561,-0.08,-0.6759999999999999,51.22,12.927,51.28,None,4,f
-0.562,-0.07200000000000001,-0.684,51.89,13.354,51.768,None,4,f
-0.5660000000000001,-0.07,-0.6809999999999999,52.43899999999999,13.476,52.256,None,4,f
-0.5760000000000001,-0.077,-0.6759999999999999,53.537,13.598,52.56100000000001,None,4,f
-0.581,-0.08,-0.679,54.085,13.78,52.988,None,4,f
-0.588,-0.083,-0.68,54.695,13.598,53.537,None,4,f
-0.589,-0.09,-0.679,55.244,13.354,54.024,None,4,f
-0.59,-0.098,-0.6829999999999999,55.67100000000001,12.988,54.207,None,4,f
-0.5820000000000001,-0.096,-0.6779999999999999,56.585,12.5,54.512,None,4,f
-0.578,-0.101,-0.679,57.195,12.073,54.878,None,4,f
-0.5720000000000001,-0.102,-0.675,58.293,11.524,54.93899999999999,None,4,f
-0.564,-0.101,-0.679,59.085,11.524,55.0,None,4,f
-0.557,-0.104,-0.674,59.756,11.159,55.0,None,4,f
-0.54,-0.104,-0.674,60.67100000000001,10.427,54.878,None,4,f
-0.532,-0.104,-0.6729999999999999,61.341,9.756,54.93899999999999,None,4,f
-0.525,-0.102,-0.6729999999999999,62.13399999999999,9.512,55.122,None,4,f
-0.515,-0.102,-0.672,62.927,9.39,55.06100000000001,None,4,f
-0.506,-0.104,-0.664,63.78,9.146,55.06100000000001,None,4,f
-0.5,-0.11,-0.6559999999999999,64.57300000000001,8.415,55.244,None,4,f
-0.489,-0.109,-0.6629999999999999,65.488,7.744,55.427,None,4,f
-0.476,-0.109,-0.664,65.976,7.073,55.549,None,4,f
-0.466,-0.109,-0.654,66.829,6.646,55.427,None,4,f
-0.46,-0.107,-0.649,67.744,6.098,55.36600000000001,None,4,f
-0.456,-0.108,-0.655,68.72,5.3660000000000005,55.183,None,4,f
-0.45,-0.104,-0.655,69.756,4.634,55.06100000000001,None,4,f
-0.441,-0.104,-0.654,70.671,4.146,54.63399999999999,None,4,f
-0.436,-0.105,-0.657,71.89,3.841,54.39,None,4,f
-0.429,-0.111,-0.6579999999999999,72.805,3.4760000000000004,54.268,None,4,f
-0.43,-0.124,-0.659,73.72,3.11,54.085,None,4,f
-0.4270000000000001,-0.125,-0.6629999999999999,74.756,2.622,53.902,None,4,f
-0.4270000000000001,-0.129,-0.6659999999999999,75.366,2.744,54.085,None,4,f
-0.422,-0.132,-0.6659999999999999,76.03699999999998,2.988,53.963,None,4,f
-0.417,-0.134,-0.667,76.524,3.232,53.72,None,4,f
-0.412,-0.14400000000000002,-0.6659999999999999,77.07300000000002,3.049,53.537,None,4,f
-0.407,-0.15,-0.665,77.866,2.805,53.72,None,4,f
-0.402,-0.154,-0.667,78.171,3.1710000000000003,53.659,None,4,f
-0.404,-0.155,-0.672,78.598,3.72,53.415,None,4,f
-0.4,-0.153,-0.6779999999999999,78.476,4.512,53.354,None,4,f
-0.397,-0.155,-0.6829999999999999,78.476,5.305,53.232,None,4,f
-0.399,-0.161,-0.688,78.65899999999998,5.488,53.049,None,4,f
-0.405,-0.16699999999999998,-0.695,78.84100000000002,5.915,53.293,None,4,f
-0.412,-0.173,-0.703,79.024,6.402,53.537,None,4,f
-0.411,-0.17600000000000002,-0.7090000000000001,79.024,7.0120000000000005,53.72,None,4,f
-0.412,-0.18600000000000005,-0.7140000000000001,78.902,7.377999999999999,53.598,None,4,f
-0.413,-0.187,-0.731,79.146,7.195,53.72,None,4,f
-0.417,-0.192,-0.741,79.207,6.707000000000002,54.024,None,4,f
-0.416,-0.196,-0.757,79.39,6.707000000000002,54.085,None,4,f
-0.419,-0.199,-0.767,79.695,6.524,54.146,None,4,f
-0.421,-0.195,-0.778,80.061,6.341,54.32899999999999,None,4,f
-0.425,-0.193,-0.7829999999999999,79.939,6.037000000000001,54.512,None,4,f
-0.429,-0.19,-0.7959999999999999,80.061,5.122000000000001,54.695,None,4,f
-0.434,-0.194,-0.8079999999999999,79.939,4.146,55.183,None,4,f
-0.439,-0.198,-0.812,80.0,3.537,55.732,None,4,f
-0.443,-0.2,-0.823,80.183,3.232,56.341,None,4,f
-0.453,-0.201,-0.8270000000000001,80.122,3.232,57.012,None,4,f
-0.453,-0.202,-0.8340000000000001,80.54899999999998,3.537,57.805,None,4,f
-0.456,-0.201,-0.84,80.793,4.39,58.415,None,4,f
-0.458,-0.206,-0.8420000000000001,81.15899999999998,7.439,58.963,None,4,f
-0.461,-0.203,-0.853,81.46300000000002,11.829,59.451,None,4,f
-0.464,-0.204,-0.8540000000000001,81.768,14.939,60.0,None,4,f
-0.471,-0.207,-0.8590000000000001,81.402,15.122,60.732,None,4,f
-0.479,-0.204,-0.867,81.15899999999998,13.354,61.159,None,4,f
-0.485,-0.204,-0.875,80.976,11.646,61.951,None,4,f
-0.495,-0.209,-0.883,80.976,10.244000000000002,62.56100000000001,None,4,f
-0.507,-0.217,-0.883,81.098,9.39,62.805,None,4,f
-0.516,-0.228,-0.8909999999999999,81.15899999999998,8.476,63.232,None,4,f
-0.519,-0.233,-0.897,80.732,7.744,63.72,None,4,f
-0.528,-0.236,-0.904,80.488,7.622000000000001,64.146,None,4,f
-0.541,-0.235,-0.906,80.42699999999998,8.293,64.695,None,4,f
-0.545,-0.24,-0.901,80.305,8.78,65.061,None,4,f
-0.556,-0.239,-0.903,80.0,9.207,65.488,None,4,f
-0.568,-0.249,-0.904,79.695,9.695,66.03699999999999,None,4,f
-0.5660000000000001,-0.262,-0.917,79.634,10.244000000000002,66.28,None,4,f
-0.5479999999999999,-0.268,-0.934,79.146,10.854,66.829,None,4,f
-0.53,-0.27,-0.951,78.78,11.463,67.256,None,4,f
-0.523,-0.273,-0.958,78.354,12.317,67.439,None,4,f
-0.517,-0.273,-0.969,77.988,13.537,67.439,None,4,f
-0.522,-0.271,-0.975,77.744,14.207,67.5,None,4,f
-0.53,-0.277,-0.975,77.195,14.573,67.5,None,4,f
-0.521,-0.279,-0.979,76.95100000000002,14.573,67.866,None,4,f
-0.526,-0.278,-0.986,76.585,14.329,68.11,None,4,f
-0.53,-0.287,-0.998,76.22,14.024,68.476,None,4,f
-0.527,-0.295,-0.999,75.732,13.963,68.65899999999999,None,4,f
-0.528,-0.297,-1.007,75.366,13.72,68.65899999999999,None,4,f
-0.53,-0.299,-1.015,75.0,13.476,68.96300000000001,None,4,f
-0.526,-0.304,-1.022,74.57300000000002,12.988,69.329,None,4,f
-0.521,-0.306,-1.027,74.57300000000002,13.049,69.634,None,4,f
-0.524,-0.309,-1.029,74.085,14.024,69.878,None,4,f
-0.514,-0.308,-1.027,73.53699999999998,14.939,70.671,None,4,f
-0.512,-0.304,-1.033,73.354,15.305,71.46300000000002,None,4,f
-0.508,-0.29600000000000004,-1.042,72.988,15.671,72.134,None,4,f
-0.508,-0.29600000000000004,-1.046,72.622,16.159000000000002,72.866,None,4,f
-0.506,-0.3,-1.047,72.195,16.28,73.96300000000002,None,4,f
-0.506,-0.302,-1.0490000000000002,71.95100000000002,16.22,75.061,None,4,f
-0.509,-0.301,-1.058,71.707,16.28,75.915,None,4,f
-0.51,-0.307,-1.0590000000000002,71.22,16.646,76.89,None,4,f
-0.517,-0.312,-1.064,70.671,16.951,77.866,None,4,f
-0.519,-0.316,-1.071,70.305,17.134,78.78,None,4,f
-0.523,-0.309,-1.077,69.878,17.683,79.634,None,4,f
-0.532,-0.314,-1.083,69.329,18.293,80.42699999999998,None,4,f
-0.546,-0.319,-1.079,68.78,18.902,81.03699999999998,None,4,f
-0.5539999999999999,-0.316,-1.079,68.171,19.268,81.585,None,4,f
-0.5589999999999999,-0.324,-1.086,67.317,19.512,82.073,None,4,f
-0.569,-0.33,-1.101,67.07300000000001,19.512,82.744,None,4,f
-0.578,-0.331,-1.106,66.28,19.268,83.04899999999998,None,4,f
-0.5710000000000001,-0.337,-1.111,65.61,19.268,83.476,None,4,f
-0.574,-0.338,-1.124,65.0,19.268,83.72,None,4,f
-0.575,-0.338,-1.132,64.085,19.024,83.65899999999998,None,4,f
-0.5720000000000001,-0.338,-1.133,63.232,18.78,83.476,None,4,f
-0.562,-0.343,-1.136,62.43899999999999,18.963,83.171,None,4,f
-0.5539999999999999,-0.34700000000000003,-1.143,61.463,19.085,82.927,None,4,f
-0.547,-0.348,-1.152,60.305,19.024,82.866,None,4,f
-0.5329999999999999,-0.353,-1.156,59.32899999999999,18.476,82.5,None,4,f
-0.521,-0.36,-1.167,58.11,17.744,82.073,None,4,f
-0.51,-0.361,-1.178,57.256,17.073,81.524,None,4,f
-0.49,-0.3670000000000001,-1.182,56.037,16.402,80.671,None,4,f
-0.478,-0.3670000000000001,-1.194,55.305,16.098,79.817,None,4,f
-0.458,-0.368,-1.205,54.451,15.122,78.96300000000002,None,4,f
-0.447,-0.37,-1.215,53.17100000000001,14.024,78.293,None,4,f
-0.429,-0.368,-1.219,52.378,13.171,77.744,None,4,f
-0.411,-0.371,-1.233,51.402,12.866,77.012,None,4,f
-0.398,-0.37,-1.237,50.427,12.683,76.34100000000002,None,4,f
-0.385,-0.37,-1.242,49.573,12.073,75.671,None,4,f
-0.3670000000000001,-0.3720000000000001,-1.244,48.415,11.098,75.061,None,4,f
-0.349,-0.377,-1.261,47.5,9.878,74.634,None,4,f
-0.339,-0.3720000000000001,-1.268,46.707,9.268,74.39,None,4,f
-0.327,-0.37,-1.272,45.793,8.963,74.085,None,4,f
-0.312,-0.362,-1.2819999999999998,44.817,8.78,74.024,None,4,f
-0.308,-0.359,-1.289,43.537,8.232000000000001,74.024,None,4,f
-0.303,-0.355,-1.296,42.56100000000001,7.805,73.96300000000002,None,4,f
-0.298,-0.35600000000000004,-1.31,41.707,7.439,74.146,None,4,f
-0.299,-0.353,-1.315,40.61,7.134,74.268,None,4,f
-0.307,-0.354,-1.315,39.634,7.256,74.695,None,4,f
-0.312,-0.35100000000000003,-1.314,38.659,7.195,75.0,None,4,f
-0.314,-0.35100000000000003,-1.3219999999999998,37.622,7.0120000000000005,75.42699999999998,None,4,f
-0.32299999999999995,-0.35200000000000004,-1.3259999999999998,36.402,6.585,76.098,None,4,f
-0.324,-0.354,-1.327,35.488,6.22,76.707,None,4,f
-0.338,-0.353,-1.338,34.085,6.768,77.256,None,4,f
-0.355,-0.35,-1.346,32.866,7.377999999999999,77.988,None,4,f
-0.364,-0.34700000000000003,-1.344,31.89,7.805,78.65899999999998,None,4,f
-0.376,-0.34700000000000003,-1.356,30.488000000000003,8.963,79.268,None,4,f
-0.387,-0.35,-1.366,29.085,10.183,79.695,None,4,f
-0.4,-0.354,-1.367,27.683000000000003,10.976,80.0,None,4,f
-0.412,-0.354,-1.379,26.28,12.317,80.183,None,4,f
-0.421,-0.35200000000000004,-1.376,24.39,13.841,80.42699999999998,None,4,f
-0.435,-0.358,-1.381,22.683000000000003,15.0,80.54899999999998,None,4,f
-0.443,-0.359,-1.393,21.037,15.854,80.54899999999998,None,4,f
-0.451,-0.364,-1.4,19.329,16.402,80.61,None,4,f
-0.458,-0.364,-1.4069999999999998,17.317,17.317,80.793,None,4,f
-0.46,-0.363,-1.415,15.488,18.11,80.671,None,4,f
-0.46,-0.363,-1.42,13.659,18.598,80.42699999999998,None,4,f
-0.462,-0.361,-1.419,11.463,18.78,80.122,None,4,f
-0.457,-0.361,-1.4380000000000002,9.512,18.171,79.817,None,4,f
-0.451,-0.361,-1.443,7.805,17.622,79.512,None,4,f
-0.443,-0.359,-1.4509999999999998,6.098,17.134,79.268,None,4,f
-0.436,-0.355,-1.464,4.512,15.915,79.085,None,4,f
-0.428,-0.35,-1.467,3.049,15.0,78.476,None,4,f
-0.417,-0.343,-1.479,1.646,14.329,78.11,None,4,f
-0.406,-0.343,-1.489,0.366,13.537,77.622,None,4,f
-0.397,-0.338,-1.49,-0.915,12.744000000000002,77.134,None,4,f
-0.386,-0.335,-1.489,-2.012,11.951,76.89,None,4,f
-0.376,-0.33,-1.487,-3.11,11.463,76.46300000000002,None,4,f
-0.365,-0.32299999999999995,-1.491,-4.146,11.098,76.28,None,4,f
-0.349,-0.315,-1.489,-4.939,11.037,75.793,None,4,f
-0.334,-0.31,-1.487,-5.792999999999998,10.915,75.54899999999998,None,4,f
-0.328,-0.307,-1.4780000000000002,-6.707000000000002,10.244000000000002,75.244,None,4,f
-0.312,-0.298,-1.466,-6.768,9.756,75.0,None,4,f
-0.307,-0.29100000000000004,-1.455,-7.5,9.451,74.817,None,4,f
-0.295,-0.28600000000000003,-1.45,-7.805,9.085,74.39,None,4,f
-0.29,-0.281,-1.429,-8.171,7.987999999999999,74.024,None,4,f
-0.284,-0.277,-1.416,-8.476,7.561,73.293,None,4,f
-0.285,-0.276,-1.399,-8.658999999999999,6.159,72.866,None,4,f
-0.289,-0.279,-1.382,-9.024,4.878,72.561,None,4,f
-0.28600000000000003,-0.284,-1.364,-9.573,4.4510000000000005,72.134,None,4,f
-0.285,-0.285,-1.345,-9.695,3.659,71.768,None,4,f
-0.284,-0.282,-1.336,-10.0,2.439,71.46300000000002,None,4,f
-0.28300000000000003,-0.276,-1.3119999999999998,-10.732,2.012,70.854,None,4,f
-0.276,-0.276,-1.2919999999999998,-11.463,1.341,70.671,None,4,f
-0.282,-0.275,-1.288,-12.073,0.915,70.122,None,4,f
-0.285,-0.259,-1.277,-12.073,0.6709999999999999,69.329,None,4,f
-0.275,-0.255,-1.25,-12.683,0.183,68.96300000000001,None,4,f
-0.271,-0.254,-1.25,-13.232,-0.183,68.65899999999999,None,4,f
-0.27,-0.241,-1.243,-14.146,-0.488,68.354,None,4,f
-0.266,-0.238,-1.226,-15.0,-0.305,67.92699999999999,None,4,f
-0.259,-0.238,-1.229,-15.549,-0.488,67.805,None,4,f
-0.263,-0.23,-1.225,-16.829,0.0,67.561,None,4,f
-0.262,-0.23,-1.223,-18.598,0.7929999999999999,67.256,None,4,f
-0.257,-0.23,-1.231,-19.634,0.976,67.317,None,4,f
-0.257,-0.228,-1.227,-20.854,1.707,66.95100000000001,None,4,f
-0.26,-0.229,-1.225,-22.073,2.073,66.768,None,4,f
-0.258,-0.222,-1.229,-23.415,2.744,66.585,None,4,f
-0.257,-0.219,-1.235,-24.878,3.293,66.585,None,4,f
-0.259,-0.214,-1.244,-26.524,3.4760000000000004,66.22,None,4,f
-0.26,-0.211,-1.253,-27.622,3.537,65.976,None,4,f
-0.261,-0.208,-1.264,-28.659,4.085,65.42699999999999,None,4,f
-0.263,-0.211,-1.268,-30.0,4.695,64.939,None,4,f
-0.275,-0.212,-1.268,-31.341,4.024,64.512,None,4,f
-0.28300000000000003,-0.21,-1.28,-32.378,3.415,64.207,None,4,f
-0.28600000000000003,-0.212,-1.279,-33.232,2.927,64.024,None,4,f
-0.292,-0.22,-1.284,-33.902,2.5610000000000004,63.659,None,4,f
-0.28800000000000003,-0.222,-1.3119999999999998,-34.39,2.805,63.598,None,4,f
-0.29100000000000004,-0.217,-1.2990000000000002,-35.488,3.354,63.476000000000006,None,4,f
-0.285,-0.215,-1.305,-35.976,3.293,63.415,None,4,f
-0.293,-0.217,-1.3019999999999998,-36.585,3.415,63.415,None,4,f
-0.28800000000000003,-0.209,-1.3130000000000002,-37.378,3.841,63.17100000000001,None,4,f
-0.287,-0.214,-1.296,-37.927,4.268,63.17100000000001,None,4,f
-0.28300000000000003,-0.206,-1.3,-38.232,4.634,62.988,None,4,f
-0.28,-0.208,-1.289,-38.476,4.085,62.988,None,4,f
-0.275,-0.2,-1.28,-38.78,3.659,63.232,None,4,f
-0.271,-0.198,-1.27,-39.085,3.232,63.11,None,4,f
-0.276,-0.193,-1.258,-39.512,2.805,63.049,None,4,f
-0.282,-0.189,-1.243,-39.695,2.317,63.11,None,4,f
-0.29,-0.18600000000000005,-1.232,-39.756,2.622,63.232,None,4,f
-0.299,-0.184,-1.219,-40.061,3.841,62.988,None,4,f
-0.308,-0.187,-1.205,-40.244,4.39,62.927,None,4,f
-0.307,-0.187,-1.194,-40.366,4.695,62.988,None,4,f
-0.301,-0.185,-1.18,-40.549,4.939,63.17100000000001,None,4,f
-0.318,-0.184,-1.167,-40.915,5.0,63.049,None,4,f
-0.314,-0.182,-1.154,-40.732,5.4270000000000005,62.988,None,4,f
-0.312,-0.179,-1.144,-40.915,6.22,62.683,None,4,f
-0.309,-0.175,-1.131,-41.037,5.792999999999998,62.195,None,4,f
-0.307,-0.175,-1.115,-41.22,4.878,61.89,None,4,f
-0.307,-0.168,-1.106,-41.402,4.4510000000000005,61.341,None,4,f
-0.295,-0.17,-1.092,-41.402,3.5980000000000003,60.732,None,4,f
-0.29100000000000004,-0.166,-1.094,-41.585,2.805,60.244,None,4,f
-0.289,-0.16699999999999998,-1.086,-41.82899999999999,2.988,59.451,None,4,f
-0.294,-0.16699999999999998,-1.079,-41.951,2.866,58.537,None,4,f
-0.28600000000000003,-0.17,-1.068,-42.195,2.073,57.805,None,4,f
-0.278,-0.174,-1.062,-42.988,1.646,56.89,None,4,f
-0.268,-0.17600000000000002,-1.06,-43.232,0.915,55.976000000000006,None,4,f
-0.265,-0.172,-1.054,-43.476000000000006,0.122,55.122,None,4,f
-0.25,-0.166,-1.0490000000000002,-43.72,-0.5489999999999999,54.268,None,4,f
-0.238,-0.16399999999999998,-1.038,-44.146,-1.159,53.476000000000006,None,4,f
-0.217,-0.165,-1.036,-44.817,-1.28,52.43899999999999,None,4,f
-0.199,-0.159,-1.043,-45.36600000000001,-1.829,51.707,None,4,f
-0.191,-0.157,-1.038,-45.793,-2.622,50.976000000000006,None,4,f
-0.183,-0.158,-1.04,-45.915,-2.317,50.0,None,4,f
-0.171,-0.155,-1.041,-46.524,-1.585,49.268,None,4,f
-0.16699999999999998,-0.153,-1.032,-47.195,-1.646,48.598,None,4,f
-0.165,-0.149,-1.036,-47.5,-2.256,47.86600000000001,None,4,f
-0.152,-0.147,-1.034,-47.744,-2.317,47.43899999999999,None,4,f
-0.14800000000000002,-0.145,-1.038,-48.11,-2.866,47.13399999999999,None,4,f
-0.14,-0.145,-1.044,-48.476000000000006,-3.4760000000000004,46.82899999999999,None,4,f
-0.132,-0.132,-1.043,-48.476000000000006,-3.537,46.402,None,4,f
-0.133,-0.126,-1.029,-48.659,-3.537,45.854,None,4,f
-0.13699999999999998,-0.127,-1.037,-48.902,-3.5980000000000003,45.244,None,4,f
-0.14400000000000002,-0.121,-1.033,-49.268,-3.293,45.06100000000001,None,4,f
-0.146,-0.115,-1.028,-49.207,-2.805,44.817,None,4,f
-0.151,-0.11,-1.031,-49.207,-2.622,44.63399999999999,None,4,f
-0.162,-0.1,-1.014,-49.573,-2.012,44.32899999999999,None,4,f
-0.16699999999999998,-0.094,-1.005,-49.695,-0.976,44.268,None,4,f
-0.168,-0.09,-1.01,-49.93899999999999,-0.5489999999999999,44.146,None,4,f
-0.16899999999999998,-0.08900000000000001,-1.002,-50.183,-0.366,44.024,None,4,f
-0.182,-0.087,-0.99,-50.183,-0.061,43.78,None,4,f
-0.181,-0.081,-0.984,-50.0,0.244,43.598,None,4,f
-0.185,-0.07,-0.977,-49.756,0.488,43.049,None,4,f
-0.188,-0.067,-0.963,-49.573,1.037,42.744,None,4,f
-0.198,-0.062,-0.954,-49.207,1.463,42.317,None,4,f
-0.198,-0.061,-0.951,-48.598,1.402,41.89,None,4,f
-0.202,-0.06,-0.938,-48.11,1.159,41.585,None,4,f
-0.218,-0.058,-0.934,-47.622,0.4270000000000001,41.159,None,4,f
-0.218,-0.057,-0.92,-47.195,-0.366,40.854,None,4,f
-0.223,-0.053,-0.907,-46.037,-0.732,40.183,None,4,f
-0.227,-0.051,-0.8959999999999999,-45.122,-0.366,39.573,None,4,f
-0.224,-0.05,-0.883,-44.451,0.5489999999999999,38.78,None,4,f
-0.218,-0.051,-0.8640000000000001,-43.72,0.976,38.171,None,4,f
-0.208,-0.047,-0.8440000000000001,-43.232,0.183,37.439,None,4,f
-0.209,-0.04,-0.845,-42.622,-0.61,36.341,None,4,f
-0.202,-0.032,-0.83,-42.13399999999999,0.061,35.671,None,4,f
-0.198,-0.025,-0.8109999999999999,-41.28,1.22,35.122,None,4,f
-0.2,-0.026,-0.8009999999999999,-40.305,2.134,34.146,None,4,f
-0.193,-0.025,-0.7879999999999999,-39.451,1.646,33.293,None,4,f
-0.181,-0.022,-0.769,-38.72,0.488,32.5,None,4,f
-0.173,-0.015,-0.7609999999999999,-38.049,-0.183,31.768,None,4,f
-0.173,-0.006,-0.752,-37.073,0.244,31.22,None,4,f
-0.173,-0.003,-0.7440000000000001,-36.22,1.646,30.427,None,4,f
-0.17600000000000002,0.001,-0.7390000000000001,-35.793,2.256,29.878,None,4,f
-0.174,-0.001,-0.726,-35.427,1.89,29.268,None,4,f
-0.16399999999999998,0.003,-0.718,-34.817,1.28,28.72,None,4,f
-0.158,0.012,-0.722,-33.841,1.28,28.354,None,4,f
-0.156,0.017,-0.716,-32.988,2.073,27.927,None,4,f
-0.155,0.022,-0.7070000000000001,-31.951,3.049,27.5,None,4,f
-0.162,0.021,-0.6940000000000001,-31.585,3.78,26.89,None,4,f
-0.16699999999999998,0.023,-0.688,-30.549,4.024,26.28,None,4,f
-0.16399999999999998,0.029,-0.695,-29.817,3.902,25.793000000000006,None,4,f
-0.156,0.038,-0.696,-29.268,3.78,25.305,None,4,f
-0.161,0.042,-0.6920000000000001,-28.598000000000006,3.72,24.939,None,4,f
-0.16699999999999998,0.041,-0.684,-27.683000000000003,3.841,24.39,None,4,f
-0.171,0.042,-0.6779999999999999,-26.951,3.902,23.963,None,4,f
-0.175,0.045,-0.675,-26.524,3.5980000000000003,23.354,4beats_4,4,f
-0.16699999999999998,0.043,-0.6729999999999999,-25.427,3.232,22.927,None,4,f
-0.171,0.049,-0.669,-24.573,2.805,22.317,None,4,f
-0.175,0.051,-0.6659999999999999,-23.78,2.439,21.585,None,4,f
-0.177,0.055,-0.664,-22.744,2.134,21.098000000000006,None,4,f
-0.172,0.055,-0.659,-22.134,1.524,20.244,None,4,f
-0.175,0.061,-0.653,-21.463,1.098,19.573,None,4,f
-0.174,0.059,-0.655,-20.427,0.61,18.841,None,4,f
-0.165,0.059,-0.649,-19.39,0.061,17.927,None,4,f
-0.159,0.063,-0.643,-18.78,-0.305,17.012,None,4,f
-0.159,0.068,-0.643,-17.927,-0.61,15.976,None,4,f
-0.153,0.073,-0.637,-17.073,-0.7929999999999999,15.061,None,4,f
-0.151,0.07400000000000001,-0.636,-16.037,-1.402,14.024,None,4,f
-0.14,0.07200000000000001,-0.631,-15.244000000000002,-2.256,12.988,None,4,f
-0.14,0.073,-0.632,-14.268,-2.5610000000000004,11.951,None,4,f
-0.131,0.078,-0.631,-13.598,-2.5,10.671,None,4,f
-0.123,0.073,-0.626,-12.744000000000002,-2.744,9.634,None,4,f
-0.12,0.078,-0.623,-12.012,-2.805,8.354,None,4,f
-0.116,0.08,-0.62,-11.159,-2.195,7.377999999999999,None,4,f
-0.111,0.084,-0.618,-10.671,-1.829,6.707000000000002,None,4,f
-0.103,0.086,-0.626,-9.878,-1.707,5.854,None,4,f
-0.099,0.091,-0.612,-9.146,-1.768,4.878,None,4,f
-0.087,0.08800000000000001,-0.616,-8.78,-1.585,4.024,None,4,f
-0.086,0.091,-0.622,-8.049,-1.646,3.293,None,4,f
-0.08,0.093,-0.622,-7.377999999999999,-1.402,2.622,None,4,f
-0.083,0.092,-0.618,-6.768,-1.28,1.89,None,4,f
-0.07400000000000001,0.1,-0.621,-5.854,-1.159,1.22,None,4,f
-0.07200000000000001,0.103,-0.618,-5.122000000000001,-1.098,0.5489999999999999,None,4,f
-0.077,0.101,-0.625,-4.4510000000000005,-0.61,-0.122,None,4,f
-0.08199999999999999,0.101,-0.629,-3.537,-0.366,-0.6709999999999999,None,4,f
-0.091,0.103,-0.628,-2.5610000000000004,0.061,-1.098,None,4,f
-0.102,0.101,-0.631,-1.768,0.183,-1.402,None,4,f
-0.108,0.101,-0.632,-1.098,0.122,-1.89,None,4,f
-0.106,0.101,-0.63,-0.305,0.5489999999999999,-2.439,None,4,f
-0.11,0.099,-0.632,0.8540000000000001,0.8540000000000001,-2.622,None,4,f
-0.117,0.098,-0.629,1.89,0.976,-2.927,None,4,f
-0.121,0.098,-0.63,2.622,0.915,-3.354,None,4,f
-0.129,0.102,-0.626,3.841,0.6709999999999999,-3.72,None,4,f
-0.134,0.106,-0.627,5.122000000000001,0.366,-3.963,None,4,f
-0.134,0.107,-0.62,6.402,0.244,-4.268,None,4,f
-0.146,0.104,-0.616,7.317,0.183,-4.573,None,4,f
-0.151,0.107,-0.611,8.476,0.244,-4.817,None,4,f
-0.151,0.105,-0.606,9.756,0.061,-5.3660000000000005,None,4,f
-0.157,0.105,-0.607,11.037,0.0,-5.976,None,4,f
-0.163,0.104,-0.601,11.707,0.0,-6.28,None,4,f
-0.162,0.107,-0.595,12.561,-0.183,-6.829,None,4,f
-0.165,0.104,-0.593,13.537,-0.305,-7.439,None,4,f
-0.16899999999999998,0.106,-0.588,14.39,-0.366,-7.744,None,4,f
-0.168,0.1,-0.588,15.0,-0.61,-8.658999999999999,None,4,f
