aX,aY,aZ,gX,gY,gZ,beat_change,beat
0.325,-0.831,0.6859999999999999,8.972000000000003,-3.174,20.996,None,3
0.327,-0.8490000000000001,0.68,8.24,-4.761,20.508000000000006,None,3
0.339,-0.879,0.693,7.5070000000000014,-6.226,19.348,None,3
0.341,-0.889,0.675,6.5310000000000015,-7.874,17.822,None,3
0.34700000000000003,-0.915,0.66,4.7,-9.338,16.174,None,3
0.342,-0.95,0.632,2.014,-11.108,14.099,None,3
0.342,-0.949,0.598,-1.221,-12.573,12.024,None,3
0.341,-0.94,0.583,-3.54,-13.428,9.644,None,3
0.336,-0.911,0.561,-5.797999999999999,-13.733,7.5070000000000014,None,3
0.336,-0.892,0.5489999999999999,-6.5310000000000015,-13.733,6.104,None,3
0.322,-0.862,0.526,-6.957999999999998,-13.672,4.578,None,3
0.32299999999999995,-0.812,0.51,-4.883,-12.817,3.906,None,3
0.325,-0.797,0.511,-2.8080000000000003,-11.902,4.333,None,3
0.325,-0.79,0.49,-1.099,-11.108,5.005,None,3
0.321,-0.774,0.486,2.258,-10.376,5.676,None,3
0.32,-0.765,0.458,5.676,-10.01,6.5920000000000005,None,3
0.318,-0.765,0.445,7.019,-8.85,7.385,None,3
0.321,-0.754,0.438,7.263,-7.935,8.118,None,3
0.315,-0.7340000000000001,0.4320000000000001,5.797999999999999,-6.957999999999998,9.521,None,3
0.313,-0.765,0.43,4.456,-6.287000000000001,10.925,None,3
0.307,-0.768,0.436,3.6010000000000004,-5.127000000000002,11.536,None,3
0.322,-0.764,0.447,1.77,-3.784,12.634,None,3
0.328,-0.769,0.467,1.2819999999999998,-2.441,12.512,None,3
0.337,-0.779,0.4920000000000001,1.953,-1.099,13.0,None,3
0.34600000000000003,-0.789,0.516,3.662,0.244,13.428,None,3
0.35100000000000003,-0.8190000000000001,0.552,5.4929999999999986,1.16,13.306,None,3
0.35700000000000004,-0.8320000000000001,0.583,6.653,1.587,13.306,None,3
0.36,-0.8540000000000001,0.609,8.606,1.16,12.634,None,3
0.35600000000000004,-0.8540000000000001,0.608,9.766,0.122,11.353,None,3
0.35700000000000004,-0.857,0.613,9.338,-0.6709999999999999,10.559,None,3
0.353,-0.862,0.614,8.301,-2.075,9.094,None,3
0.35,-0.861,0.599,7.202000000000001,-3.479,7.69,None,3
0.353,-0.841,0.585,5.615,-4.211,6.348,None,3
0.35,-0.8290000000000001,0.56,3.2960000000000003,-5.127000000000002,5.4929999999999986,None,3
0.355,-0.813,0.5579999999999999,2.563,-5.188,3.845,None,3
0.35700000000000004,-0.805,0.5589999999999999,2.38,-4.7,3.357,None,3
0.359,-0.7859999999999999,0.569,2.075,-4.456,2.93,None,3
0.35700000000000004,-0.7979999999999999,0.5720000000000001,2.258,-4.517,2.502,None,3
0.355,-0.782,0.5760000000000001,2.6860000000000004,-4.395,1.892,None,3
0.35100000000000003,-0.762,0.579,2.8080000000000003,-4.089,1.892,None,3
0.349,-0.769,0.596,2.991,-3.967,1.526,None,3
0.34600000000000003,-0.7659999999999999,0.597,3.174,-4.211,1.404,None,3
0.341,-0.7759999999999999,0.605,2.625,-4.089,1.587,None,3
0.334,-0.774,0.607,3.2960000000000003,-4.395,1.099,None,3
0.333,-0.767,0.619,3.113,-4.456,0.5489999999999999,3beats_2,3
0.333,-0.764,0.637,2.38,-4.456,0.366,None,3
0.329,-0.755,0.6559999999999999,2.075,-4.578,-0.122,None,3
0.33,-0.75,0.6729999999999999,1.77,-4.7,-0.6709999999999999,None,3
0.331,-0.743,0.7020000000000001,1.587,-4.6389999999999985,-1.3430000000000002,None,3
0.335,-0.7390000000000001,0.747,1.2819999999999998,-4.578,-1.2819999999999998,None,3
0.341,-0.722,0.79,1.221,-4.944,-1.16,None,3
0.338,-0.725,0.8290000000000001,2.075,-6.104,-0.8540000000000001,None,3
0.34,-0.725,0.861,3.235,-7.629,-1.16,None,3
0.338,-0.728,0.89,4.272,-9.338,-0.6709999999999999,None,3
0.333,-0.7170000000000001,0.903,6.042000000000002,-11.597,-0.183,None,3
0.332,-0.7290000000000001,0.93,7.08,-13.916,0.488,None,3
0.336,-0.746,0.956,7.874,-16.479,1.2819999999999998,None,3
0.326,-0.725,0.963,7.324,-19.531,1.953,None,3
0.328,-0.7290000000000001,0.987,6.5310000000000015,-22.461,2.563,None,3
0.332,-0.743,1.007,7.263,-25.513,3.2960000000000003,None,3
0.341,-0.758,1.043,9.155,-28.32,4.6389999999999985,None,3
0.35100000000000003,-0.769,1.047,10.437,-31.677,5.615,None,3
0.363,-0.799,1.078,14.343,-34.241,6.226,None,3
0.365,-0.833,1.105,17.517,-38.208,6.957999999999998,None,3
0.368,-0.858,1.145,18.86,-41.992,6.775,None,3
0.368,-0.875,1.148,21.362,-47.058,6.348,None,3
0.381,-0.908,1.158,23.315,-51.636,5.92,None,3
0.398,-0.925,1.173,25.208,-57.06800000000001,5.4929999999999986,None,3
0.415,-0.945,1.146,24.109,-62.86600000000001,5.066,None,3
0.442,-0.963,1.124,23.499,-68.665,4.456,None,3
0.466,-0.999,1.082,24.841,-74.158,3.662,None,3
0.495,-1.039,1.035,26.367,-78.55199999999998,2.991,None,3
0.52,-1.073,0.999,30.09,-82.336,1.892,None,3
0.529,-1.128,0.957,35.706,-85.38799999999998,0.366,None,3
0.544,-1.173,0.901,41.077,-87.585,-2.136,None,3
0.569,-1.219,0.8540000000000001,46.143,-89.417,-5.4929999999999986,None,3
0.562,-1.232,0.815,50.415,-91.003,-10.071,None,3
0.57,-1.233,0.767,53.71100000000001,-91.919,-14.954,None,3
0.614,-1.22,0.752,55.786,-93.201,-19.836,None,3
0.634,-1.183,0.69,57.739,-94.299,-24.597,None,3
0.635,-1.159,0.629,60.059,-95.52,-28.625,None,3
0.653,-1.1740000000000002,0.585,62.43899999999999,-96.008,-31.799,None,3
0.624,-1.1909999999999998,0.511,66.28399999999999,-95.642,-34.851,None,3
0.596,-1.224,0.479,68.848,-94.36,-38.025,None,3
0.564,-1.261,0.415,69.275,-92.896,-41.077,None,3
0.5329999999999999,-1.272,0.36,70.251,-91.37,-45.471,None,3
0.487,-1.289,0.337,70.007,-88.928,-50.293,None,3
0.466,-1.324,0.345,69.946,-86.182,-55.359,None,3
0.444,-1.356,0.349,71.472,-83.557,-61.401,None,3
0.393,-1.31,0.3670000000000001,69.885,-81.29899999999998,-68.542,None,3
0.365,-1.3119999999999998,0.392,67.688,-79.468,-75.256,None,3
0.325,-1.264,0.407,63.354,-79.041,-81.848,None,3
0.29,-1.196,0.419,59.99800000000001,-79.59,-88.257,None,3
0.29,-1.162,0.45,56.458,-80.383,-95.581,None,3
0.255,-1.055,0.418,53.40600000000001,-81.726,-102.234,None,3
0.274,-0.979,0.462,50.72,-82.64200000000002,-107.056,None,3
0.26,-0.925,0.507,45.532,-83.679,-110.352,None,3
0.24,-0.884,0.519,40.771,-86.06,-112.427,None,3
0.222,-0.843,0.53,34.607,-90.088,-114.563,None,3
0.199,-0.8109999999999999,0.485,30.212,-94.604,-115.845,None,3
0.187,-0.799,0.438,27.466,-98.816,-115.906,None,3
0.17600000000000002,-0.799,0.345,25.208,-103.333,-116.211,None,3
0.16,-0.772,0.244,21.484,-106.812,-117.249,None,3
0.125,-0.735,0.136,17.09,-108.582,-118.286,None,3
0.081,-0.6829999999999999,0.052000000000000005,11.719,-109.131,-118.53,None,3
0.064,-0.6459999999999999,-0.014,8.057,-107.422,-117.981,None,3
0.014,-0.586,-0.08800000000000001,2.197,-105.591,-117.493,None,3
-0.024,-0.528,-0.122,-6.165,-102.905,-115.906,None,3
-0.057,-0.476,-0.119,-13.062,-99.426,-113.403,None,3
-0.103,-0.402,-0.125,-16.479,-96.375,-109.985,None,3
-0.153,-0.336,-0.16,-16.052,-93.689,-105.225,None,3
-0.194,-0.32299999999999995,-0.187,-18.86,-91.309,-99.731,None,3
-0.244,-0.309,-0.228,-20.447,-88.196,-92.834,None,3
-0.3,-0.311,-0.281,-21.79,-84.839,-86.365,None,3
-0.335,-0.309,-0.335,-21.667,-80.139,-79.407,None,3
-0.382,-0.293,-0.392,-20.935,-74.89,-73.242,None,3
-0.4370000000000001,-0.274,-0.423,-20.508000000000006,-68.115,-67.139,None,3
-0.478,-0.264,-0.441,-20.935,-61.096,-60.73,None,3
-0.523,-0.228,-0.43,-23.376,-53.833,-54.81,None,3
-0.5429999999999999,-0.185,-0.401,-23.254,-46.57,-49.072,None,3
-0.5710000000000001,-0.156,-0.35,-23.376,-39.673,-42.725,None,3
-0.5720000000000001,-0.16399999999999998,-0.272,-21.667,-33.203,-35.156,None,3
-0.5670000000000001,-0.256,-0.183,-17.517,-27.039,-26.55,None,3
-0.574,-0.348,-0.136,-14.16,-22.705,-19.409,None,3
-0.584,-0.4,-0.118,-10.681,-19.653,-14.587,None,3
-0.5760000000000001,-0.424,-0.123,-7.324,-16.785,-11.23,None,3
-0.575,-0.465,-0.134,-7.08,-14.099,-7.935,None,3
-0.573,-0.482,-0.147,-10.01,-11.719,-5.676,None,3
-0.586,-0.487,-0.14400000000000002,-13.733,-8.728,-3.6010000000000004,None,3
-0.5870000000000001,-0.476,-0.115,-16.235,-5.127000000000002,-1.404,None,3
-0.589,-0.472,-0.07400000000000001,-14.220999999999998,-0.8540000000000001,1.404,None,3
-0.568,-0.503,-0.002,-11.414,3.906,5.31,None,3
-0.555,-0.555,0.068,-9.949,7.812,9.583,None,3
-0.544,-0.59,0.125,-8.362,10.376,12.695,None,3
-0.55,-0.62,0.188,-5.859,12.207,14.832,None,3
-0.534,-0.647,0.244,-4.089,13.306,16.785,None,3
-0.53,-0.648,0.274,-2.502,12.755999999999998,17.7,None,3
-0.54,-0.643,0.29100000000000004,-2.6860000000000004,11.23,18.494,None,3
-0.55,-0.64,0.299,-3.6010000000000004,9.827,19.714,None,3
-0.5479999999999999,-0.644,0.295,-4.944,8.545,21.301,None,3
-0.546,-0.635,0.278,-5.615,7.385,22.4,None,3
-0.5479999999999999,-0.648,0.28800000000000003,-7.141,7.263,23.926,None,3
-0.537,-0.715,0.335,-7.629,8.118,26.672,None,3
-0.509,-0.787,0.383,-7.324,8.789,29.236,None,3
-0.474,-0.84,0.41,-7.263,8.057,29.846,None,3
-0.493,-0.857,0.424,-9.399,6.104,29.419,None,3
-0.485,-0.89,0.431,-7.385,4.6389999999999985,28.381,None,3
-0.486,-0.907,0.4320000000000001,-4.272,3.113,27.222,None,3
-0.487,-0.919,0.425,-2.869,1.648,25.33,None,3
-0.487,-0.929,0.416,-2.563,0.244,23.56,None,3
-0.495,-0.936,0.398,-3.2960000000000003,-1.2819999999999998,21.912,None,3
-0.5,-0.93,0.38,-4.7,-2.502,20.325,None,3
-0.499,-0.928,0.36,-5.371,-3.235,18.494,None,3
-0.485,-0.912,0.35700000000000004,-5.676,-3.479,16.785,None,3
-0.474,-0.904,0.35600000000000004,-5.676,-3.723,15.625,None,3
-0.46,-0.907,0.34600000000000003,-4.272,-3.723,15.137,None,3
-0.457,-0.915,0.342,-2.441,-3.479,14.648,None,3
-0.452,-0.923,0.345,-0.916,-2.747,14.465,None,3
-0.463,-0.938,0.34600000000000003,0.977,-2.258,13.916,None,3
-0.464,-0.952,0.35200000000000004,2.258,-1.892,13.428,None,3
-0.475,-0.961,0.34600000000000003,2.747,-2.197,12.207,None,3
-0.488,-0.965,0.333,2.563,-2.869,10.925,None,3
-0.489,-0.962,0.312,2.136,-3.479,9.338,None,3
-0.493,-0.945,0.29100000000000004,1.221,-3.845,7.263,None,3
-0.493,-0.922,0.271,1.038,-3.906,5.066,None,3
-0.4920000000000001,-0.894,0.267,1.099,-3.479,3.6010000000000004,None,3
-0.488,-0.879,0.27,1.404,-2.563,3.052,None,3
-0.482,-0.879,0.277,1.953,-1.831,2.8080000000000003,None,3
-0.481,-0.8640000000000001,0.274,2.869,-1.2819999999999998,2.625,None,3
-0.482,-0.851,0.271,3.662,-0.916,2.502,None,3
-0.475,-0.856,0.269,4.0280000000000005,-0.5489999999999999,2.625,None,3
-0.474,-0.862,0.25,3.845,-0.5489999999999999,2.747,None,3
-0.479,-0.863,0.237,3.2960000000000003,-0.183,2.502,None,3
-0.481,-0.851,0.231,2.6860000000000004,0.6709999999999999,2.258,None,3
-0.487,-0.8390000000000001,0.23,1.587,1.465,1.831,None,3
-0.4920000000000001,-0.823,0.227,0.732,2.319,1.831,None,3
-0.498,-0.81,0.233,0.732,3.357,1.404,None,3
-0.501,-0.7959999999999999,0.24,0.7929999999999999,4.517,1.709,None,3
-0.508,-0.794,0.254,1.099,5.371,2.075,None,3
-0.508,-0.785,0.267,1.77,5.981,2.319,None,3
-0.508,-0.7809999999999999,0.279,2.197,6.348,2.563,None,3
-0.5,-0.779,0.29100000000000004,2.014,6.653,3.052,None,3
-0.4970000000000001,-0.765,0.302,1.221,6.409,2.93,None,3
-0.5,-0.748,0.314,0.061,5.981,2.8080000000000003,None,3
-0.5,-0.731,0.322,-0.488,5.737,3.052,None,3
-0.506,-0.708,0.333,-1.2819999999999998,5.432,3.6010000000000004,None,3
-0.513,-0.688,0.335,-1.709,4.822,4.395,None,3
-0.524,-0.662,0.34,-2.258,4.272,5.249,None,3
-0.536,-0.635,0.336,-2.991,3.6010000000000004,6.287000000000001,None,3
-0.557,-0.609,0.328,-3.723,2.93,7.324,None,3
-0.578,-0.584,0.319,-3.906,2.38,8.728,None,3
-0.597,-0.555,0.302,-4.333,1.892,9.827,None,3
-0.639,-0.5329999999999999,0.299,-6.287000000000001,1.648,10.742,None,3
-0.6629999999999999,-0.481,0.308,-5.859,2.136,11.23,None,3
-0.677,-0.425,0.327,-5.797999999999999,2.38,11.414,None,3
-0.6809999999999999,-0.343,0.35600000000000004,-9.338,1.831,12.024,None,3
-0.662,-0.242,0.373,-11.902,1.3430000000000002,13.245,None,3
-0.619,-0.119,0.388,-16.724,-0.4270000000000001,15.076,None,3
-0.568,-0.013,0.395,-21.301,-2.075,18.982,None,3
-0.529,0.099,0.417,-24.048,-3.174,24.292,None,3
-0.496,0.17600000000000002,0.43,-24.597,-3.784,32.532,None,3
-0.475,0.234,0.443,-25.085,-4.0280000000000005,42.664,None,3
-0.445,0.267,0.462,-24.048,-4.089,54.44300000000001,None,3
-0.41,0.273,0.485,-21.545,-3.906,67.078,None,3
-0.36,0.262,0.501,-17.395,-3.784,80.26100000000002,None,3
-0.305,0.18600000000000005,0.501,-13.977,-4.395,93.262,None,3
-0.261,0.092,0.488,-13.672,-5.4929999999999986,106.079,None,3
-0.202,-0.001,0.442,-14.587,-6.653,116.15,None,3
-0.154,-0.056,0.404,-16.968,-7.568,124.146,None,3
-0.095,-0.11,0.375,-19.165,-7.568,131.531,None,3
-0.038,-0.155,0.366,-20.813,-6.836,138.733,None,3
0.023,-0.198,0.393,-20.935,-5.249,145.63,None,3
0.084,-0.27,0.426,-18.433,-3.2960000000000003,152.588,None,3
0.131,-0.349,0.474,-14.526,-1.526,159.119,None,3
0.188,-0.454,0.536,-10.498,-0.5489999999999999,165.16099999999997,None,3
0.25,-0.594,0.604,-6.165,0.122,170.593,None,3
0.292,-0.746,0.65,-3.723,-0.977,173.95,None,3
0.321,-0.875,0.653,-2.6860000000000004,-3.723,174.438,None,3
0.32299999999999995,-0.971,0.632,-3.418,-6.957999999999998,172.241,None,3
0.315,-1.06,0.635,-9.399,-10.254,168.762,None,3
0.315,-1.088,0.5920000000000001,-19.165,-13.306,164.00099999999995,None,3
0.32,-1.063,0.612,-27.588,-15.808,158.08100000000005,None,3
0.32299999999999995,-0.99,0.615,-34.485,-18.188,152.039,None,3
0.331,-0.902,0.604,-37.231,-19.043,146.545,3beats_3,3
0.338,-0.807,0.638,-38.025,-19.47,142.639,None,3
0.375,-0.731,0.68,-37.109,-19.043,141.357,None,3
0.441,-0.665,0.733,-32.471,-18.188,141.602,None,3
0.48,-0.6709999999999999,0.815,-23.56,-17.273,143.188,None,3
0.536,-0.7290000000000001,0.906,-19.287,-16.968,146.118,None,3
0.581,-0.78,0.945,-17.151,-19.714,147.4,None,3
0.607,-0.813,0.931,-13.916,-24.292,146.606,None,3
0.625,-0.802,0.906,-13.916,-28.992,144.47,None,3
0.624,-0.769,0.8859999999999999,-16.602,-33.386,142.88299999999995,None,3
0.631,-0.742,0.8740000000000001,-18.86,-37.476,142.334,None,3
0.6579999999999999,-0.718,0.8690000000000001,-19.836,-40.955,142.639,None,3
0.703,-0.7170000000000001,0.889,-21.362,-43.457,143.67700000000005,None,3
0.777,-0.732,0.911,-17.883,-45.837,145.569,None,3
0.835,-0.81,0.898,-8.362,-48.462,147.644,None,3
0.871,-0.908,0.8690000000000001,-0.061,-51.392,149.109,None,3
0.919,-1.026,0.821,5.432,-54.62600000000001,149.536,None,3
0.971,-1.117,0.74,10.498,-58.167,147.94899999999996,None,3
1.005,-1.177,0.679,11.536,-60.913,144.714,None,3
1.008,-1.215,0.6459999999999999,5.797999999999999,-62.86600000000001,141.47899999999996,None,3
1.0,-1.255,0.631,-1.2819999999999998,-64.63600000000001,139.099,None,3
0.981,-1.286,0.623,-6.5310000000000015,-66.467,136.841,None,3
0.971,-1.361,0.63,-8.85,-67.87100000000001,134.827,None,3
0.969,-1.472,0.615,-9.155,-69.824,132.385,None,3
0.983,-1.59,0.573,-7.385,-72.815,128.235,None,3
0.999,-1.703,0.505,-4.456,-75.806,122.253,None,3
1.002,-1.789,0.429,-0.916,-77.759,114.502,None,3
1.0,-1.841,0.364,-0.366,-78.55199999999998,105.469,None,3
0.985,-1.842,0.306,-1.16,-78.43,95.52,None,3
0.949,-1.818,0.263,-2.197,-76.965,85.815,None,3
0.91,-1.776,0.248,-4.761,-74.402,76.355,None,3
0.86,-1.714,0.244,-7.08,-71.899,67.627,None,3
0.816,-1.6780000000000002,0.254,-7.08,-69.214,59.692,None,3
0.785,-1.6840000000000002,0.257,-6.47,-66.467,52.979,None,3
0.747,-1.6880000000000002,0.246,-3.2960000000000003,-64.27,45.532,None,3
0.7020000000000001,-1.675,0.217,0.366,-62.378,36.438,None,3
0.662,-1.632,0.18,4.517,-59.99800000000001,27.039,None,3
0.62,-1.5830000000000002,0.134,7.629,-57.19,18.066,None,3
0.588,-1.51,0.095,10.254,-53.04,9.338,None,3
0.5539999999999999,-1.4280000000000002,0.064,12.085,-48.523,0.977,None,3
0.527,-1.331,0.048,12.878,-42.847,-5.737,None,3
0.5,-1.236,0.044,12.817,-36.743,-11.475,None,3
0.467,-1.111,0.085,14.343,-30.09,-16.846,None,3
0.448,-0.923,0.15,20.63,-23.132,-22.217,None,3
0.457,-0.917,0.16,24.841,-18.25,-22.949,None,3
0.419,-0.86,0.191,28.442,-13.733,-23.621,None,3
0.415,-0.853,0.19,30.273000000000003,-9.705,-24.475,None,3
0.398,-0.816,0.177,27.954,-6.5920000000000005,-25.33,None,3
0.387,-0.7759999999999999,0.182,23.01,-3.723,-26.062,None,3
0.381,-0.743,0.205,17.517,-0.305,-25.818,None,3
0.374,-0.722,0.23,13.245,2.8080000000000003,-25.391,None,3
0.3670000000000001,-0.716,0.263,10.193,5.5539999999999985,-24.353,None,3
0.365,-0.727,0.304,7.874,8.484,-23.376,None,3
0.37,-0.732,0.38,4.761,10.62,-22.949,None,3
0.361,-0.73,0.408,1.709,11.719,-22.888,None,3
0.353,-0.698,0.423,-2.747,11.719,-22.766,None,3
0.353,-0.66,0.444,-4.0280000000000005,12.512,-22.156,None,3
0.3670000000000001,-0.6559999999999999,0.446,-3.113,13.306,-21.24,None,3
0.35200000000000004,-0.6759999999999999,0.465,-5.615,13.0,-19.531,None,3
0.36,-0.645,0.518,-6.165,13.916,-18.25,None,3
0.366,-0.632,0.542,-7.019,14.404000000000002,-16.663,None,3
0.353,-0.62,0.574,-8.728,13.245,-14.893,None,3
0.348,-0.621,0.593,-10.193,12.329,-12.512,None,3
0.343,-0.634,0.604,-11.78,11.169,-10.193,None,3
0.334,-0.6509999999999999,0.603,-13.611,9.705,-8.179,None,3
0.327,-0.67,0.595,-13.977,8.362,-6.836,None,3
0.326,-0.6829999999999999,0.585,-13.367,7.385,-5.92,None,3
0.326,-0.6809999999999999,0.578,-12.634,6.5920000000000005,-5.188,None,3
0.332,-0.7090000000000001,0.5770000000000001,-11.719,6.226,-3.906,None,3
0.336,-0.7340000000000001,0.568,-10.742,5.797999999999999,-2.869,None,3
0.333,-0.748,0.557,-9.033,5.31,-2.258,None,3
0.339,-0.763,0.552,-6.653,5.676,-2.136,None,3
0.339,-0.784,0.552,-4.456,6.226,-2.136,None,3
0.334,-0.8,0.5539999999999999,-3.418,6.775,-2.075,None,3
0.33,-0.802,0.555,-2.563,7.202000000000001,-2.625,None,3
0.326,-0.7959999999999999,0.5529999999999999,-2.197,7.4460000000000015,-3.113,None,3
0.319,-0.78,0.551,-1.3430000000000002,7.629,-3.845,None,3
0.32,-0.77,0.552,-0.366,7.751,-4.15,None,3
0.321,-0.76,0.555,0.305,7.874,-4.0280000000000005,None,3
0.319,-0.75,0.5589999999999999,0.6709999999999999,7.935,-4.089,None,3
0.319,-0.743,0.565,1.465,7.812,-3.784,None,3
0.32,-0.738,0.565,2.869,7.324,-3.357,None,3
0.34,-0.732,0.556,2.869,6.836,-2.869,None,3
0.35,-0.762,0.5710000000000001,3.479,6.714,-2.075,None,3
0.354,-0.7709999999999999,0.5589999999999999,2.8080000000000003,6.165,-1.526,None,3
0.358,-0.794,0.55,2.38,5.5539999999999985,-1.3430000000000002,None,3
0.359,-0.82,0.551,2.93,5.615,-1.16,None,3
0.361,-0.84,0.547,1.953,5.432,-1.465,None,3
0.35600000000000004,-0.852,0.5489999999999999,0.6709999999999999,5.249,-2.136,None,3
0.355,-0.867,0.556,-0.183,5.127000000000002,-2.869,None,3
0.35600000000000004,-0.88,0.556,-0.61,4.6389999999999985,-3.662,None,3
0.36,-0.8809999999999999,0.544,-1.099,3.784,-4.822,None,3
0.362,-0.879,0.54,-2.502,2.747,-5.859,None,3
0.364,-0.862,0.527,-3.784,2.136,-6.47,None,3
0.369,-0.846,0.511,-4.7,1.465,-7.385,None,3
0.373,-0.82,0.496,-5.615,0.977,-8.24,None,3
0.368,-0.8,0.486,-6.104,0.8540000000000001,-8.423,None,3
0.37,-0.794,0.464,-6.5310000000000015,0.916,-8.057,None,3
0.362,-0.7929999999999999,0.439,-7.751,1.099,-7.812,None,3
0.35600000000000004,-0.7979999999999999,0.411,-9.521,1.404,-7.202000000000001,None,3
0.359,-0.809,0.38,-10.254,2.075,-7.263,None,3
0.365,-0.812,0.35700000000000004,-10.376,3.357,-7.324,None,3
0.369,-0.816,0.336,-11.292,4.7,-7.568,None,3
0.378,-0.816,0.318,-12.085,6.409,-7.751,None,3
0.382,-0.8270000000000001,0.303,-12.146,8.362,-7.812,None,3
0.385,-0.836,0.292,-12.939,10.315,-7.629,None,3
0.384,-0.846,0.281,-13.733,12.268,-8.24,None,3
0.387,-0.848,0.266,-15.137,14.099,-8.911,None,3
0.394,-0.85,0.256,-15.808,15.991,-9.521,None,3
0.405,-0.8490000000000001,0.251,-16.418,17.944000000000006,-10.254,None,3
0.419,-0.843,0.245,-17.578,19.897,-11.108,None,3
0.436,-0.8370000000000001,0.246,-19.043,21.729,-11.719,None,3
0.451,-0.85,0.25,-20.325,23.621,-12.024,None,3
0.459,-0.878,0.258,-21.729,25.391,-12.207,None,3
0.472,-0.923,0.259,-22.644,26.794,-12.451,None,3
0.471,-0.954,0.26,-22.888,28.137,-13.611,None,3
0.481,-0.975,0.254,-21.545,29.724,-15.625,None,3
0.484,-1.022,0.251,-20.264,31.433000000000003,-17.7,None,3
0.494,-1.033,0.254,-20.813,33.813,-20.63,None,3
0.506,-1.072,0.259,-20.874,36.316,-23.437,None,3
0.511,-1.0659999999999998,0.26,-21.118,38.635,-27.344,None,3
0.521,-1.07,0.264,-23.315,40.771,-31.067,None,3
0.528,-1.027,0.274,-24.902,43.274,-35.156,None,3
0.535,-0.974,0.279,-25.757,45.349,-39.001,None,3
0.542,-0.913,0.278,-27.283,47.363,-41.992,None,3
0.551,-0.84,0.28800000000000003,-28.32,49.377,-44.128,None,3
0.565,-0.767,0.294,-29.724,51.147,-45.349,None,3
0.5770000000000001,-0.716,0.28300000000000003,-31.25,52.368,-45.227,None,3
0.5760000000000001,-0.705,0.261,-32.043,53.528,-43.762,None,3
0.573,-0.721,0.238,-33.875,55.054,-42.053,None,3
0.568,-0.738,0.21,-35.645,57.007,-41.077,None,3
0.5670000000000001,-0.75,0.184,-36.377,59.57,-40.955,None,3
0.568,-0.753,0.168,-36.377,63.17100000000001,-41.44300000000001,None,3
0.575,-0.7490000000000001,0.16,-36.194,67.139,-42.114,None,3
0.583,-0.731,0.163,-35.4,71.411,-43.152,None,3
0.5920000000000001,-0.696,0.175,-34.119,75.623,-44.37300000000001,None,3
0.607,-0.647,0.18600000000000005,-32.654,79.712,-45.166,None,3
0.615,-0.594,0.19,-31.372,82.947,-45.227,None,3
0.62,-0.564,0.191,-29.724,86.182,-44.37300000000001,None,3
0.625,-0.557,0.191,-29.358,89.23299999999998,-42.48,None,3
0.63,-0.5589999999999999,0.185,-30.09,92.163,-40.344,None,3
0.63,-0.5760000000000001,0.189,-31.494,95.093,-38.879,None,3
0.631,-0.599,0.208,-33.325,98.022,-37.659,None,3
0.639,-0.627,0.224,-35.461,101.318,-36.56,None,3
0.659,-0.6409999999999999,0.242,-36.438,104.248,-36.133,None,3
0.682,-0.648,0.276,-36.743,107.178,-36.377,None,3
0.7070000000000001,-0.64,0.306,-36.194,109.68,-36.56,None,3
0.733,-0.64,0.303,-33.63,111.45,-36.438,None,3
0.755,-0.659,0.282,-29.297,112.976,-36.011,3beats_1,3
0.769,-0.688,0.249,-26.489,114.746,-35.156,None,3
0.795,-0.7390000000000001,0.214,-23.621,117.432,-34.485,None,3
0.782,-0.809,0.193,-22.4,120.789,-34.058,None,3
0.8390000000000001,-0.868,0.183,-19.775,125.427,-34.912,None,3
0.8440000000000001,-0.947,0.187,-22.644,129.944,-36.316,None,3
0.8859999999999999,-0.975,0.208,-25.024,134.52100000000002,-40.588,None,3
0.893,-0.966,0.242,-26.733,138.733,-45.044,None,3
0.922,-0.912,0.3,-26.306,143.372,-50.476000000000006,None,3
0.942,-0.847,0.336,-22.827,147.095,-54.565,None,3
0.96,-0.7929999999999999,0.34700000000000003,-18.555,150.269,-57.434,None,3
0.969,-0.7240000000000001,0.361,-14.954,152.954,-59.57,None,3
0.988,-0.669,0.411,-12.939,156.86,-60.425,None,3
0.997,-0.6459999999999999,0.482,-10.803,160.4,-60.12,None,3
1.005,-0.667,0.5870000000000001,-10.132,163.086,-58.716,None,3
1.005,-0.6940000000000001,0.6940000000000001,-10.803,163.696,-57.983,None,3
0.997,-0.711,0.799,-12.695,162.59799999999996,-58.044,None,3
0.983,-0.713,0.892,-15.564,159.79,-58.96,None,3
0.966,-0.71,0.962,-17.029,155.701,-59.99800000000001,None,3
0.945,-0.701,1.024,-18.86,151.062,-60.547,None,3
0.922,-0.687,1.062,-19.653,145.325,-61.218,None,3
0.895,-0.675,1.07,-18.677,138.672,-61.523,None,3
0.858,-0.526,1.013,-16.113,132.996,-60.913,None,3
0.795,-0.364,1.092,-20.081,124.268,-59.021,None,3
0.8420000000000001,-0.647,1.142,-20.569000000000006,121.46,-57.25100000000001,None,3
0.731,-0.77,1.071,-25.33,111.084,-60.181,None,3
0.736,-0.696,1.208,-25.024,102.478,-58.716,None,3
0.7070000000000001,-0.69,1.146,-27.039,94.299,-57.922,None,3
0.691,-0.69,0.999,-26.489,88.684,-57.861,None,3
0.6729999999999999,-0.662,0.899,-25.757,82.581,-57.617,None,3
0.6509999999999999,-0.648,0.8240000000000001,-28.809,76.843,-56.519,None,3
