,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,beat_change,beat,dynamic,x,y,z,dist
24,-0.509,0.185,-0.596,-9.817,-6.341,40.793,None,4,n,0.02316385966384508,-0.0024660923910599436,0.0225696457103945,0.2543447278128531
25,-0.508,0.18899999999999997,-0.6,-9.024,-6.28,40.732,None,4,n,0.025050919820915563,-0.002663903192642886,0.024407772036300485,0.26417481976173257
26,-0.5,0.18899999999999997,-0.597,-8.354,-5.915,41.098,None,4,n,0.027007663360640886,-0.002868726341729717,0.026313843561057128,0.27393259134587744
27,-0.511,0.19,-0.604,-7.622000000000001,-5.854,41.402,None,4,n,0.02903472787101267,-0.0030804504726602727,0.028288527362639003,0.2837814961031982
28,-0.505,0.192,-0.594,-6.829,-6.098,41.951,None,4,n,0.031131706740401992,-0.003299007286684033,0.0303314614308474,0.2935756642957321
29,-0.513,0.188,-0.598,-5.915,-6.28,42.378,None,4,n,0.033299066580825154,-0.0035243041536769503,0.032443134532952514,0.30343649494268443
30,-0.505,0.19,-0.625,-5.3660000000000005,-6.098,42.744,None,4,n,0.03553627580068353,-0.0037562762614477287,0.034623018722106366,0.31322214529509085
31,-0.501,0.19899999999999998,-0.597,-4.756,-5.854,43.049,None,4,n,0.03784302784485266,-0.003994827642515147,0.0368709006416549,0.3229703528022477
32,-0.521,0.188,-0.58,-3.9019999999999997,-5.61,43.232,None,4,n,0.04022054772701576,-0.004239847373107257,0.039188040066626115,0.3328929343379971
33,-0.52,0.18600000000000005,-0.602,-2.988,-5.305,43.537,None,4,n,0.0426687456117181,-0.004491260378149648,0.0415743503837185,0.3428025424530425
34,-0.514,0.195,-0.609,-1.9509999999999998,-4.6339999999999995,43.902,None,4,n,0.045187188955109016,-0.0047489710825918355,0.04402945464086926,0.35265434343750696
35,-0.518,0.19699999999999998,-0.601,-0.976,-4.4510000000000005,44.085,None,4,n,0.04777608093087708,-0.0050128731763919125,0.04655361502536982,0.3625381583225458
36,-0.516,0.193,-0.588,0.0,-4.573,44.39,None,4,n,0.05043528061980182,-0.0052829044856187,0.04914673029092742,0.37240443974270815
37,-0.506,0.19399999999999998,-0.581,1.037,-4.573,44.878,None,4,n,0.0531641395272378,-0.005559014640938611,0.051808197734451666,0.3821821124477566
38,-0.505,0.193,-0.569,1.646,-4.39,45.244,None,4,n,0.0559625668751242,-0.005841127129765514,0.0545379789006536,0.391950102603653
39,-0.507,0.19899999999999998,-0.569,2.927,-4.146,45.36600000000001,None,4,n,0.05883062532596861,-0.006129123228771721,0.05733620788619278,0.40173108525498064
40,-0.513,0.198,-0.56,4.024,-3.963,45.549,None,4,n,0.06176865078734539,-0.0064228958506005775,0.06020327923531885,0.41156280305700677
41,-0.514,0.2,-0.555,4.817,-3.841,45.915,None,4,n,0.06477666076884804,-0.00672234448663758,0.0631392736634491,0.42140072159947506
42,-0.514,0.203,-0.547,5.7929999999999975,-3.841,46.463,None,4,n,0.06785460665261599,-0.007027367245735053,0.06614421484077586,0.43123614442861147
43,-0.514,0.20199999999999999,-0.542,6.829,-3.72,46.585,None,4,n,0.07100245761689214,-0.007337879849525145,0.06921812401233078,0.4410703046610175
44,-0.513,0.195,-0.542,7.805,-3.11,46.768,None,4,n,0.07422015128326115,-0.007653831120465663,0.07236095502659798,0.45089649056562797
45,-0.517,0.19,-0.54,8.597999999999999,-2.439,46.89,None,4,n,0.07750792262757869,-0.007975137678597843,0.07557297436043774,0.46075749063661164
46,-0.511,0.191,-0.536,9.329,-2.073,47.073,None,4,n,0.08086536937109833,-0.008301736167252124,0.07885383093466682,0.47056492717821663
47,-0.512,0.198,-0.54,10.366,-1.89,47.5,None,4,n,0.08429248341971862,-0.008633496138764657,0.08220360024973458,0.48037620512592183
48,-0.51,0.201,-0.539,11.159,-1.463,47.56100000000001,None,4,n,0.08778909453882239,-0.008970322578013858,0.08562217776771223,0.49016745725149513
49,-0.505,0.19699999999999998,-0.539,12.255999999999998,-0.976,47.56100000000001,None,4,n,0.09135488797133955,-0.009312174461824141,0.08910927266957748,0.4999157565876647
50,-0.508,0.196,-0.54,12.988,-0.6709999999999999,47.805,None,4,n,0.09499002010182049,-0.009658951876392097,0.09266509014795353,0.5096889063029916
51,-0.507,0.196,-0.5329999999999999,14.207,-0.488,47.927,None,4,n,0.09869439952781844,-0.010010571996255097,0.09628959639603794,0.5194526848795022
52,-0.502,0.191,-0.532,15.0,0.061,47.805,None,4,n,0.10246772120039473,-0.010367004231959315,0.09998250382915168,0.5291745051769752
53,-0.495,0.191,-0.532,15.793,0.305,47.622,None,4,n,0.10630953063754739,-0.010728203058759399,0.10374340063075208,0.5388349385123901
54,-0.488,0.193,-0.53,17.073,0.6709999999999999,47.5,None,4,n,0.11021936221582146,-0.011094113215852795,0.10757187798525795,0.5484333329357138
55,-0.48,0.19,-0.5329999999999999,18.11,1.524,47.073,None,4,n,0.11419672130824467,-0.011464718360128386,0.11146746140488431,0.5579632936162814
56,-0.47700000000000004,0.196,-0.528,19.268,2.256,46.89,None,4,n,0.11824136276427216,-0.011839917789081505,0.11542999341483577,0.5674641755141282
57,-0.47100000000000003,0.193,-0.527,20.366,2.805,46.402,None,4,n,0.12235291664743707,-0.012219688023117141,0.11945912816120116,0.5769144439966536
58,-0.469,0.19,-0.522,21.28,3.293,45.793,None,4,n,0.12653125815301888,-0.01260398325864683,0.12355477094635944,0.5863489608495748
59,-0.462,0.18600000000000005,-0.519,22.195,3.659,45.36600000000001,None,4,n,0.13077596697632662,-0.012992799600325337,0.1277165161785484,0.59572522625679
60,-0.45,0.183,-0.521,23.11,3.78,45.183,None,4,n,0.13508631350775077,-0.01338616308133947,0.13194364671295417,0.6049996248268366
61,-0.44,0.184,-0.519,24.268,4.024,44.573,None,4,n,0.13946166374301014,-0.0137840633854942,0.136235572863998,0.6141876294687534
62,-0.434,0.18600000000000005,-0.512,25.244,4.268,43.963,None,4,n,0.14390162036957763,-0.014186458737804565,0.14059195561868212,0.6233234118069901
63,-0.424,0.183,-0.513,26.09800000000001,4.268,43.537,None,4,n,0.14840557867080584,-0.014593373204842944,0.14501220616331045,0.6323751626999173
64,-0.418,0.17800000000000002,-0.51,27.073,4.6339999999999995,42.86600000000001,None,4,n,0.15297319325871095,-0.01500482094840314,0.14949598561984348,0.641378753032496
65,-0.413,0.177,-0.503,28.232,5.061,42.13399999999999,None,4,n,0.1576041522295912,-0.015420783171169253,0.1540430183603441,0.6503407745476932
