aX,aY,aZ,gX,gY,gZ
0.562,-2.904,0.574,-17.517,-0.305,28.687
0.545,-3.323,0.432,-9.766,-5.92,13.428
0.53,-3.452,0.225,-3.906,-14.099,-9.46
0.504,-3.341,0.002,-2.93,-21.912,-33.813
0.487,-3.05,-0.155,-4.272,-26.428,-57.312
0.458,-2.683,-0.276,-7.08,-28.564,-78.247
0.439,-2.317,-0.394,-9.338,-28.137,-94.177
0.409,-2.005,-0.484,-11.963,-26.306,-106.018
0.379,-1.745,-0.551,-12.817,-22.766,-114.136
0.353,-1.523,-0.617,-10.498,-18.311,-118.958
0.325,-1.355,-0.664,-5.859,-12.512,-120.911
0.304,-1.221,-0.646,-3.723,-6.836,-120.544
0.286,-1.108,-0.574,-2.93,-1.648,-118.591
0.266,-1,-0.471,-0.916,2.991,-115.662
0.231,-0.9,-0.354,5.066,6.714,-111.694
0.196,-0.818,-0.268,18.555,9.644,-107.788
0.161,-0.81,-0.232,40.588,12.634,-104.431
0.14,-0.935,-0.274,71.167,16.785,-102.173
0.124,-1.086,-0.358,94.36,20.874,-101.196
0.129,-1.227,-0.444,106.14,24.475,-102.173
0.149,-1.302,-0.509,97.107,27.405,-104.248
0.156,-1.264,-0.536,76.355,28.992,-108.337
0.134,-1.152,-0.527,54.626,31.494,-112.244
0.14,-0.984,-0.513,36.316,34.729,-115.051
0.11,-0.801,-0.472,20.081,38.025,-116.821
0.076,-0.612,-0.426,7.446,40.71,-117.371
0.037,-0.447,-0.36,1.587,43.274,-115.662
-0.015,-0.35,-0.302,3.418,45.532,-112.427
-0.056,-0.353,-0.256,12.634,47.668,-108.093
-0.085,-0.395,-0.221,21.729,48.95,-103.455
-0.109,-0.42,-0.157,21.667,49.255,-98.755
-0.137,-0.404,-0.102,17.883,48.279,-93.689
-0.175,-0.364,-0.043,10.254,46.753,-88.867
-0.208,-0.319,0.009,2.075,43.884,-83.801
-0.243,-0.27,0.072,-7.446,39.795,-78.552
-0.28,-0.237,0.141,-16.479,34.973,-72.815
-0.309,-0.211,0.208,-24.17,29.48,-66.833
-0.341,-0.181,0.263,-28.503,23.376,-60.669
-0.373,-0.148,0.305,-28.87,17.212,-53.833
-0.403,-0.125,0.326,-26.428,10.925,-46.57
-0.426,-0.111,0.329,-21.423,4.578,-38.879
-0.439,-0.125,0.307,-15.381,-1.587,-30.579
-0.455,-0.168,0.265,-10.376,-7.446,-22.034
-0.464,-0.215,0.208,-7.385,-12.573,-13.916
-0.471,-0.252,0.147,-5.066,-17.273,-6.775
-0.472,-0.279,0.094,-2.808,-21.118,-0.671
-0.458,-0.296,0.05,-0.122,-24.17,5.676
-0.447,-0.301,0.014,0.61,-26.733,11.963
-0.43,-0.292,-0.016,0.366,-29.297,18.066
-0.409,-0.284,-0.039,0.793,-30.945,24.353
-0.388,-0.276,-0.057,0.122,-32.227,31.006
-0.362,-0.256,-0.056,-1.892,-33.203,38.391
-0.334,-0.217,-0.033,-6.226,-34.18,45.776
-0.309,-0.155,0.008,-11.78,-35.828,53.467
-0.278,-0.088,0.065,-16.479,-37.903,61.829
-0.215,-0.03,0.119,-20.752,-40.71,71.594
-0.154,0,0.17,-24.048,-44.189,82.52
-0.133,-0.017,0.189,-28.87,-49.255,94.421
-0.077,-0.085,0.136,-28.687,-55.115,106.812
-0.027,-0.179,0.039,-26.062,-60.242,117.859
0.002,-0.268,-0.039,-26.367,-63.171,126.892
0.048,-0.365,-0.121,-26.672,-64.758,135.254
0.097,-0.496,-0.143,-22.705,-63.66,142.944
0.15,-0.668,-0.147,-19.104,-61.707,149.475
0.207,-0.855,-0.146,-15.137,-60.608,153.625
0.249,-1.003,-0.155,-13.55,-59.998,155.396
0.254,-1.114,-0.142,-15.564,-60.059,153.87
0.266,-1.244,-0.089,-15.869,-59.509,151.55
0.288,-1.439,-0.059,-14.282,-59.814,149.353
0.317,-1.62,-0.048,-17.456,-61.768,145.081
0.321,-1.728,-0.029,-24.231,-64.514,136.78
0.306,-1.773,0.025,-31.006,-67.627,125.854
0.318,-1.844,0.101,-34.79,-71.106,113.953
0.335,-1.992,0.183,-34.363,-74.89,101.929
0.363,-2.171,0.214,-31.982,-79.712,88.562
0.375,-2.301,0.191,-28.198,-84.839,72.571
0.384,-2.361,0.116,-24.17,-89.172,55.359
0.392,-2.357,0.032,-21.484,-92.163,38.574
0.399,-2.312,-0.06,-21.24,-94.482,22.522
0.402,-2.237,-0.15,-24.292,-95.886,7.935
0.401,-2.153,-0.227,-26.978,-96.497,-4.883
0.399,-2.052,-0.295,-27.283,-95.398,-15.93
0.397,-1.944,-0.366,-26.428,-94.116,-26.001
0.379,-1.837,-0.422,-28.32,-92.285,-34.668
0.365,-1.745,-0.471,-29.541,-89.844,-42.114
0.341,-1.67,-0.516,-29.968,-86.853,-47.913
0.321,-1.619,-0.563,-29.541,-83.618,-52.673
0.303,-1.567,-0.602,-28.32,-80.017,-56.946
0.28,-1.513,-0.625,-26.306,-75.806,-60.913
0.256,-1.494,-0.65,-22.705,-71.228,-63.782
0.246,-1.462,-0.679,-18.738,-66.284,-66.772
0.224,-1.433,-0.687,-15.137,-60.852,-69.58
0.209,-1.416,-0.685,-11.047,-55.237,-71.96
0.2,-1.388,-0.686,-6.897,-49.5,-74.463
0.195,-1.354,-0.678,-2.686,-43.762,-77.209
0.19,-1.327,-0.667,0.977,-38.086,-79.834
0.181,-1.303,-0.654,3.418,-32.654,-82.336
0.17,-1.28,-0.654,3.967,-27.649,-84.9
0.154,-1.249,-0.654,1.526,-23.01,-87.585
0.13,-1.218,-0.645,-1.648,-18.494,-90.271
0.115,-1.207,-0.625,-3.662,-13.794,-92.102
0.105,-1.195,-0.601,-4.883,-9.644,-93.994
0.097,-1.167,-0.59,-4.883,-5.92,-96.68
0.085,-1.119,-0.583,-4.333,-2.502,-99.67
0.07,-1.06,-0.565,-4.944,1.038,-102.295
0.064,-1.001,-0.536,-6.836,4.333,-104.37
0.048,-0.934,-0.499,-10.376,7.446,-105.408
0.031,-0.867,-0.461,-15.137,10.132,-105.896
0.016,-0.792,-0.419,-19.165,12.268,-105.713
-0.009,-0.726,-0.376,-23.071,13.916,-104.248
-0.031,-0.658,-0.345,-26.062,15.076,-102.112
-0.056,-0.59,-0.322,-29.236,15.869,-99.304
-0.089,-0.508,-0.298,-32.959,16.541,-95.642
-0.127,-0.442,-0.282,-34.546,17.334,-91.37
-0.164,-0.382,-0.266,-35.095,18.127,-85.754
-0.19,-0.329,-0.259,-34.119,19.104,-79.468
-0.217,-0.27,-0.241,-33.447,20.386,-72.937
-0.245,-0.207,-0.235,-32.959,21.423,-65.796
-0.274,-0.139,-0.213,-30.945,22.705,-57.922
-0.293,-0.069,-0.198,-25.513,24.17,-49.622
-0.309,-0.005,-0.187,-17.761,25.879,-40.405
-0.322,0.035,-0.179,-11.292,27.649,-29.968
-0.329,0.065,-0.168,-6.104,29.541,-18.433
-0.329,0.086,-0.168,-1.526,31.311,-7.019
-0.32,0.103,-0.165,-0.488,32.593,5.005
-0.314,0.103,-0.164,-0.793,34.058,17.273
-0.305,0.078,-0.164,-0.916,35.706,30.334
-0.286,0.026,-0.157,0.549,37.598,43.274
-0.253,-0.022,-0.151,3.967,39.49,55.603
-0.218,-0.07,-0.15,8.179,40.71,67.261
-0.19,-0.117,-0.171,14.648,41.382,78.064
-0.167,-0.209,-0.22,23.01,41.931,88.501
-0.121,-0.334,-0.283,31.311,43.152,98.633
-0.075,-0.453,-0.379,35.461,44.739,107.178
-0.041,-0.536,-0.475,32.715,46.326,113.525
-0.005,-0.606,-0.559,26.184,49.805,117.981
0.031,-0.672,-0.603,17.09,55.481,122.07
0.064,-0.743,-0.604,7.019,62.378,125.732
0.106,-0.802,-0.577,-0.366,69.763,129.089
0.157,-0.909,-0.537,1.892,77.271,131.958
0.209,-1.08,-0.519,10.62,84.045,134.949
0.291,-1.257,-0.557,20.142,89.539,135.986
0.332,-1.372,-0.615,26.184,94.604,133.423
0.348,-1.472,-0.639,30.518,100.769,128.418
0.388,-1.569,-0.592,34.729,109.375,123.047
0.433,-1.671,-0.463,33.936,117.493,118.103
0.449,-1.821,-0.329,33.02,123.291,112.549
0.452,-2,-0.222,33.325,126.77,105.957
0.486,-2.158,-0.158,36.682,127.93,97.412
0.501,-2.294,-0.141,38.269,127.258,85.876
0.493,-2.369,-0.116,36.987,126.16,72.144
0.494,-2.433,-0.093,33.081,125.549,57.739
0.484,-2.466,-0.064,27.832,124.817,42.664
0.484,-2.458,-0.035,22.766,123.962,27.405
0.484,-2.394,-0.017,18.25,122.559,11.597
0.469,-2.283,0,15.198,121.155,-3.906
0.456,-2.172,0.009,14.099,120.178,-17.334
0.451,-2.079,0.022,13.184,119.324,-29.114
0.438,-1.978,0.036,10.742,118.286,-39.49
0.427,-1.86,0.063,8.911,117.188,-48.645
0.401,-1.75,0.092,8.24,116.028,-56.763
0.374,-1.665,0.128,9.583,114.868,-63.293
0.366,-1.588,0.167,11.841,113.647,-68.665
0.344,-1.519,0.206,13.245,111.816,-73.242
0.316,-1.474,0.246,14.587,109.131,-77.209
0.292,-1.444,0.265,17.212,106.14,-80.383
0.267,-1.406,0.278,19.775,102.844,-83.923
0.24,-1.378,0.287,21.79,99.365,-87.28
0.224,-1.365,0.297,21.362,96.008,-90.21
0.198,-1.337,0.308,18.982,92.651,-93.628
0.173,-1.308,0.32,17.7,89.111,-96.863
0.158,-1.267,0.333,16.113,85.388,-100.22
0.138,-1.203,0.338,14.465,81.604,-104.065
0.108,-1.109,0.345,11.292,77.209,-107.971
0.078,-1.029,0.332,9.521,72.937,-110.901
0.04,-0.95,0.318,7.874,68.909,-112.305
0.003,-0.891,0.302,6.226,65.063,-112.549
-0.032,-0.821,0.297,4.272,61.707,-112.244
-0.069,-0.754,0.298,2.502,58.533,-111.938
-0.111,-0.681,0.302,1.77,55.237,-111.206
-0.142,-0.606,0.301,2.197,52.124,-109.924
-0.17,-0.522,0.311,2.38,49.255,-108.032
-0.199,-0.441,0.321,3.784,46.387,-105.347
-0.247,-0.373,0.316,6.592,43.396,-101.501
-0.268,-0.3,0.349,8.362,40.833,-97.046
-0.299,-0.237,0.346,10.437,37.781,-91.736
-0.322,-0.155,0.383,9.949,34.851,-85.876
-0.342,-0.067,0.416,9.216,31.738,-79.407
-0.352,0,0.447,9.338,28.015,-71.411
-0.433,0.078,0.471,8.911,23.437,-62.439
-0.471,0.183,0.524,5.249,18.799,-53.345
-0.487,0.25,0.575,5.371,13.733,-41.382
-0.522,0.283,0.612,7.507,7.507,-27.954
-0.546,0.299,0.643,9.949,0.854,-14.16
-0.533,0.294,0.656,11.475,-5.981,-0.488
-0.532,0.246,0.651,12.817,-13.306,13.672
-0.53,0.206,0.643,13.245,-20.935,26.611
-0.493,0.175,0.631,16.052,-28.442,38.513
-0.44,0.147,0.63,18.433,-35.583,49.988
-0.392,0.127,0.633,17.212,-43.03,61.523
-0.341,0.111,0.626,16.113,-51.453,72.876
-0.283,0.068,0.624,14.771,-59.937,84.839
-0.217,-0.045,0.611,14.893,-67.932,97.778
-0.152,-0.251,0.581,17.517,-75.989,110.901
-0.081,-0.542,0.519,17.09,-84.29,122.009
0.008,-0.887,0.42,8.484,-93.262,130.066
0.067,-1.236,0.304,-6.104,-101.746,133.606
0.103,-1.516,0.185,-16.174,-109.07,131.836
0.124,-1.747,0.068,-19.897,-113.647,125.671
0.144,-2.001,-0.028,-18.86,-116.211,118.286
0.19,-2.339,-0.131,-21.545,-117.249,109.802
0.22,-2.656,-0.287,-29.541,-118.225,98.022
0.208,-2.913,-0.397,-35.583,-117.615,81.36
0.25,-3.14,-0.519,-35.767,-114.502,61.768
0.269,-3.291,-0.693,-27.222,-110.657,39.185
0.243,-3.235,-0.855,-21.423,-105.103,12.756
0.211,-3.108,-0.925,-25.879,-97.29,-12.817
0.183,-2.892,-0.903,-35.706,-88.684,-36.255
0.153,-2.637,-0.792,-46.082,-80.383,-57.8
0.157,-2.403,-0.592,-54.016,-73.425,-76.66
0.164,-2.228,-0.389,-56.213,-69.336,-92.896
0.159,-2.131,-0.221,-52.856,-67.749,-106.384
0.182,-2.048,-0.109,-46.57,-67.2,-117.92
0.191,-1.936,-0.058,-42.603,-68.359,-128.113
0.191,-1.813,-0.051,-40.71,-70.74,-135.864
0.18,-1.669,-0.078,-39.063,-73.425,-142.334
0.158,-1.494,-0.114,-36.255,-75.928,-147.156
0.131,-1.35,-0.167,-29.48,-77.82,-149.536
0.104,-1.272,-0.243,-20.447,-78.491,-149.536
0.065,-1.226,-0.34,-13.855,-78.308,-148.315
0.025,-1.145,-0.43,-11.169,-77.576,-147.583
0,-1.058,-0.494,-10.986,-75.623,-147.217
-0.017,-0.981,-0.533,-11.841,-72.693,-146.301
-0.026,-0.942,-0.561,-12.207,-68.909,-144.287
-0.056,-0.9,-0.633,-13.672,-66.04,-142.7
-0.109,-0.839,-0.666,-15.869,-62.317,-141.968
-0.121,-0.795,-0.653,-15.381,-56.152,-140.503
-0.142,-0.757,-0.653,-12.268,-50.049,-139.099
-0.156,-0.721,-0.665,-9.949,-44.495,-138.062
-0.173,-0.695,-0.671,-8.789,-38.696,-136.963
-0.178,-0.681,-0.653,-7.629,-32.288,-135.864
-0.187,-0.629,-0.618,-6.042,-26.489,-135.437
-0.205,-0.517,-0.551,-8.667,-21.545,-135.071
-0.228,-0.35,-0.432,-19.409,-17.7,-133.85
-0.267,-0.149,-0.295,-31.128,-15.259,-131.409
-0.318,0.046,-0.183,-37.415,-14.221,-127.319
-0.363,0.21,-0.111,-39.246,-14.648,-121.399
-0.415,0.336,-0.094,-35.828,-15.869,-114.197
-0.459,0.394,-0.123,-28.259,-17.395,-105.957
-0.493,0.377,-0.17,-16.968,-17.761,-98.145
-0.514,0.295,-0.238,-4.761,-17.151,-90.881
-0.501,0.215,-0.289,1.465,-16.235,-84.045
-0.5,0.176,-0.329,0.61,-14.832,-77.82
-0.516,0.176,-0.346,-7.996,-13.123,-72.083
-0.523,0.197,-0.359,-15.564,-11.353,-66.101
-0.524,0.223,-0.361,-23.132,-9.644,-60.425
-0.535,0.266,-0.338,-30.334,-7.446,-54.626
-0.562,0.309,-0.318,-34.241,-4.7,-48.096
-0.592,0.351,-0.279,-35.583,-1.221,-41.138
-0.603,0.384,-0.228,-34.607,2.625,-33.936
-0.606,0.41,-0.164,-31.006,5.92,-26.489
-0.613,0.427,-0.091,-24.658,8.728,-18.799
-0.628,0.428,-0.015,-15.015,10.925,-10.864
-0.649,0.401,0.057,-1.709,12.207,-3.54
-0.646,0.338,0.107,12.268,12.085,3.967
-0.652,0.256,0.162,20.02,10.437,11.292
-0.671,0.179,0.238,24.231,7.629,17.395
-0.661,0.122,0.308,34.729,3.54,22.888
-0.701,0.019,0.299,51.636,-2.075,27.71
-0.691,-0.037,0.335,51.331,-8.911,32.959
-0.679,-0.102,0.313,47.119,-17.151,37.842
-0.672,-0.163,0.246,44.556,-26.917,42.175
-0.696,-0.255,0.172,41.382,-36.072,45.959
-0.699,-0.365,0.095,37.415,-43.274,49.5
-0.683,-0.47,-0.018,32.593,-49.622,51.208
-0.696,-0.544,-0.09,22.766,-54.565,51.331
-0.729,-0.578,-0.155,13.184,-58.167,49.988
-0.742,-0.58,-0.2,8.972,-60.547,48.584
-0.707,-0.572,-0.239,8.728,-61.34,47.607
-0.703,-0.561,-0.275,10.62,-62.073,47.424
-0.685,-0.546,-0.303,13.794,-61.829,47.485
-0.665,-0.528,-0.304,16.602,-60.73,48.34
-0.663,-0.522,-0.308,11.108,-60.364,50.415
-0.669,-0.53,-0.304,1.465,-61.035,53.772
-0.677,-0.561,-0.315,-5.249,-61.462,57.129
-0.68,-0.584,-0.334,-9.949,-61.89,60.303
-0.69,-0.597,-0.342,-16.479,-61.829,62.927
-0.688,-0.608,-0.345,-25.391,-61.768,65.43
-0.682,-0.432,-0.211,-35.461,-62.439,67.871
-0.879,-1.644,-2.652,82.642,-77.209,72.815
-0.487,-0.558,-0.969,12.146,-36.804,60.913
-0.666,-1.205,-1.671,-80.444,-39.856,72.021
-0.531,-0.95,-1.552,-73.669,-24.719,68.604
-0.547,-1,-1.589,-136.658,-13.489,69.763
-0.591,-0.88,-1.37,-182.983,-2.869,70.862
-0.547,-0.906,-1.122,-214.172,7.69,72.815
-0.582,-0.753,-0.571,-252.869,16.602,71.045
-0.625,-0.869,-0.148,-243.591,18.982,68.787
-0.538,-1.048,0.34,-221.68,19.47,64.758
-0.549,-1.222,0.856,-213.562,11.536,56.58
-0.534,-1.207,1.317,-161.804,5.493,48.34
-0.492,-1.144,1.486,-74.585,-6.165,43.457
-0.617,-1.153,1.551,-6.897,-21.667,40.1
-0.528,-0.386,1.971,-36.926,-38.513,33.569
-0.517,-0.431,1.618,-18.25,-73.608,43.64
-0.412,-0.874,0.764,7.935,-99.487,52.979
-0.562,-1.168,0.081,25.391,-121.216,63.782
-0.478,-1.001,-0.341,2.808,-127.136,56.274
-0.643,-0.274,-0.281,-52.063,-129.944,51.88
-0.745,-1.273,-1.709,48.035,-134.766,58.472
-0.686,-1.319,-1.588,88.928,-115.417,60.608
-0.348,-0.94,-1.151,30.701,-101.501,59.631
-0.05,-0.917,-0.811,33.081,-88.013,61.096
-0.204,-0.962,-0.707,58.594,-85.571,61.523
-0.408,-0.924,-0.759,81.238,-83.313,58.044
-0.547,-0.964,-0.946,96.313,-77.637,55.176
-0.523,-1.039,-1.048,87.891,-67.139,52.917
-0.515,-1.129,-1.092,60.913,-52.551,49.438
-0.422,-1.196,-1.073,27.527,-39.917,44.861
-0.335,-1.258,-1.027,-5.493,-28.442,39.551
-0.313,-1.301,-0.935,-34.546,-18.433,33.936
-0.315,-1.318,-0.841,-51.453,-9.399,29.724
-0.342,-1.315,-0.748,-55.542,-0.305,27.1
-0.335,-1.301,-0.655,-55.176,8.85,25.696
-0.309,-1.292,-0.537,-59.082,16.785,25.513
-0.277,-1.3,-0.413,-64.026,22.827,25.269
-0.252,-1.323,-0.284,-67.078,27.466,24.78
-0.215,-1.344,-0.148,-66.223,30.762,23.56
-0.185,-1.372,-0.06,-59.631,32.532,21.423
-0.166,-1.37,0.034,-57.8,32.349,18.311
-0.141,-1.369,0.118,-58.777,29.968,14.771
-0.127,-1.346,0.189,-58.838,25.94,10.315
-0.13,-1.305,0.239,-56.763,20.325,6.287
-0.145,-1.258,0.261,-50.903,13.733,2.869
-0.159,-1.193,0.266,-44.739,6.592,-0.244
-0.164,-1.13,0.261,-39.612,-0.61,-2.686
-0.185,-1.084,0.232,-33.447,-7.08,-4.517
-0.207,-1.05,0.187,-29.175,-12.756,-5.92
-0.207,-1.021,0.134,-28.809,-18.494,-6.958
-0.206,-0.987,0.088,-31.128,-24.109,-7.996
-0.208,-0.973,0.034,-31.738,-28.809,-8.179
-0.204,-0.954,-0.012,-31.128,-32.227,-7.935
-0.196,-0.949,-0.073,-28.015,-34.424,-7.324
-0.196,-0.952,-0.129,-26.062,-35.4,-6.592
-0.201,-0.944,-0.173,-28.137,-35.461,-5.859
-0.202,-0.942,-0.208,-28.809,-34.119,-4.761
-0.205,-0.947,-0.224,-28.564,-31.738,-3.052
-0.212,-0.964,-0.244,-27.771,-28.564,-1.16
-0.217,-0.981,-0.274,-25.33,-24.963,0.916
-0.221,-0.991,-0.293,-26.062,-21.118,2.197
-0.23,-1.002,-0.301,-27.954,-17.395,3.052
-0.235,-1.005,-0.289,-31.799,-13.184,3.174
-0.237,-1.007,-0.275,-34.18,-8.728,3.113
-0.237,-1.005,-0.248,-35.767,-4.272,3.174
-0.234,-0.997,-0.2,-36.133,0.61,3.296
-0.241,-1.009,-0.163,-32.959,5.249,3.845
-0.254,-1.01,-0.114,-30.212,9.338,5.249
-0.265,-1.024,-0.067,-25.33,13.062,7.019
-0.269,-1.025,-0.015,-22.827,15.808,8.362
-0.261,-1.037,0.03,-21.912,17.883,9.277
-0.251,-1.046,0.078,-22.4,19.043,9.705
-0.246,-1.071,0.124,-22.4,19.165,9.216
-0.245,-1.107,0.169,-22.766,18.982,8.728
-0.232,-1.137,0.195,-21.057,18.066,7.935
-0.213,-1.164,0.233,-18.372,16.663,7.202
-0.202,-1.219,0.284,-13.184,15.381,6.409
-0.199,-1.301,0.315,-3.113,14.343,5.127
-0.187,-1.428,0.299,8.484,13,2.991
-0.135,-1.576,0.259,14.648,10.925,-0.366
-0.026,-1.695,0.19,14.282,7.812,-5.981
0.078,-1.757,0.142,10.681,4.395,-14.099
0.135,-1.847,0.072,22.461,2.441,-24.475
0.132,-1.964,0.032,21.484,0.488,-36.011
0.158,-2.163,0.034,19.104,-0.122,-47.302
0.281,-2.354,-0.127,44.983,1.099,-61.401
0.336,-2.485,-0.414,74.158,3.113,-79.834
0.429,-2.582,-0.75,114.624,8.179,-102.844
0.6,-2.615,-1.232,164.062,20.142,-130.493
0.727,-2.583,-1.884,221.802,43.03,-161.682
0.726,-2.395,-2.477,258.301,78.735,-192.322
0.803,-2.145,-2.87,284.363,126.648,-218.079
0.923,-1.757,-2.76,241.211,180.664,-233.582
0.846,-1.116,-2.646,138.672,222.107,-244.995
0.816,-0.75,-2.369,59.143,259.949,-252.014
1.045,-0.258,-1.927,8.911,296.631,-245.3
1.062,0.132,-1.38,-30.457,328.308,-239.014
1.067,0.396,-0.742,-16.785,350.464,-217.773
0.894,0.651,-0.07,-3.357,363.647,-199.28
0.669,0.778,0.751,19.714,368.835,-171.875
0.55,0.795,1.528,35.706,363.953,-143.555
0.415,0.662,2.18,72.876,347.412,-113.586
0.241,0.412,2.706,109.863,319.031,-86.243
0.088,0.09,2.995,148.987,280.09,-61.829
-0.117,-0.156,2.927,184.204,236.206,-44.556
-0.325,-0.248,2.757,192.261,193.115,-34.729
-0.445,-0.297,2.488,172.363,152.954,-27.344
-0.557,-0.43,2.03,150.513,118.652,-21.24
0.316,-4,4,131.775,116.455,-11.658
1.164,-4,4,171.143,42.603,-11.23
-1.059,1.45,-3.305,148.743,-468.384,-244.812
-0.367,2.365,-2.726,-6.409,-341.919,-224.976
-1.226,-0.245,-3.999,114.807,-245.117,-139.771
-1.355,1.541,-3.68,27.161,-155.457,-130.493
-1.432,2.62,-2.93,-57.739,-63.416,-91.37
-1.255,2.131,-1.711,-16.846,13.306,-26.184
-1.064,1.238,-0.7,45.41,72.693,32.959
-0.914,0.318,0.064,84.961,97.9,71.899
-0.718,-0.529,0.556,85.388,100.342,92.407
-0.552,-1.244,1.125,64.636,87.28,95.459
-0.438,-1.819,1.661,44.739,65.125,84.656
-0.335,-2.297,1.963,20.691,29.236,63.538
-0.34,-2.396,1.972,-16.479,-16.724,30.762
-0.413,-2.146,1.679,-37.17,-64.331,-5.127
-0.466,-1.67,1.158,-50.476,-106.323,-35.217
-0.533,-1.287,0.506,-59.143,-137.939,-54.26
-0.628,-0.957,-0.004,-69.336,-156.494,-64.453
-0.663,-0.658,-0.427,-77.698,-163.33,-67.688
-0.75,-0.372,-0.772,-71.228,-162.109,-65.857
-0.823,-0.169,-0.971,-54.932,-151.123,-59.875
-0.837,-0.021,-1.035,-43.762,-135.01,-50.415
-0.812,0.026,-1.052,-36.56,-117.065,-39.49
-0.74,-0.024,-1.141,-34.119,-101.746,-27.771
-0.76,-0.06,-1.155,-34.851,-87.646,-17.944
-0.756,-0.109,-1.063,-32.349,-71.594,-9.399
-0.691,-0.174,-0.93,-32.288,-55.481,-2.502
-0.688,-0.306,-0.915,-23.132,-41.748,3.479
-0.651,-0.417,-0.79,-18.372,-27.893,6.592
-0.585,-0.548,-0.748,-18.433,-16.846,7.08
-0.584,-0.593,-0.755,-18.738,-7.874,3.357
-0.608,-0.573,-0.723,-25.635,1.465,-2.38
-0.608,-0.478,-0.566,-37.72,11.353,-7.446
-0.623,-0.388,-0.368,-47.546,19.531,-11.23
-0.653,-0.204,-0.089,-54.443,24.597,-13.855
-0.753,0.135,0.313,-62.256,25.452,-13.733
-0.825,0.422,0.604,-58.411,18.616,-6.165
-0.88,0.594,0.712,-45.349,4.089,9.888
-0.934,0.567,0.587,-28.381,-12.451,31.372
-0.919,0.43,0.339,-16.418,-27.954,54.81
-0.897,0.207,0.019,-13.367,-39.307,75.928
-0.878,-0.11,-0.169,-11.047,-43.152,93.933
-0.793,-0.629,-0.38,-0.122,-40.466,108.337
-0.738,-0.842,-0.446,-0.732,-34.241,110.718
-0.736,-1.123,-0.569,0.244,-26.245,108.276
-0.754,-1.264,-0.446,-8.606,-14.771,99.854
-0.758,-1.382,-0.217,-16.235,-4.028,88.257
-0.694,-1.388,0.072,-27.405,2.441,73.242
-0.673,-1.409,0.18,-37.964,0.488,57.312
-0.689,-1.339,0.219,-49.744,-5.188,40.466
-0.739,-1.145,0.232,-57.739,-11.658,25.208
-0.753,-0.994,0.235,-55.298,-16.846,14.709
-0.75,-0.888,0.182,-45.044,-22.583,9.46
-0.737,-0.785,0.074,-40.466,-28.87,6.836
-0.752,-0.747,-0.144,-34.912,-35.706,7.08
-0.765,-0.75,-0.279,-27.283,-39.001,9.033
-0.749,-0.731,-0.377,-17.578,-38.269,12.207
-0.687,-0.807,-0.512,-10.925,-36.743,15.32
-0.697,-0.846,-0.681,-10.803,-33.63,16.602
-0.722,-0.825,-0.76,-17.212,-27.283,16.113
-0.741,-0.801,-0.765,-19.043,-18.25,16.724
-0.736,-0.807,-0.741,-15.686,-8.789,18.188
-0.72,-0.821,-0.688,-16.785,0.366,19.165
-1.036,-0.069,0.801,-26.123,13.367,16.418
-0.516,0.457,0.934,51.88,35.278,14.099
-0.906,-0.587,-0.09,-54.626,-41.809,34.058
-0.526,-0.631,-0.136,-11.169,-12.268,42.786
-0.736,-1.025,-0.331,36.743,-22.888,39.49
-0.566,-1.086,-0.38,13.123,-10.254,36.926
-0.521,-1.526,-0.788,3.113,-9.888,30.579
-0.544,-1.525,-0.718,-30.579,1.77,17.273
-0.53,-1.593,-0.771,-48.767,13.367,3.418
-0.509,-1.203,-0.539,-78.186,25.208,-13.611
-0.592,-1.016,-0.24,-95.764,36.011,-28.992
-0.674,-0.737,-0.031,-95.886,42.297,-39.307
-0.67,-0.673,0.181,-97.656,43.335,-43.701
-0.628,-0.623,0.213,-87.524,41.016,-45.349
-0.661,-0.657,0.158,-82.397,37.292,-45.898
-0.726,-0.723,0.094,-79.163,34.668,-47.363
-0.714,-0.725,0.046,-78.064,34.607,-48.95
-0.704,-0.759,0.088,-82.214,35.583,-49.988
-0.69,-0.774,0.108,-82.886,35.522,-51.208
-0.718,-0.851,0.068,-86.548,34.607,-52.673
-0.77,-0.839,-0.013,-96.924,32.959,-56.58
-0.809,-0.767,0.024,-103.943,33.264,-59.57
-0.665,-0.662,0.181,-99.976,38.635,-62.378
-0.618,-0.942,-0.079,-95.154,36.194,-62.195
-0.665,-0.892,-0.021,-110.779,36.011,-67.505
-0.715,-0.616,0.251,-91.37,41.748,-76.538
-0.789,-0.431,0.528,-61.096,45.105,-80.933
-0.716,-0.63,0.735,-56.946,44.006,-78.796
-0.666,-0.867,0.588,-67.749,33.264,-76.538
-0.668,-0.846,0.872,-78.308,23.132,-78.735
-0.633,-0.842,0.747,-68.237,12.39,-85.938
-0.644,-0.846,0.666,-75.378,-2.869,-89.783
-0.619,-0.818,0.591,-79.163,-13.55,-96.069
-0.689,-0.719,0.38,-52.063,-22.217,-101.99
-0.805,-0.676,0.251,-39.185,-25.757,-106.262
-0.828,-0.636,0.208,-30.64,-25.085,-108.032
-0.856,-0.591,0.182,-24.78,-23.254,-109.741
-0.922,-0.543,0.275,-21.912,-21.179,-110.596
-0.9,-0.589,0.321,-24.963,-21.667,-109.802
-0.851,-0.606,0.287,-25.757,-25.513,-109.863
-0.875,-0.557,0.182,-22.644,-30.273,-112.366
