aX,aY,aZ,gX,gY,gZ,,,,
-0.565,-0.001,-0.042,-13.062,97.534,65.674,,,,
-0.547,0.037,-0.066,-17.883,98.083,67.139,,,,
-0.519,0.092,-0.106,-22.095,98.816,68.787,,,,
-0.481,0.138,-0.157,-25.269,99.731,71.106,,,,
-0.439,0.177,-0.222,-27.954,101.074,73.914,,,,
-0.386,0.195,-0.29,-30.273,103.21,76.904,,,,
-0.322,0.21,-0.35,-32.715,106.934,80.444,,,,
-0.264,0.222,-0.45,-38.147,111.389,84.351,,,,
-0.215,0.258,-0.573,-50.049,116.882,88.074,,,,
-0.193,0.321,-0.728,-67.627,124.023,92.041,,,,
-0.124,0.409,-0.914,-86.487,134.338,96.863,,,,
-0.052,0.517,-1.112,-102.661,148.437,102.234,,,,
0.047,0.603,-1.315,-115.051,166.504,109.497,,,,
0.229,0.685,-1.473,-123.413,190.125,117.737,,,,
0.426,0.72,-1.613,-128.845,216.98,126.465,,,,
0.648,0.752,-1.676,-134.888,245.789,135.62,,,,
0.945,0.76,-1.806,-136.963,277.222,145.142,,,,
1.296,0.724,-1.8,-139.343,315.186,155.09,,,,
1.703,0.663,-1.601,-148.804,354.736,164.001,,,,
2.11,0.568,-1.297,-148.132,393.921,171.204,,,,
2.509,0.489,-0.75,-137.756,430.969,176.025,,,,
2.857,0.422,-0.121,-119.141,461.487,179.26,,,,
3.037,0.301,0.536,-92.285,479.736,182.495,,,,
3.168,0.09,1.538,-63.721,494.507,186.523,,,,
3.151,-0.192,2.633,-35.583,498.596,190.735,,,,
2.98,-0.648,3.738,13.306,484.07,194.031,,,,
2.685,-1.239,4,70.984,452.881,193.909,,,,
2.314,-1.526,4,87.097,402.039,191.162,,,,
1.844,-1.444,4,52.063,343.262,183.838,,,,
1.438,-0.302,4,7.996,279.968,174.194,,,,
1.442,0.019,4,-22.095,228.516,177.673,,,,
1.265,-2.271,4,2.441,138.306,142.7,,,,
1.059,-3.359,4,39.917,72.51,103.027,,,,
1.074,-3.19,4,-0.854,55.176,89.05,,,,
0.87,-3.075,3.38,-13.062,11.23,47.241,,,,
0.781,-2.759,2.892,7.69,-19.226,5.737,,,,
0.775,-2.474,2.593,13,-29.419,-21.667,,,,
0.734,-2.089,2.334,12.207,-42.786,-47.363,,,,
0.646,-1.699,2.091,14.587,-56.396,-66.528,,,,
0.568,-1.303,1.918,11.108,-62.622,-78.308,,,,
0.481,-0.94,1.73,8.118,-66.833,-83.435,,,,
0.393,-0.682,1.524,9.216,-70.251,-84.045,,,,
0.325,-0.508,1.365,11.292,-71.838,-81.116,,,,
0.266,-0.415,1.234,14.404,-72.754,-76.233,,,,
0.223,-0.384,1.153,18.494,-72.998,-70.679,,,,
0.216,-0.421,1.106,23.254,-71.655,-64.819,,,,
0.22,-0.484,1.057,26.611,-69.702,-60.303,,,,
0.224,-0.534,1,29.907,-68.42,-57.312,,,,
0.22,-0.57,0.938,33.142,-67.932,-56.152,,,,
0.219,-0.585,0.931,34.058,-66.65,-56.091,,,,
0.215,-0.58,0.955,33.264,-64.941,-56.152,,,,
0.222,-0.572,0.976,34.424,-63.049,-56.458,,,,
0.22,-0.567,1.02,39.795,-61.768,-57.007,,,,
0.224,-0.579,1.098,48.584,-60.242,-57.373,,,,
0.238,-0.621,1.193,56.03,-58.411,-57.251,,,,
0.243,-0.671,1.308,61.829,-58.411,-57.739,,,,
0.261,-0.737,1.447,64.758,-59.509,-58.899,,,,
0.299,-0.835,1.609,67.871,-62.744,-60.608,,,,
0.339,-0.913,1.751,70.801,-68.42,-64.331,,,,
0.384,-0.98,1.851,73.242,-77.82,-69.702,,,,
0.438,-1.019,1.922,64.148,-89.661,-76.172,,,,
0.469,-1.048,1.966,45.654,-103.516,-82.764,,,,
0.498,-1.072,1.984,29.175,-118.591,-89.539,,,,
0.533,-1.078,1.985,17.456,-133.301,-96.252,,,,
0.6,-1.081,1.97,11.78,-147.522,-103.271,,,,
0.635,-1.073,1.855,13.428,-162.781,-110.291,,,,
0.655,-1.053,1.737,22.705,-176.453,-117.92,,,,
0.698,-1.006,1.631,35.461,-186.218,-125.61,,,,
0.729,-0.937,1.502,51.208,-194.519,-133.118,,,,
0.766,-0.875,1.406,64.819,-201.416,-140.32,,,,
0.772,-0.776,1.245,68.298,-208.008,-147.278,,,,
0.762,-0.707,1.082,66.345,-215.393,-153.503,,,,
0.748,-0.627,0.962,55.42,-219.543,-158.081,,,,
0.728,-0.541,0.845,39.49,-223.328,-161.377,,,,
0.683,-0.468,0.781,24.292,-226.44,-163.025,,,,
0.648,-0.409,0.73,11.963,-228.699,-162.72,,,,
0.601,-0.376,0.634,7.996,-231.445,-162.17,,,,
0.542,-0.323,0.553,6.165,-233.215,-161.804,,,,
0.497,-0.247,0.471,6.531,-233.887,-161.194,,,,
0.452,-0.17,0.364,9.827,-234.619,-160.4,,,,
0.388,-0.097,0.251,11.597,-234.863,-158.875,,,,
0.336,-0.042,0.157,10.498,-233.276,-155.823,,,,
0.294,-0.005,0.076,5.92,-230.835,-152.466,,,,
0.238,0.022,-0.011,-2.502,-228.333,-148.193,,,,
0.171,0.056,-0.114,-10.315,-225.891,-143.433,,,,
0.095,0.085,-0.24,-17.517,-222.778,-138.672,,,,
0.024,0.126,-0.349,-24.719,-218.384,-133.728,,,,
-0.052,0.154,-0.464,-30.029,-212.463,-128.052,,,,
-0.127,0.184,-0.561,-30.884,-204.285,-121.643,,,,
-0.224,0.218,-0.668,-28.137,-194.641,-115.051,,,,
-0.305,0.273,-0.764,-22.278,-183.533,-108.765,,,,
-0.384,0.326,-0.854,-16.907,-170.837,-101.99,,,,
-0.465,0.382,-0.951,-14.404,-157.898,-94.299,,,,
-0.544,0.452,-1.068,-12.512,-144.897,-86.548,,,,
-0.624,0.532,-1.176,-13.062,-131.104,-78.491,,,,
-0.701,0.633,-1.261,-18.372,-115.967,-69.153,,,,
-0.765,0.714,-1.34,-22.095,-99.915,-58.411,,,,
-0.826,0.78,-1.39,-26.611,-83.069,-46.509,,,,
-0.867,0.828,-1.397,-33.569,-66.406,-33.813,,,,
-0.896,0.863,-1.341,-38.269,-49.683,-21.057,,,,
-0.909,0.845,-1.221,-39.185,-33.752,-8.484,,,,
-0.904,0.757,-1.061,-35.156,-19.836,2.869,,,,
-0.897,0.613,-0.919,-25.33,-8.057,12.878,,,,
-0.871,0.447,-0.787,-9.521,3.662,20.996,,,,
-0.851,0.287,-0.691,6.897,15.076,27.832,,,,
-0.827,0.13,-0.597,19.714,25.635,33.63,,,,
-0.795,0.01,-0.519,24.292,34.119,37.537,,,,
-0.777,-0.083,-0.447,24.902,40.466,39.917,,,,
-0.759,-0.154,-0.385,24.353,45.532,40.771,,,,
-0.738,-0.198,-0.329,21.729,49.805,41.016,,,,
-0.723,-0.229,-0.255,18.372,53.04,40.649,,,,
-0.713,-0.244,-0.218,16.785,55.664,39.551,,,,
-0.698,-0.248,-0.196,11.841,57.251,38.513,,,,
-0.689,-0.229,-0.184,7.996,58.716,37.537,,,,
-0.693,-0.188,-0.23,0.427,60.12,37.17,,,,
-0.698,-0.12,-0.258,-10.498,61.34,37.109,,,,
-0.697,-0.039,-0.336,-18.188,62.683,37.537,,,,
-0.685,0.052,-0.422,-28.564,65.308,39.001,,,,
-0.674,0.153,-0.52,-38.086,69.58,41.626,,,,
-0.66,0.242,-0.616,-42.847,75.989,45.105,,,,
-0.622,0.314,-0.708,-45.959,84.045,49.561,,,,
-0.594,0.378,-0.777,-49.194,93.811,54.443,,,,
-0.539,0.42,-0.842,-48.584,105.164,60.059,,,,
-0.464,0.441,-0.902,-47.485,117.554,66.223,,,,
-0.398,0.468,-0.972,-54.81,130.798,73.181,,,,
-0.361,0.496,-1.072,-68.604,144.592,80.383,,,,
-0.304,0.628,-1.15,-91.431,159.18,87.524,,,,
-0.173,0.644,-1.185,-87.769,178.406,95.947,,,,
-0.013,0.707,-1.265,-85.327,200.073,106.75,,,,
0.138,0.703,-1.283,-92.102,222.046,117.92,,,,
0.367,0.721,-1.282,-94.238,245.972,129.15,,,,
0.606,0.724,-1.316,-98.45,270.264,140.503,,,,
0.839,0.743,-1.346,-110.718,294.861,151.062,,,,
1.128,0.775,-1.311,-121.399,322.571,160.95,,,,
1.475,0.751,-1.205,-127.563,352.417,171.326,,,,
1.771,0.633,-1.007,-135.071,380.737,181.702,,,,
2.14,0.441,-0.582,-140.137,410.828,190.735,,,,
2.406,0.133,-0.076,-134.277,437.622,196.228,,,,
2.574,-0.083,0.736,-133.85,457.642,195.801,,,,
2.707,-0.311,1.845,-134.46,470.886,191.223,,,,
2.592,-0.461,2.947,-122.009,464.844,183.289,,,,
2.387,-0.812,3.998,-65.918,445.19,173.462,,,,
1.968,-1.03,4,-7.141,410.522,164.917,,,,
1.68,-1.493,4,29.48,362.183,158.508,,,,
1.272,-1.344,4,20.325,293.945,142.639,,,,
0.957,-0.521,3.78,-20.142,235.84,129.883,,,,
0.852,-0.134,3.64,-54.749,187.5,121.521,,,,
0.793,-1.47,4,-45.776,129.395,97.717,,,,
0.69,-2.425,4,-15.259,80.566,64.697,,,,
0.679,-2.561,3.912,-20.508,59.753,47.302,,,,
0.553,-2.191,3.307,-26.245,31.189,18.005,,,,
0.448,-1.673,2.835,-7.324,5.615,-10.681,,,,
0.431,-1.324,2.608,13.977,-6.348,-28.748,,,,
0.419,-1.064,2.398,29.419,-18.86,-41.809,,,,
0.373,-0.838,2.183,34.485,-33.569,-51.025,,,,
0.308,-0.638,1.983,30.029,-43.884,-54.749,,,,
0.249,-0.458,1.724,23.682,-50.781,-53.894,,,,
0.194,-0.339,1.443,20.02,-55.664,-50.659,,,,
0.16,-0.336,1.206,17.334,-57.861,-45.166,,,,
0.132,-0.407,1.015,15.015,-58.716,-39.734,,,,
0.113,-0.516,0.912,14.709,-57.495,-36.438,,,,
0.105,-0.621,0.855,15.564,-54.565,-35.461,,,,
0.104,-0.696,0.853,19.47,-50.171,-36.377,,,,
0.121,-0.741,0.9,25.391,-45.593,-38.94,,,,
0.119,-0.75,0.971,31.25,-42.908,-42.725,,,,
0.11,-0.72,1.029,36.987,-41.992,-46.936,,,,
0.109,-0.651,1.106,42.664,-40.71,-50.842,,,,
0.11,-0.586,1.23,49.561,-39.673,-53.528,,,,
0.135,-0.568,1.38,57.678,-38.879,-54.932,,,,
0.157,-0.583,1.532,66.162,-41.138,-56.213,,,,
0.177,-0.624,1.71,69.092,-45.166,-57.495,,,,
0.217,-0.701,1.88,66.589,-51.331,-59.204,,,,
0.235,-0.77,2.037,62.378,-61.096,-61.829,,,,
0.277,-0.874,2.174,57.861,-73.12,-65.186,,,,
0.305,-0.976,2.31,53.711,-86.67,-69.885,,,,
0.374,-1.071,2.438,50.964,-100.952,-75.867,,,,
0.43,-1.131,2.477,49.683,-117.798,-84.167,,,,
0.495,-1.166,2.469,49.622,-136.658,-93.811,,,,
0.581,-1.169,2.415,49.377,-154.419,-103.638,,,,
0.679,-1.17,2.375,52.246,-171.326,-113.647,,,,
0.8,-1.169,2.289,56.885,-186.646,-123.596,,,,
0.862,-1.122,2.1,60.364,-203.552,-133.789,,,,
0.928,-1.042,1.854,59.875,-219.299,-144.348,,,,
0.908,-0.913,1.543,54.016,-234.131,-153.931,,,,
0.908,-0.799,1.32,47.363,-242.859,-161.438,,,,
0.877,-0.633,1.037,41.992,-249.207,-167.175,,,,
0.822,-0.492,0.809,40.161,-253.662,-171.326,,,,
0.734,-0.282,0.56,34.424,-252.686,-173.218,,,,
0.655,-0.048,0.036,32.043,-247.07,-172.485,,,,
0.531,-0.079,-0.156,31.372,-243.042,-169.495,,,,
0.46,-0.005,0.383,29.236,-244.568,-169.373,,,,
0.397,-0.042,0.378,24.658,-244.385,-165.466,,,,
0.371,0.025,0.275,3.601,-236.877,-160.217,,,,
0.285,0.15,0.126,-10.681,-236.206,-154.175,,,,
0.212,0.168,0.036,-20.569,-232.239,-147.217,,,,
0.134,0.2,-0.04,-22.827,-227.6,-139.893,,,,
0.07,0.184,-0.124,-22.888,-222.595,-133.301,,,,
0.015,0.224,-0.184,-22.949,-216.98,-128.174,,,,
-0.058,0.259,-0.269,-19.409,-211.731,-123.169,,,,
-0.112,0.292,-0.349,-14.648,-205.078,-117.676,,,,
-0.174,0.315,-0.446,-13.489,-198.12,-111.877,,,,
-0.255,0.345,-0.571,-15.747,-190.857,-105.286,,,,
-0.339,0.388,-0.728,-19.47,-181.824,-98.083,,,,
-0.425,0.469,-0.899,-23.254,-170.41,-90.454,,,,
-0.517,0.573,-1.083,-25.33,-156.799,-82.214,,,,
-0.613,0.704,-1.267,-26.611,-140.442,-72.632,,,,
-0.698,0.852,-1.435,-28.809,-122.07,-61.523,,,,
-0.783,0.999,-1.584,-27.893,-101.563,-48.889,,,,
-0.84,1.093,-1.671,-24.536,-79.651,-34.363,,,,
-0.872,1.107,-1.631,-20.203,-58.105,-19.47,,,,
-0.868,1.007,-1.432,-13,-39.063,-5.676,,,,
-0.858,0.783,-1.126,-5.432,-23.56,6.104,,,,
-0.834,0.522,-0.821,-1.77,-12.146,15.503,,,,
-0.802,0.314,-0.635,-0.427,-2.136,23.071,,,,
-0.779,0.136,-0.521,3.418,7.996,28.503,,,,
-0.762,0.007,-0.443,5.127,15.93,31.433,,,,
-0.743,-0.073,-0.353,3.174,23.926,33.203,,,,
-0.731,-0.127,-0.269,1.709,30.151,33.508,,,,
-0.72,-0.135,-0.198,0.305,35.278,33.142,,,,
-0.719,-0.105,-0.156,-3.113,38.208,32.532,,,,
-0.713,-0.043,-0.125,-9.277,39.978,31.86,,,,
-0.721,0.021,-0.114,-14.16,40.649,32.043,,,,
-0.709,0.082,-0.123,-17.09,41.138,33.508,,,,
-0.692,0.134,-0.116,-18.25,42.603,35.583,,,,
-0.693,0.116,-0.195,-15.32,43.457,37.781,,,,
-0.667,0.129,-0.177,-12.329,45.959,40.466,,,,
-0.665,0.106,-0.206,-10.986,47.668,43.396,,,,
-0.66,0.099,-0.295,-10.193,51.514,45.837,,,,
-0.653,0.154,-0.388,-14.893,55.298,48.279,,,,
-0.649,0.215,-0.486,-19.653,59.875,50.72,,,,
-0.647,0.255,-0.589,-23.56,66.162,54.504,,,,
-0.631,0.302,-0.706,-34.668,73.73,59.326,,,,
-0.622,0.356,-0.825,-48.096,83.374,64.575,,,,
-0.593,0.44,-0.902,-59.57,96.558,70.801,,,,
-0.531,0.485,-0.992,-62.378,111.755,78.003,,,,
-0.47,0.545,-1.05,-62.073,128.357,86.304,,,,
-0.37,0.572,-1.079,-62.439,146.973,95.52,,,,
-0.244,0.606,-1.08,-60.547,166.748,105.225,,,,
-0.138,0.624,-1.109,-58.655,186.096,115.662,,,,
0.004,0.639,-1.099,-57.495,205.994,125.793,,,,
0.186,0.633,-1.044,-57.678,226.99,137.39,,,,
0.382,0.61,-0.958,-56.091,247.009,148.621,,,,
0.607,0.539,-0.854,-52.673,266.907,160.4,,,,
0.833,0.47,-0.75,-51.636,286.011,171.509,,,,
1.053,0.388,-0.663,-49.927,303.04,181.519,,,,
1.278,0.286,-0.603,-46.875,319.397,190.369,,,,
1.498,0.205,-0.56,-45.837,335.266,197.998,,,,
1.713,0.116,-0.492,-48.035,350.525,203.735,,,,
1.908,0.005,-0.36,-56.824,366.455,208.618,,,,
2.107,-0.091,-0.093,-69.275,384.827,211.609,,,,
2.263,-0.226,0.485,-78.979,405.212,213.44,,,,
2.414,-0.398,1.373,-78.003,423.096,213.745,,,,
2.422,-0.558,2.301,-59.692,422.913,210.693,,,,
2.264,-0.76,3.004,-11.414,404.297,204.041,,,,
1.979,-0.853,3.325,26.001,370.85,198.425,,,,
1.787,-0.919,3.644,27.588,335.449,195.129,,,,
1.513,-0.774,3.558,16.968,293.457,189.209,,,,
1.289,-0.349,3.568,3.601,256.165,184.387,,,,
1.232,-0.559,4,1.77,222.29,179.443,,,,
1.179,-1.622,4,19.653,179.565,165.1,,,,
1.04,-2.603,4,41.931,129.761,141.418,,,,
0.963,-3.017,4,26.123,87.463,115.906,,,,
0.867,-3.018,3.782,-1.282,45.715,82.092,,,,
0.778,-2.772,3.242,-15.991,9.094,45.837,,,,
0.722,-2.465,2.719,-21.973,-16.235,14.16,,,,
0.689,-2.093,2.299,-22.278,-33.569,-11.841,,,,
0.641,-1.738,1.887,-18.982,-46.753,-33.752,,,,
0.583,-1.449,1.618,-13.55,-54.199,-50.293,,,,
0.525,-1.213,1.547,-5.493,-59.021,-61.829,,,,
0.448,-0.986,1.451,1.038,-61.584,-68.237,,,,
0.402,-0.818,1.375,6.47,-61.401,-70.74,,,,
0.343,-0.71,1.301,10.498,-63.293,-71.35,,,,
0.295,-0.639,1.166,12.268,-64.331,-68.909,,,,
0.258,-0.565,1.055,10.864,-63.66,-64.636,,,,
0.224,-0.506,0.98,8.85,-62.5,-59.57,,,,
0.212,-0.505,0.935,9.033,-60.73,-53.711,,,,
0.189,-0.525,0.917,12.756,-59.082,-49.561,,,,
0.21,-0.6,0.972,21.179,-57.495,-46.631,,,,
0.23,-0.707,1.067,30.273,-56.763,-46.021,,,,
0.225,-0.815,1.153,42.114,-57.068,-47.424,,,,
0.242,-0.929,1.251,52.002,-56.885,-49.988,,,,
0.249,-1.026,1.364,56.396,-57.068,-53.772,,,,
0.266,-1.105,1.471,58.899,-58.777,-59.143,,,,
0.283,-1.184,1.582,62.5,-62.561,-66.162,,,,
0.335,-1.287,1.732,62.256,-66.589,-73.486,,,,
0.382,-1.351,1.84,58.96,-74.89,-82.336,,,,
0.421,-1.374,1.914,53.467,-86.975,-92.529,,,,
0.48,-1.35,1.966,45.41,-100.403,-102.905,,,,
0.506,-1.291,1.963,37.17,-114.868,-113.037,,,,
0.539,-1.173,1.923,31.25,-129.395,-123.291,,,,
0.573,-1.055,1.856,27.588,-141.846,-130.981,,,,
0.581,-0.949,1.753,26.001,-153.564,-137.268,,,,
0.588,-0.854,1.638,26.978,-163.574,-142.212,,,,
0.591,-0.779,1.556,27.832,-170.715,-145.569,,,,
0.589,-0.703,1.474,30.823,-177.124,-148.682,,,,
0.596,-0.666,1.363,36.011,-182.8,-150.269,,,,
0.591,-0.645,1.238,39.795,-188.416,-151.733,,,,
0.615,-0.691,1.153,40.161,-191.589,-152.1,,,,
0.644,-0.716,1.032,34.973,-194.824,-153.503,,,,
0.58,-0.686,0.85,29.419,-199.768,-156.433,,,,
0.559,-0.616,0.677,27.039,-202.026,-159.973,,,,
0.514,-0.502,0.505,25.024,-202.332,-162.903,,,,
0.471,-0.386,0.387,25.33,-200.562,-164.673,,,,
0.418,-0.284,0.305,20.874,-197.327,-164.612,,,,
0.33,-0.175,0.268,10.864,-195.374,-163.269,,,,
0.246,-0.052,0.298,1.526,-192.749,-160.645,,,,
0.193,0.043,0.348,-2.991,-190.186,-156.433,,,,
0.136,0.107,0.35,-1.953,-189.331,-150.635,,,,
0.096,0.144,0.317,0.366,-189.148,-144.775,,,,
0.043,0.187,0.263,0.793,-188.904,-139.16,,,,
-0.008,0.217,0.202,0.732,-188.171,-133.423,,,,
-0.052,0.235,0.127,1.587,-186.157,-127.441,,,,
-0.107,0.242,0.034,1.282,-183.838,-121.582,,,,
-0.171,0.26,-0.041,-0.854,-180.542,-115.723,,,,
-0.236,0.277,-0.101,-5.31,-175.842,-109.497,,,,
-0.289,0.28,-0.152,-7.874,-170.166,-103.027,,,,
-0.334,0.292,-0.209,-8.911,-164.246,-96.802,,,,
-0.388,0.316,-0.271,-11.108,-158.447,-90.454,,,,
-0.431,0.362,-0.325,-11.902,-151.794,-84.473,,,,
-0.487,0.383,-0.421,-10.742,-145.02,-77.515,,,,
-0.55,0.405,-0.524,-10.742,-138,-70.007,,,,
-0.614,0.468,-0.647,-9.644,-129.578,-62.683,,,,
-0.671,0.509,-0.769,-4.944,-118.53,-54.565,,,,
-0.735,0.566,-0.881,1.953,-105.713,-46.265,,,,
-0.79,0.608,-0.958,8.057,-90.881,-37.048,,,,
-0.83,0.641,-1.023,12.268,-75.195,-27.039,,,,
-0.854,0.66,-1.07,15.442,-59.448,-16.785,,,,
-0.869,0.637,-1.111,17.517,-44.067,-7.019,,,,
-0.868,0.598,-1.098,17.456,-29.48,1.892,,,,
-0.855,0.526,-1.026,15.93,-15.625,10.62,,,,
-0.836,0.422,-0.906,14.709,-4.211,18.372,,,,
-0.805,0.304,-0.726,10.132,5.493,24.475,,,,
-0.78,0.177,-0.503,4.761,13.611,28.809,,,,
-0.762,0.073,-0.328,-0.183,19.775,31.86,,,,
-0.75,-0.004,-0.212,-2.747,24.414,33.875,,,,
-0.742,-0.07,-0.115,-1.892,28.687,35.217,,,,
-0.73,-0.124,-0.036,1.221,32.471,36.316,,,,
-0.728,-0.176,0.005,5.371,34.851,37.109,,,,
-0.727,-0.191,0.019,6.836,36.194,37.17,,,,
-0.728,-0.188,0.029,4.456,36.682,37.109,,,,
-0.723,-0.18,0.016,3.052,36.316,36.865,,,,
-0.721,-0.164,-0.006,1.831,36.377,36.743,,,,
-0.715,-0.15,-0.055,-0.977,36.377,37.048,,,,
-0.703,-0.135,-0.11,-0.977,37.781,37.903,,,,
-0.698,-0.097,-0.201,-3.54,39.429,39.429,,,,
-0.688,-0.054,-0.252,-7.69,42.114,41.199,,,,
-0.679,-0.013,-0.319,-10.925,44.983,43.03,,,,
-0.659,0.045,-0.392,-13.489,49.866,44.983,,,,
-0.636,0.118,-0.466,-15.625,55.176,47.302,,,,
-0.612,0.174,-0.532,-17.029,61.584,50.415,,,,
-0.592,0.239,-0.606,-17.944,68.604,53.833,,,,
-0.564,0.294,-0.672,-17.822,76.355,57.922,,,,
-0.536,0.34,-0.737,-17.456,85.022,62.439,,,,
-0.493,0.377,-0.79,-19.836,95.093,67.932,,,,
-0.441,0.409,-0.855,-25.635,106.567,74.646,,,,
-0.39,0.454,-0.964,-36.255,118.469,82.153,,,,
-0.342,0.53,-1.112,-52.795,132.141,90.576,,,,
-0.261,0.621,-1.299,-69.824,148.56,99.548,,,,
-0.152,0.724,-1.486,-84.778,169.25,110.291,,,,
0.022,0.786,-1.656,-96.375,194.397,121.826,,,,
0.261,0.796,-1.694,-103.882,224.915,135.132,,,,
0.534,0.784,-1.731,-104.248,260.193,148.682,,,,
0.899,0.681,-1.443,-109.68,303.711,163.513,,,,
1.279,0.562,-1.042,-115.906,342.834,177.002,,,,
1.645,0.504,-0.594,-110.413,375.061,186.89,,,,
1.952,0.366,-0.249,-87.097,397.339,195.435,,,,
2.176,0.248,-0.061,-67.444,409.302,201.965,,,,
2.387,0.155,0.042,-52.673,416.992,206.116,,,,
2.507,0.071,0.144,-47.668,424.072,209.045,,,,
2.708,-0.104,0.667,-50.049,438.843,213.013,,,,
2.834,-0.335,1.307,-47.18,451.721,217.041,,,,
2.757,-0.531,2.029,-19.47,452.637,215.82,,,,
2.624,-0.803,2.936,34.729,448.12,214.722,,,,
2.345,-0.97,3.429,88.074,427.551,214.355,,,,
2.223,-1.096,3.838,102.783,394.226,216.736,,,,
1.935,-0.611,3.342,84.656,343.14,213.379,,,,
1.852,-0.407,3.467,58.838,297.546,214.294,,,,
1.69,-1.715,4,56.763,230.591,195.251,,,,
1.325,-2.611,4,81.909,163.574,160.706,,,,
1.185,-2.811,3.734,44.434,132.629,144.775,,,,
1.057,-2.778,3.519,-7.08,103.577,119.69,,,,
0.932,-2.68,3.267,-11.292,69.092,89.905,,,,
0.871,-2.631,3.028,-4.333,40.1,59.937,,,,
0.848,-2.552,2.914,-4.7,18.311,33.508,,,,
0.85,-2.437,2.77,-6.165,-3.967,8.24,,,,
0.839,-2.242,2.577,-8.606,-26.001,-14.954,,,,
0.818,-1.98,2.347,-13.489,-44.617,-34.607,,,,
0.783,-1.703,2.07,-15.747,-59.692,-50.598,,,,
0.747,-1.447,1.778,-13.916,-70.923,-62.744,,,,
0.701,-1.235,1.491,-11.78,-79.041,-71.594,,,,
0.629,-1.051,1.258,-9.827,-84.473,-77.393,,,,
0.558,-0.899,1.102,-8.301,-85.876,-80.505,,,,
0.499,-0.763,1.003,-6.409,-84.229,-81.177,,,,
0.447,-0.679,0.958,-2.502,-81.421,-79.834,,,,
0.412,-0.63,0.961,3.54,-77.454,-77.698,,,,
0.38,-0.642,1.022,13,-74.097,-75.378,,,,
0.373,-0.719,1.18,23.132,-70.679,-72.693,,,,
0.422,-0.803,1.345,30.884,-69.397,-71.655,,,,
0.453,-0.915,1.496,38.574,-72.144,-72.388,,,,
0.468,-1.013,1.606,44.678,-78.43,-75.256,,,,
0.498,-1.104,1.722,44.128,-85.754,-79.956,,,,
0.533,-1.151,1.814,39.063,-94.971,-86.67,,,,
0.581,-1.18,1.893,32.898,-106.018,-93.994,,,,
0.633,-1.223,1.97,27.71,-117.981,-101.196,,,,
0.696,-1.248,2.007,23.804,-130.798,-109.07,,,,
0.748,-1.303,2.032,22.278,-144.653,-117.249,,,,
0.827,-1.327,2.036,22.461,-158.081,-127.075,,,,
0.903,-1.305,1.977,27.039,-172.974,-137.756,,,,
0.977,-1.226,1.932,35.522,-186.707,-149.536,,,,
1.077,-1.137,1.913,46.936,-197.815,-160.461,,,,
1.177,-1.029,1.818,55.42,-210.327,-170.776,,,,
1.189,-0.868,1.669,54.932,-224.731,-180.42,,,,
1.203,-0.692,1.505,49.561,-237.549,-188.416,,,,
1.202,-0.529,1.372,39.001,-247.498,-192.993,,,,
1.18,-0.408,1.212,25.391,-256.653,-193.909,,,,
1.128,-0.345,0.983,11.536,-265.808,-192.078,,,,
1.034,-0.316,0.74,4.089,-273.01,-189.148,,,,
0.95,-0.251,0.555,0.305,-274.414,-186.829,,,,
0.859,-0.169,0.4,1.587,-272.949,-184.57,,,,
0.758,-0.089,0.254,4.028,-270.081,-181.274,,,,
0.658,-0.014,0.132,5.92,-265.381,-177.002,,,,
0.565,0.051,0.064,6.348,-258.85,-172.119,,,,
0.466,0.112,0.014,4.028,-251.892,-166.138,,,,
0.389,0.15,-0.031,1.038,-244.995,-159.424,,,,
0.307,0.182,-0.08,-7.263,-238.708,-151.794,,,,
0.178,0.175,-0.189,-16.479,-234.436,-143.25,,,,
0.091,0.181,-0.283,-20.935,-228.149,-135.193,,,,
0,0.189,-0.382,-24.414,-220.581,-127.747,,,,
-0.096,0.225,-0.472,-23.926,-211.853,-120.422,,,,
-0.167,0.261,-0.528,-17.517,-201.111,-113.037,,,,
-0.233,0.26,-0.582,-7.812,-189.209,-105.042,,,,
-0.322,0.275,-0.671,3.662,-177.795,-98.022,,,,
-0.383,0.292,-0.724,9.46,-165.283,-91.248,,,,
-0.437,0.328,-0.791,9.033,-152.832,-84.229,,,,
-0.506,0.36,-0.895,6.836,-141.479,-76.904,,,,
-0.587,0.407,-1.009,1.953,-130.066,-69.397,,,,
-0.645,0.44,-1.102,-2.563,-116.028,-61.035,,,,
-0.696,0.467,-1.176,-5.92,-100.464,-51.819,,,,
-0.741,0.493,-1.237,-7.629,-84.106,-42.847,,,,
-0.774,0.525,-1.267,-9.949,-67.566,-33.691,,,,
-0.797,0.561,-1.244,-12.817,-51.086,-24.536,,,,
-0.804,0.586,-1.172,-13.916,-34.973,-15.076,,,,
-0.803,0.572,-1.037,-12.695,-20.325,-5.981,,,,
-0.796,0.519,-0.874,-12.024,-8.179,2.625,,,,
-0.785,0.424,-0.717,-8.85,0.916,10.559,,,,
-0.766,0.28,-0.588,-0.732,10.01,17.273,,,,
-0.751,0.161,-0.493,6.897,18.188,22.4,,,,
-0.739,0.063,-0.423,11.78,25.757,26.489,,,,
-0.723,-0.003,-0.35,13,32.104,29.297,,,,
-0.708,-0.072,-0.271,13.611,37.292,31.616,,,,
-0.687,-0.134,-0.203,14.404,41.504,32.959,,,,
-0.67,-0.185,-0.153,12.695,44.434,33.447,,,,
