aX,aY,aZ,gX,gY,gZ
0.039,0.124,-0.778,27.012,0,-11.585
0.036,0.124,-0.787,27.195,-0.122,-11.951
0.041,0.129,-0.798,27.378,-0.244,-12.622
0.045,0.125,-0.81,27.5,-0.244,-13.049
0.044,0.125,-0.818,27.744,-0.488,-13.476
0.051,0.126,-0.826,28.171,-0.732,-14.024
0.062,0.121,-0.829,28.354,-1.159,-14.634
0.057,0.116,-0.831,28.598,-1.341,-15.183
0.054,0.117,-0.837,29.207,-1.768,-15.488
0.058,0.116,-0.845,29.634,-2.134,-15.915
0.058,0.113,-0.849,29.939,-2.256,-16.22
0.052,0.113,-0.849,30.366,-2.012,-16.829
0.053,0.108,-0.858,30.854,-2.378,-17.256
0.048,0.108,-0.856,31.159,-2.439,-17.866
0.057,0.108,-0.859,31.341,-2.439,-18.11
0.055,0.105,-0.856,32.073,-2.5,-18.598
0.058,0.103,-0.855,32.744,-2.805,-18.963
0.058,0.104,-0.856,33.415,-2.927,-19.268
0.056,0.099,-0.851,34.024,-2.805,-19.756
0.061,0.095,-0.853,34.756,-2.683,-20.366
0.058,0.095,-0.848,35.671,-2.378,-20.976
0.061,0.091,-0.847,36.524,-2.134,-21.28
0.064,0.092,-0.845,37.134,-1.89,-21.646
0.059,0.083,-0.837,37.744,-2.012,-22.012
0.063,0.077,-0.835,38.598,-2.073,-22.683
0.061,0.074,-0.826,39.39,-1.463,-23.049
0.063,0.072,-0.824,40,-1.037,-23.659
0.07,0.066,-0.816,40.854,-1.098,-24.085
0.07,0.066,-0.806,42.134,-0.61,-24.695
0.068,0.063,-0.801,43.293,-0.61,-25.427
0.07,0.06,-0.792,44.817,-1.22,-25.854
0.074,0.058,-0.795,46.402,-1.829,-26.585
0.077,0.058,-0.78,47.622,-2.5,-27.5
0.08,0.05,-0.773,49.207,-3.293,-28.415
0.079,0.047,-0.778,50.732,-4.024,-29.573
0.086,0.041,-0.782,51.829,-4.512,-30.61
0.091,0.04,-0.77,52.744,-5.305,-31.646
0.094,0.045,-0.76,53.476,-6.341,-32.378
0.1,0.04,-0.749,54.39,-7.012,-33.293
0.11,0.039,-0.734,54.817,-7.317,-34.512
0.113,0.043,-0.73,54.878,-7.622,-35.427
0.125,0.05,-0.725,55.366,-8.049,-36.524
0.134,0.054,-0.719,55.549,-8.354,-37.439
0.142,0.057,-0.718,55.427,-8.537,-38.476
0.15,0.068,-0.724,55.427,-8.659,-39.634
0.164,0.066,-0.724,55.427,-8.537,-40.915
0.171,0.058,-0.736,55.488,-8.415,-42.134
0.185,0.049,-0.746,55.61,-8.476,-43.232
0.19,0.04,-0.759,55.488,-8.476,-44.39
0.196,0.038,-0.776,55.427,-8.049,-45.427
0.2,0.032,-0.797,55.549,-7.744,-46.402
0.207,0.023,-0.81,55.793,-7.927,-47.622
0.211,0.007,-0.825,55.61,-8.171,-48.72
0.21,0.001,-0.837,55.854,-8.354,-49.634
0.224,-0.008,-0.855,56.402,-8.659,-50.854
0.225,-0.021,-0.873,56.585,-8.598,-52.134
0.223,-0.03,-0.883,56.707,-8.11,-53.354
0.235,-0.036,-0.903,57.012,-8.049,-54.695
0.231,-0.039,-0.911,57.256,-7.805,-55.427
0.237,-0.048,-0.924,57.439,-7.561,-56.646
0.243,-0.056,-0.935,57.805,-6.829,-57.805
0.239,-0.067,-0.937,57.805,-6.89,-59.146
0.239,-0.076,-0.938,58.171,-7.988,-60.671
0.242,-0.081,-0.945,58.72,-9.268,-61.89
0.238,-0.083,-0.948,59.085,-10.183,-62.988
0.249,-0.086,-0.951,59.39,-10.366,-64.146
0.248,-0.091,-0.961,59.939,-10,-65.488
0.252,-0.095,-0.96,60.244,-10.61,-66.951
0.259,-0.098,-0.964,60.244,-11.89,-68.72
0.252,-0.105,-0.969,60.122,-12.683,-70.122
0.258,-0.11,-0.973,60.366,-12.256,-71.402
0.265,-0.121,-0.972,59.939,-11.402,-72.805
0.263,-0.127,-0.978,59.512,-11.159,-74.024
0.264,-0.125,-0.982,58.78,-10.305,-75.366
0.271,-0.133,-0.996,57.561,-9.39,-76.707
0.277,-0.138,-1.012,56.402,-8.659,-78.171
0.284,-0.138,-1.026,55.61,-8.354,-79.024
0.286,-0.132,-1.042,54.634,-8.354,-79.817
0.28,-0.132,-1.053,53.476,-8.11,-80.854
0.28,-0.14,-1.065,52.439,-7.378,-82.134
0.288,-0.147,-1.094,51.524,-6.829,-83.232
0.29,-0.153,-1.118,50.122,-6.28,-84.39
0.284,-0.154,-1.148,48.78,-6.341,-85.427
0.272,-0.16,-1.167,47.439,-6.524,-86.28
0.263,-0.173,-1.188,45.915,-6.707,-86.951
0.255,-0.183,-1.21,44.268,-7.012,-87.439
0.251,-0.192,-1.24,42.927,-7.866,-87.866
0.24,-0.206,-1.267,41.341,-8.78,-88.476
0.227,-0.217,-1.29,39.39,-9.451,-89.085
0.218,-0.226,-1.309,37.866,-10.305,-89.756
0.216,-0.229,-1.329,36.524,-11.159,-90.183
0.202,-0.231,-1.354,35.183,-11.707,-90.488
0.194,-0.232,-1.377,34.146,-11.89,-91.159
0.185,-0.239,-1.394,33.232,-11.585,-92.073
0.179,-0.249,-1.415,31.463,-11.646,-92.378
0.175,-0.25,-1.427,30,-11.951,-92.378
0.155,-0.261,-1.446,28.354,-12.134,-92.561
0.149,-0.268,-1.462,26.463,-12.378,-92.988
0.137,-0.275,-1.471,24.695,-12.805,-93.537
0.126,-0.283,-1.485,22.866,-12.927,-93.841
0.121,-0.285,-1.499,20.793,-12.866,-94.024
0.107,-0.291,-1.505,19.085,-12.927,-94.329
0.109,-0.294,-1.51,16.951,-13.049,-94.695
0.092,-0.288,-1.519,15.488,-12.927,-95.061
0.087,-0.28,-1.529,13.293,-12.439,-95.549
0.078,-0.275,-1.541,11.28,-12.012,-96.098
0.065,-0.275,-1.556,9.146,-11.951,-96.402
0.055,-0.284,-1.569,6.646,-11.524,-96.585
0.043,-0.291,-1.583,4.146,-11.098,-96.951
0.031,-0.287,-1.601,1.22,-10.854,-97.195
0.034,-0.287,-1.609,-1.951,-10.244,-97.439
0.025,-0.289,-1.627,-4.939,-9.39,-97.683
0.019,-0.288,-1.642,-8.171,-8.537,-97.927
0.013,-0.278,-1.658,-11.341,-7.195,-98.11
0.001,-0.279,-1.679,-14.329,-5.488,-98.476
-0.005,-0.279,-1.694,-17.439,-3.902,-98.78
-0.018,-0.276,-1.703,-20.061,-3.171,-98.78
-0.026,-0.274,-1.73,-22.744,-2.5,-99.085
-0.034,-0.277,-1.748,-25.61,-1.768,-99.207
-0.041,-0.283,-1.767,-28.293,-1.22,-99.207
-0.052,-0.289,-1.793,-30.793,-0.854,-99.268
-0.061,-0.299,-1.814,-33.537,-0.427,-99.146
-0.073,-0.303,-1.826,-35.854,-0.122,-99.146
-0.084,-0.314,-1.839,-38.415,0.366,-99.146
-0.1,-0.32,-1.853,-40.793,0.976,-99.024
-0.111,-0.325,-1.859,-42.866,1.402,-98.841
-0.118,-0.323,-1.865,-44.939,1.463,-98.537
-0.129,-0.322,-1.862,-46.707,1.89,-98.11
-0.139,-0.322,-1.863,-48.841,2.256,-97.5
-0.146,-0.322,-1.861,-50.549,2.5,-97.073
-0.157,-0.322,-1.857,-51.768,2.317,-96.585
-0.17,-0.32,-1.845,-52.988,2.134,-96.098
-0.18,-0.323,-1.837,-53.963,1.89,-95.549
-0.187,-0.323,-1.826,-54.329,2.012,-95.183
-0.201,-0.327,-1.812,-54.878,2.012,-94.939
-0.217,-0.331,-1.795,-55.366,1.098,-94.451
-0.231,-0.329,-1.772,-56.28,-0.549,-93.476
-0.253,-0.326,-1.748,-56.768,-1.768,-92.622
-0.27,-0.319,-1.73,-57.317,-2.622,-91.646
-0.286,-0.315,-1.706,-58.049,-3.232,-90.671
-0.303,-0.322,-1.686,-58.598,-3.902,-89.634
-0.317,-0.321,-1.649,-59.329,-4.39,-88.598
-0.323,-0.314,-1.621,-59.939,-5.061,-87.378
-0.331,-0.31,-1.596,-60.427,-6.037,-86.159
-0.351,-0.308,-1.569,-61.402,-6.89,-85
-0.367,-0.3,-1.545,-62.622,-7.439,-83.78
-0.379,-0.292,-1.529,-63.659,-8.476,-82.561
-0.391,-0.284,-1.512,-64.39,-9.756,-81.402
-0.398,-0.289,-1.497,-65.61,-10.854,-80.244
-0.415,-0.292,-1.486,-66.524,-11.829,-78.963
-0.423,-0.289,-1.471,-67.378,-12.561,-77.683
-0.434,-0.29,-1.46,-68.415,-14.207,-76.22
-0.457,-0.287,-1.453,-69.573,-16.22,-74.817
-0.467,-0.292,-1.45,-70.854,-17.927,-73.537
-0.478,-0.284,-1.447,-72.622,-19.085,-72.134
-0.49,-0.284,-1.443,-73.963,-19.451,-70.732
-0.492,-0.288,-1.445,-75.549,-19.329,-68.78
-0.501,-0.286,-1.446,-77.073,-19.451,-67.012
-0.511,-0.282,-1.443,-78.963,-19.39,-65.732
-0.509,-0.277,-1.448,-80.793,-19.207,-64.573
-0.518,-0.271,-1.454,-82.744,-19.146,-63.293
-0.522,-0.27,-1.461,-84.939,-18.78,-61.951
-0.531,-0.265,-1.461,-86.707,-17.988,-60.61
-0.532,-0.261,-1.468,-88.841,-16.585,-59.268
-0.539,-0.262,-1.476,-90.793,-14.695,-57.988
-0.54,-0.264,-1.486,-93.293,-13.293,-56.341
-0.544,-0.263,-1.495,-95.305,-11.28,-54.634
-0.555,-0.261,-1.503,-97.134,-9.024,-52.927
-0.568,-0.26,-1.504,-99.207,-7.439,-51.463
-0.576,-0.257,-1.51,-101.341,-6.098,-50.183
-0.581,-0.252,-1.521,-103.049,-4.817,-48.537
-0.584,-0.254,-1.53,-104.573,-3.537,-46.646
-0.584,-0.252,-1.53,-106.22,-2.378,-44.817
-0.584,-0.25,-1.534,-107.378,-1.646,-43.232
-0.595,-0.246,-1.54,-108.415,-1.646,-41.829
-0.608,-0.245,-1.537,-109.39,-2.5,-40.427
-0.62,-0.242,-1.531,-110.061,-3.476,-38.659
-0.628,-0.237,-1.524,-110.793,-4.39,-36.707
-0.641,-0.237,-1.516,-111.341,-5.427,-34.817
-0.659,-0.228,-1.502,-111.829,-6.22,-33.11
-0.666,-0.224,-1.49,-111.89,-6.829,-31.341
-0.667,-0.223,-1.467,-112.5,-7.439,-29.512
-0.665,-0.215,-1.455,-112.866,-8.232,-27.561
-0.669,-0.21,-1.435,-113.11,-9.512,-25.854
-0.677,-0.205,-1.406,-113.354,-9.512,-24.451
-0.673,-0.199,-1.384,-113.415,-8.537,-22.927
-0.668,-0.197,-1.358,-113.415,-8.354,-21.159
-0.664,-0.202,-1.333,-112.988,-8.354,-19.512
-0.663,-0.199,-1.308,-112.988,-8.415,-18.171
-0.652,-0.186,-1.282,-112.561,-8.476,-16.768
-0.653,-0.187,-1.259,-112.378,-8.171,-15.61
-0.651,-0.184,-1.239,-112.256,-7.195,-14.512
-0.65,-0.184,-1.223,-112.317,-6.768,-13.476
-0.642,-0.188,-1.201,-112.744,-7.195,-12.256
-0.635,-0.183,-1.172,-113.171,-7.622,-11.098
-0.625,-0.177,-1.166,-113.537,-7.927,-10.183
-0.609,-0.178,-1.157,-113.963,-7.805,-9.573
-0.607,-0.174,-1.133,-114.634,-8.11,-8.72
-0.596,-0.169,-1.109,-115,-8.78,-8.049
-0.587,-0.165,-1.093,-115.183,-9.451,-7.439
-0.574,-0.152,-1.084,-115.488,-9.207,-7.195
-0.553,-0.146,-1.081,-115.366,-8.963,-6.768
-0.541,-0.139,-1.077,-115.61,-9.024,-6.098
-0.526,-0.138,-1.073,-115.976,-8.598,-5.793
-0.516,-0.132,-1.07,-115.61,-8.11,-5.305
-0.502,-0.13,-1.083,-116.341,-8.049,-4.756
-0.49,-0.132,-1.086,-116.341,-8.659,-4.207
-0.476,-0.138,-1.074,-116.646,-9.39,-3.659
-0.46,-0.129,-1.069,-117.012,-9.39,-3.293
-0.447,-0.122,-1.057,-116.89,-8.354,-3.11
-0.43,-0.117,-1.049,-116.646,-8.049,-2.866
-0.42,-0.111,-1.048,-116.707,-8.963,-2.195
-0.41,-0.096,-1.041,-116.89,-9.39,-1.463
-0.406,-0.084,-1.032,-117.012,-9.512,-0.671
-0.397,-0.079,-1.022,-116.951,-9.817,-0.366
-0.396,-0.076,-1.023,-116.89,-10.549,0.244
-0.389,-0.069,-1.017,-116.646,-10.671,0.793
-0.381,-0.065,-0.997,-115.976,-10.793,0.915
-0.379,-0.063,-0.99,-115.549,-10.732,1.341
-0.367,-0.068,-0.986,-115.488,-10.671,1.768
-0.362,-0.062,-0.983,-115,-10.427,2.256
-0.363,-0.052,-0.965,-114.756,-10.366,2.866
-0.365,-0.047,-0.96,-114.39,-11.22,3.476
-0.363,-0.043,-0.953,-113.78,-11.89,3.963
-0.356,-0.042,-0.944,-113.598,-11.402,4.695
-0.357,-0.041,-0.936,-113.476,-10.915,5.122
-0.357,-0.039,-0.924,-112.988,-9.939,5.427
-0.352,-0.027,-0.911,-112.866,-8.72,5.793
-0.347,-0.019,-0.898,-112.5,-7.805,6.524
-0.346,-0.006,-0.89,-112.195,-6.829,7.134
-0.339,0,-0.874,-111.707,-5.61,7.683
-0.336,0.009,-0.866,-111.037,-4.39,8.11
-0.343,0.014,-0.857,-110,-3.476,8.537
-0.351,0.019,-0.851,-109.085,-2.866,8.963
-0.348,0.019,-0.846,-107.988,-2.256,8.963
-0.339,0.023,-0.845,-107.012,-1.89,9.39
-0.337,0.031,-0.837,-105.793,-1.829,9.878
-0.342,0.036,-0.828,-104.573,-2.195,10.305
-0.34,0.042,-0.812,-103.415,-2.5,10.671
-0.339,0.041,-0.798,-102.378,-2.561,10.854
-0.335,0.048,-0.779,-101.159,-2.866,11.037
-0.333,0.056,-0.771,-100.244,-3.659,11.22
-0.326,0.066,-0.749,-99.329,-4.268,11.402
-0.328,0.073,-0.731,-98.659,-4.39,11.524
-0.328,0.086,-0.719,-97.988,-4.146,11.707
-0.32,0.094,-0.712,-97.5,-3.354,11.768
-0.314,0.103,-0.708,-96.707,-2.744,11.646
-0.307,0.115,-0.702,-95.854,-3.354,11.463
-0.298,0.12,-0.689,-95.488,-4.146,11.768
-0.291,0.125,-0.681,-94.634,-3.841,12.012
-0.283,0.13,-0.677,-93.78,-3.11,11.951
-0.276,0.14,-0.674,-92.988,-2.195,11.707
-0.268,0.144,-0.676,-92.317,-2.073,11.524
-0.261,0.147,-0.678,-91.524,-2.988,11.707
-0.242,0.149,-0.682,-90.671,-3.598,12.073
-0.24,0.148,-0.691,-89.817,-3.354,12.134
-0.237,0.151,-0.687,-89.146,-2.988,12.134
-0.235,0.153,-0.687,-88.415,-2.622,12.134
-0.231,0.162,-0.687,-87.805,-3.11,12.256
-0.23,0.161,-0.685,-86.829,-4.512,12.439
-0.217,0.162,-0.679,-86.22,-5.244,12.683
-0.208,0.166,-0.676,-85.854,-5.061,12.927
-0.208,0.181,-0.672,-85.183,-5.366,13.171
-0.215,0.188,-0.666,-84.634,-6.463,13.171
-0.212,0.188,-0.665,-83.963,-6.829,12.866
-0.211,0.192,-0.662,-83.537,-6.28,12.927
-0.203,0.195,-0.665,-82.805,-5.671,12.805
-0.205,0.203,-0.665,-82.134,-5.732,12.866
-0.207,0.215,-0.66,-81.098,-5.61,13.049
-0.206,0.222,-0.659,-80.122,-4.878,12.927
-0.21,0.229,-0.658,-79.146,-4.146,12.5
-0.199,0.232,-0.662,-78.049,-3.293,12.683
-0.186,0.24,-0.661,-77.134,-2.439,12.805
-0.187,0.247,-0.652,-76.341,-1.402,12.988
-0.189,0.249,-0.646,-75.488,-1.037,12.988
-0.186,0.254,-0.64,-74.39,-1.159,12.683
-0.174,0.262,-0.639,-73.659,-0.915,12.683
-0.169,0.264,-0.635,-72.683,0.061,12.561
-0.174,0.277,-0.625,-71.829,0.854,12.561
-0.175,0.283,-0.614,-70.915,1.829,12.073
-0.166,0.288,-0.604,-70.122,2.439,11.768
-0.17,0.294,-0.603,-69.207,2.317,11.646
-0.174,0.302,-0.597,-68.171,2.134,11.646
-0.168,0.311,-0.588,-67.256,2.317,11.463
-0.169,0.315,-0.585,-65.915,3.232,11.159
-0.169,0.313,-0.584,-64.634,3.659,11.037
-0.17,0.314,-0.579,-63.11,3.476,11.22
-0.169,0.319,-0.575,-62.012,2.988,11.22
-0.155,0.321,-0.581,-60.61,2.988,11.037
-0.157,0.324,-0.572,-59.085,3.171,10.976
-0.155,0.331,-0.566,-57.622,3.415,10.732
-0.153,0.325,-0.558,-56.159,3.659,10.915
-0.15,0.332,-0.55,-54.817,3.72,10.915
-0.152,0.336,-0.551,-53.598,3.293,10.854
-0.147,0.334,-0.542,-51.951,2.561,10.976
-0.145,0.34,-0.533,-50.427,1.22,10.915
-0.143,0.352,-0.519,-49.146,-0.366,10.732
-0.149,0.365,-0.51,-47.927,-1.707,10.793
-0.145,0.374,-0.501,-46.341,-2.5,10.976
-0.148,0.376,-0.499,-44.512,-2.561,10.793
-0.152,0.385,-0.489,-42.805,-2.866,10.549
-0.15,0.393,-0.479,-41.098,-4.085,10
-0.148,0.39,-0.474,-39.024,-5.976,9.817
-0.152,0.396,-0.47,-37.622,-6.829,9.878
-0.15,0.401,-0.468,-35.915,-6.707,9.573
-0.145,0.394,-0.463,-34.146,-7.195,9.207
-0.142,0.399,-0.461,-32.988,-7.744,8.902
-0.133,0.406,-0.462,-31.707,-7.988,8.902
-0.126,0.409,-0.45,-30.549,-8.11,8.78
-0.118,0.415,-0.44,-29.39,-8.354,8.598
-0.111,0.422,-0.436,-28.354,-8.598,8.11
-0.109,0.429,-0.434,-27.195,-8.902,7.683
-0.111,0.435,-0.42,-26.463,-8.415,7.256
-0.104,0.442,-0.42,-25.976,-7.561,6.89
-0.095,0.446,-0.428,-25.366,-6.951,6.585
-0.09,0.454,-0.433,-24.634,-6.524,6.22
-0.082,0.457,-0.438,-24.268,-5.915,5.915
-0.092,0.46,-0.444,-23.963,-5.366,5.793
-0.096,0.463,-0.461,-23.415,-4.878,5.671
-0.086,0.459,-0.475,-23.11,-4.39,5.305
-0.093,0.466,-0.486,-22.622,-3.902,5.061
-0.088,0.466,-0.502,-22.134,-3.415,4.695
-0.079,0.462,-0.511,-21.463,-2.622,4.451
-0.075,0.465,-0.524,-20.854,-2.256,4.146
-0.08,0.46,-0.536,-20.305,-2.317,4.024
-0.082,0.46,-0.541,-19.329,-2.073,3.841
-0.083,0.464,-0.552,-18.841,-1.89,3.841
-0.086,0.464,-0.556,-17.927,-2.134,3.841
-0.089,0.467,-0.562,-17.012,-2.317,4.085
-0.086,0.473,-0.573,-15.915,-2.073,3.902
-0.09,0.472,-0.58,-15,-2.134,3.78
-0.09,0.469,-0.578,-13.659,-2.195,3.78
-0.09,0.469,-0.586,-12.378,-2.256,3.598
-0.093,0.477,-0.575,-11.707,-2.256,3.537
-0.095,0.482,-0.574,-10.61,-2.317,3.841
-0.095,0.484,-0.571,-9.512,-2.256,4.207
-0.105,0.489,-0.563,-8.537,-2.195,4.268
-0.11,0.49,-0.556,-7.378,-2.256,4.268
-0.118,0.49,-0.552,-6.707,-2.378,4.329
-0.123,0.49,-0.551,-5.976,-2.805,4.573
-0.126,0.488,-0.549,-5.122,-3.293,4.573
-0.129,0.489,-0.54,-4.207,-3.598,4.756
-0.13,0.492,-0.544,-3.354,-4.329,5.061
-0.135,0.495,-0.543,-2.5,-5.305,5.244
-0.137,0.498,-0.538,-1.585,-6.098,5.366
-0.14,0.5,-0.535,-0.488,-6.89,5.366
-0.148,0.498,-0.541,0.61,-8.232,5.244
-0.15,0.492,-0.54,1.402,-10.061,5.122
-0.156,0.494,-0.54,2.622,-11.707,5.366
-0.152,0.494,-0.542,3.598,-11.768,5.061
-0.148,0.491,-0.547,4.39,-10.915,4.756
-0.144,0.492,-0.554,4.939,-10.183,4.451
-0.146,0.489,-0.549,5.549,-10,4.451
-0.14,0.488,-0.551,5.854,-9.878,4.207
-0.139,0.484,-0.553,6.22,-9.634,4.085
-0.14,0.486,-0.551,6.28,-9.207,3.78
-0.134,0.49,-0.558,6.463,-8.476,3.415
-0.125,0.489,-0.562,6.646,-7.256,2.866
-0.121,0.489,-0.566,6.951,-5.488,2.378
-0.108,0.494,-0.566,7.195,-4.207,1.585
-0.1,0.495,-0.572,7.378,-3.598,0.976
-0.097,0.5,-0.586,7.744,-2.744,0.427
-0.091,0.508,-0.599,8.049,-1.829,-0.244
-0.097,0.505,-0.604,8.598,-1.159,-0.854
-0.095,0.5,-0.618,8.78,-0.61,-1.463
-0.086,0.496,-0.628,9.207,-0.427,-1.89
-0.086,0.495,-0.641,9.695,0.244,-2.622
-0.076,0.494,-0.645,9.878,0.976,-3.354
-0.071,0.497,-0.653,10.305,1.098,-3.72
-0.068,0.501,-0.655,11.098,0.671,-3.963
-0.065,0.503,-0.652,11.707,0.183,-4.146
-0.056,0.504,-0.649,12.561,0.427,-4.329
-0.051,0.504,-0.646,13.476,0.976,-4.817
-0.047,0.506,-0.653,14.39,1.098,-4.939
-0.054,0.502,-0.646,15.183,0.976,-4.939
-0.05,0.502,-0.645,16.098,0.427,-4.756
-0.048,0.499,-0.647,16.951,1.159,-4.878
-0.054,0.5,-0.652,18.659,0.976,-4.756
-0.059,0.502,-0.647,20.183,-0.854,-4.39
-0.062,0.502,-0.635,21.037,-0.915,-4.451
-0.076,0.497,-0.633,21.89,-0.305,-4.329
-0.08,0.503,-0.633,22.744,-0.366,-4.146
-0.089,0.499,-0.623,23.659,-0.915,-3.902
-0.1,0.5,-0.619,24.695,-1.524,-3.537
-0.109,0.504,-0.607,25.854,-2.073,-3.171
-0.119,0.504,-0.608,26.829,-2.805,-2.866
-0.123,0.503,-0.592,27.378,-3.902,-2.805
-0.133,0.499,-0.603,28.232,-4.207,-2.744
-0.14,0.495,-0.597,29.085,-4.573,-2.561
-0.154,0.497,-0.584,30.122,-4.817,-2.317
-0.153,0.494,-0.601,30.976,-4.878,-2.317
-0.144,0.499,-0.59,31.402,-4.695,-2.256
-0.159,0.5,-0.583,31.89,-4.573,-2.012
-0.169,0.495,-0.58,32.622,-4.451,-2.012
-0.168,0.487,-0.582,33.232,-4.207,-2.195
-0.17,0.484,-0.59,34.268,-3.841,-2.012
-0.173,0.479,-0.605,34.756,-3.171,-1.89
-0.174,0.477,-0.608,35.427,-2.5,-2.073
-0.166,0.48,-0.611,35.976,-3.11,-1.89
-0.164,0.478,-0.615,36.646,-1.037,-2.317
-0.167,0.477,-0.616,37.561,-1.524,-1.951
-0.166,0.479,-0.621,37.439,-0.366,-1.89
-0.165,0.475,-0.624,37.744,3.537,-2.927
-0.163,0.473,-0.632,39.024,2.866,-2.805
-0.164,0.464,-0.63,40,0.61,-2.683
-0.161,0.461,-0.626,40.061,0.549,-2.622
-0.155,0.455,-0.635,40.061,0.427,-2.561
-0.161,0.457,-0.637,40.732,0.122,-2.561
-0.162,0.467,-0.635,41.89,0.732,-3.049
-0.161,0.459,-0.63,42.866,1.098,-3.415
-0.166,0.462,-0.647,43.354,1.341,-3.598
-0.15,0.459,-0.634,44.024,1.28,-3.902
-0.164,0.456,-0.629,44.695,0.732,-4.024
-0.149,0.459,-0.634,45.122,0.549,-4.268
-0.154,0.45,-0.613,45.549,0.549,-4.695
-0.176,0.449,-0.645,46.22,0.732,-4.817
-0.139,0.446,-0.668,46.89,0.427,-4.817
-0.121,0.445,-0.651,47.5,-0.122,-4.756
-0.136,0.443,-0.648,48.049,-0.61,-4.817
-0.142,0.437,-0.659,48.598,-0.671,-4.878
-0.139,0.435,-0.657,49.268,-0.915,-5.122
-0.146,0.44,-0.659,50.122,-1.341,-5.183
-0.147,0.438,-0.666,50.793,-1.585,-4.878
-0.141,0.43,-0.663,52.256,-1.159,-5.244
-0.137,0.424,-0.66,53.11,-1.037,-5.427
-0.134,0.42,-0.664,53.841,-1.402,-5.427
-0.128,0.412,-0.673,54.695,-1.402,-5.549
-0.13,0.41,-0.672,55.061,-0.915,-5.671
-0.13,0.409,-0.674,55.488,-0.305,-5.61
-0.133,0.406,-0.673,55.488,-0.244,-5.427
-0.13,0.4,-0.676,55.61,-0.366,-5.427
-0.128,0.401,-0.675,55.732,-0.244,-5
-0.132,0.401,-0.668,55.915,0.427,-4.756
-0.135,0.397,-0.67,56.22,1.098,-4.634
-0.132,0.395,-0.674,56.524,1.28,-4.512
-0.136,0.398,-0.678,56.89,1.341,-4.207
-0.138,0.403,-0.682,57.134,1.768,-3.963
-0.14,0.403,-0.688,57.378,2.256,-3.72
-0.143,0.401,-0.692,57.805,2.988,-3.476
-0.149,0.395,-0.698,58.232,3.841,-3.415
-0.154,0.382,-0.708,58.537,4.024,-3.537
-0.159,0.376,-0.705,58.963,3.659,-3.598
-0.164,0.371,-0.71,59.756,3.232,-3.659
-0.166,0.366,-0.712,60.427,2.866,-3.598
-0.171,0.364,-0.71,61.159,2.988,-3.72
-0.17,0.365,-0.708,61.646,3.049,-3.963
-0.183,0.365,-0.708,62.195,2.805,-4.39
-0.175,0.359,-0.708,62.683,2.012,-4.329
-0.174,0.357,-0.701,63.415,1.463,-4.512
-0.182,0.359,-0.702,64.085,1.037,-4.451
-0.177,0.361,-0.703,64.756,1.098,-4.939
-0.172,0.353,-0.697,65.732,1.585,-5.427
-0.172,0.351,-0.693,66.585,2.317,-5.976
-0.167,0.344,-0.69,67.744,2.378,-6.402
-0.16,0.344,-0.688,68.72,2.683,-6.463
-0.154,0.338,-0.688,70.244,3.171,-6.768
-0.153,0.343,-0.689,71.585,2.988,-6.89
-0.148,0.34,-0.687,72.622,2.317,-7.195
-0.147,0.333,-0.684,73.902,2.073,-7.195
-0.145,0.322,-0.684,75.122,2.073,-7.317
-0.144,0.308,-0.683,76.402,2.317,-7.378
-0.139,0.302,-0.675,77.744,2.012,-7.378
-0.141,0.306,-0.672,79.329,1.037,-7.439
-0.139,0.3,-0.662,80.244,-0.061,-7.317
-0.145,0.297,-0.658,80.976,-1.098,-7.073
-0.148,0.292,-0.65,81.707,-0.854,-6.463
-0.151,0.293,-0.651,82.256,0.488,-6.28
-0.154,0.296,-0.65,82.439,0.854,-6.463
-0.162,0.292,-0.651,82.256,0.549,-6.098
-0.165,0.281,-0.654,81.89,0.854,-5.671
-0.165,0.266,-0.656,81.768,2.012,-5.305
-0.169,0.254,-0.664,81.707,2.927,-5.061
-0.176,0.262,-0.669,81.402,3.537,-4.695
-0.181,0.263,-0.68,81.159,4.573,-4.085
-0.185,0.26,-0.688,80.915,5.244,-3.598
-0.193,0.252,-0.702,80.427,5.976,-3.049
-0.197,0.242,-0.732,79.634,6.463,-2.5
-0.205,0.232,-0.751,79.207,7.256,-2.317
-0.216,0.229,-0.768,79.085,8.11,-1.89
-0.232,0.223,-0.786,78.841,9.268,-1.524
-0.235,0.215,-0.806,78.354,10.183,-0.915
-0.232,0.2,-0.827,77.927,10.976,-0.549
-0.235,0.19,-0.841,77.988,11.524,0.122
-0.25,0.188,-0.851,77.744,11.951,0.549
-0.255,0.189,-0.853,77.683,11.89,0.732
-0.253,0.192,-0.87,77.683,11.829,1.22
-0.261,0.188,-0.879,77.866,12.561,1.524
-0.271,0.187,-0.885,77.988,12.622,1.768
-0.268,0.183,-0.893,78.354,11.768,2.073
-0.264,0.182,-0.89,78.963,10.244,2.5
-0.271,0.18,-0.891,79.939,9.207,2.622
-0.273,0.187,-0.898,80.854,9.451,2.683
-0.27,0.184,-0.893,81.89,9.451,2.866
-0.271,0.18,-0.887,83.354,8.476,2.805
-0.278,0.181,-0.888,84.329,6.89,3.171
-0.277,0.178,-0.881,85.305,5.732,3.841
-0.272,0.177,-0.876,86.402,5.854,4.024
-0.266,0.179,-0.867,87.683,6.402,4.39
-0.27,0.176,-0.853,88.659,5.793,4.817
-0.266,0.175,-0.843,89.329,4.024,5.244
