,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,beat_change,beat,dynamic,x,y,z,dist
3282,-0.4270000000000001,-0.13699999999999998,-1.07,-114.573,-13.841,-0.4270000000000001,None,2,n,-0.3212776782864504,-0.07627667614331447,2.271175121110549,1.875325092881471
3283,-0.41700000000000004,-0.136,-1.054,-114.146,-14.085,-0.244,None,2,n,-0.3226144740234533,-0.07695156599744306,2.289939436609761,1.8823975013573673
3284,-0.406,-0.13699999999999998,-1.04,-113.902,-13.963,0.244,None,2,n,-0.32393497213327765,-0.07764223268393051,2.3087743889110572,1.8893812847648592
3285,-0.39299999999999996,-0.132,-1.024,-113.72,-14.329,0.61,None,2,n,-0.3252395196700952,-0.07834854871713129,2.3276789247178065,1.896265278602223
3286,-0.39,-0.129,-1.01,-113.902,-14.329,0.976,None,2,n,-0.32652803560182847,-0.07907064502257712,2.3466526252629305,1.903110634610372
3287,-0.385,-0.11800000000000001,-0.997,-114.024,-14.450999999999999,1.646,None,2,n,-0.3278002687865079,-0.07980885537191902,2.3656949459595435,1.909904472241302
3288,-0.37,-0.10800000000000001,-0.978,-113.84100000000001,-14.085,2.378,None,2,n,-0.3290565207227404,-0.08056312898501601,2.384804750596162,1.9165900210019557
3289,-0.361,-0.10300000000000001,-0.965,-113.65899999999999,-13.597999999999999,2.6830000000000003,None,2,n,-0.33029694811049654,-0.08133345765718827,2.4039812563359453,1.9232015982611026
3290,-0.35,-0.102,-0.9590000000000001,-113.72,-13.171,3.11,None,2,n,-0.3315219151278859,-0.0821196582150305,2.4232235105144597,1.9297227815968792
3291,-0.34299999999999997,-0.10300000000000001,-0.945,-113.598,-12.805,3.5980000000000003,None,2,n,-0.33273169204455577,-0.08292157394179885,2.4425308775495855,1.936184523360334
3292,-0.33299999999999996,-0.099,-0.937,-113.476,-11.89,4.146,None,2,n,-0.3339265059817957,-0.0837391405894169,2.4619024924546142,1.9425639232639174
3293,-0.32799999999999996,-0.096,-0.935,-113.04899999999999,-10.305,4.6339999999999995,None,2,n,-0.33510634622534535,-0.0845724459485879,2.481337765829794,1.948887559583415
3294,-0.325,-0.092,-0.93,-112.37799999999999,-9.146,5.0,None,2,n,-0.33627108584668497,-0.0854216599725323,2.500836262268738,1.955170443269548
3295,-0.316,-0.081,-0.9309999999999999,-112.012,-8.537,5.5489999999999995,None,2,n,-0.33742063042581844,-0.08628702024436152,2.5203971160753023,1.961370191425522
3296,-0.321,-0.08199999999999999,-0.9309999999999999,-111.402,-8.78,6.098,None,2,n,-0.33855460517299135,-0.0871688073945437,2.5400203634604708,1.967575374019952
3297,-0.322,-0.084,-0.927,-110.79299999999999,-9.939,7.0120000000000005,None,2,n,-0.3396728874761349,-0.08806711706182173,2.5597058245301088,1.9737651661028006
3298,-0.32299999999999995,-0.086,-0.927,-110.18299999999999,-10.61,7.683,None,2,n,-0.3407753347711048,-0.08898206358510981,2.5794532859219594,1.9799362328148267
3299,-0.32799999999999996,-0.085,-0.925,-109.39,-10.0,7.8660000000000005,None,2,n,-0.3418615206156645,-0.08991397709191946,2.5992628095347574,1.9861155259427803
3300,-0.32899999999999996,-0.079,-0.917,-108.78,-9.267999999999999,7.8660000000000005,None,2,n,-0.3429310853559755,-0.09086318944514442,2.6191342644355076,1.992284348926575
3301,-0.331,-0.079,-0.912,-108.11,-9.024,8.049,None,2,n,-0.34398380526878103,-0.09182987884802045,2.6390675582659515,1.9984466731620965
3302,-0.326,-0.077,-0.904,-108.11,-8.902000000000003,8.415,None,2,n,-0.34501975378068145,-0.0928140456255502,2.6590621878240084,2.0045622582729212
3303,-0.32299999999999995,-0.07200000000000001,-0.898,-107.805,-8.902000000000003,8.476,None,2,n,-0.3460387975506168,-0.0938158625889847,2.6791177606786976,2.01064191233301
3304,-0.326,-0.062,-0.8859999999999999,-107.561,-8.963,8.658999999999999,None,2,n,-0.34704038612478083,-0.09483581795324621,2.6992343363756026,2.0167302903122497
3305,-0.325,-0.055,-0.8809999999999999,-107.561,-9.146,8.902000000000003,None,2,n,-0.34802422208146666,-0.09587421389575851,2.7194116471403493,2.022795266506864
3306,-0.32899999999999996,-0.043,-0.871,-107.256,-8.902000000000003,9.146,None,2,n,-0.34898963545346223,-0.09693163996179917,2.7396498042482738,2.0288745057026127
3307,-0.318,-0.036000000000000004,-0.863,-107.256,-8.476,9.207,None,2,n,-0.3499368459775078,-0.09800805304364209,2.7599479485501086,2.0348723178561743
3308,-0.315,-0.022000000000000002,-0.8590000000000001,-106.70700000000001,-8.597999999999999,9.085,None,2,n,-0.3508654269653676,-0.0991039188468088,2.780305685393716,2.040834716245113
3309,-0.306,-0.015,-0.856,-106.34100000000001,-8.476,8.841000000000003,None,2,n,-0.35177547100167683,-0.10021928741150736,2.8007222305630313,2.0467230976217525
3310,-0.294,-0.004,-0.851,-105.915,-8.415,8.537,None,2,n,-0.3526671040719209,-0.10135422829703924,2.8211966387365073,2.0525215964751897
3311,-0.285,0.01,-0.848,-105.854,-8.476,8.171,None,2,n,-0.3535401946365341,-0.10250901730462653,2.8417281319366783,2.058246918653661
3312,-0.275,0.019,-0.835,-105.61,-8.415,7.561,None,2,n,-0.35439490465119733,-0.10368365712917159,2.8623160056031574,2.0639061268223307
3313,-0.275,0.027999999999999997,-0.833,-105.366,-7.561,7.0729999999999995,None,2,n,-0.3552308233072807,-0.10487854860809948,2.8829600446417096,2.069547954195005
3314,-0.26,0.027000000000000003,-0.833,-105.244,-6.7070000000000025,6.9510000000000005,None,2,n,-0.35604858470555456,-0.10609330733805426,2.9036590596196135,2.075074922820849
3315,-0.251,0.026000000000000002,-0.8390000000000001,-105.061,-5.854,7.0120000000000005,None,2,n,-0.3568484791326526,-0.10732778767083363,2.9244121555873446,2.080516198044079
3316,-0.247,0.026000000000000002,-0.836,-105.0,-5.854,7.1339999999999995,None,2,n,-0.35763059453106766,-0.10858196164042122,2.9452188808817996,2.0859158044402086
3317,-0.243,0.035,-0.8370000000000001,-105.061,-6.098,7.377999999999999,None,2,n,-0.35839469388775114,-0.10985612522973667,2.966078726819824,2.0912687853007523
3318,-0.23199999999999998,0.04,-0.8320000000000001,-104.939,-5.854,7.805,None,2,n,-0.35914106622265574,-0.11115017157651877,2.986990834335481,2.096539692818483
3319,-0.222,0.043,-0.8320000000000001,-104.634,-5.244,7.622000000000001,None,2,n,-0.359869973790931,-0.11246400256782535,3.0079543349501248,2.101727423185434
3320,-0.217,0.051,-0.825,-104.26799999999999,-4.573,7.8660000000000005,None,2,n,-0.3605813381647645,-0.11379777543307444,3.0289687849317146,2.1068746933720957
3321,-0.212,0.057999999999999996,-0.8190000000000001,-103.476,-3.5980000000000003,8.232000000000001,None,2,n,-0.36127510818889086,-0.11515161989574493,3.0500337303362266,2.11198043686619
3322,-0.20199999999999999,0.067,-0.816,-102.5,-2.927,8.476,None,2,n,-0.3619513892557686,-0.116525596141808,3.071148361092659,2.1170092082620675
3323,-0.195,0.076,-0.815,-101.829,-2.866,9.024,None,2,n,-0.36261012398021203,-0.1179198741107165,3.0923120266577224,2.1219771031790797
3324,-0.18899999999999997,0.081,-0.813,-100.79299999999999,-2.988,9.267999999999999,None,2,n,-0.36325134677585497,-0.1193345149004362,3.113524159563238,2.1268919992299877
3325,-0.195,0.08,-0.8059999999999999,-99.634,-2.622,9.634,None,2,n,-0.3638747482162249,-0.12076971352082222,3.1347850310855536,2.1318374288960658
3326,-0.20600000000000002,0.079,-0.8059999999999999,-98.902,-1.9509999999999998,10.244000000000002,None,2,n,-0.36447970660557294,-0.12222588615200067,3.156095108690786,2.136833687785865
3327,-0.214,0.07400000000000001,-0.8009999999999999,-98.04899999999999,-1.341,10.61,None,2,n,-0.3650659265726348,-0.12370317614704837,3.177454759853653,2.1418700646365534
3328,-0.225,0.077,-0.794,-97.134,-0.8540000000000001,11.22,None,2,n,-0.3656327346273723,-0.1252020513196573,3.198864577372163,2.146970387149941
3329,-0.233,0.079,-0.787,-96.402,-0.732,12.012,None,2,n,-0.3661796395746182,-0.1267228490387301,3.220324970856599,2.15211621254634
3330,-0.23399999999999999,0.08199999999999999,-0.777,-95.488,-0.488,12.744000000000002,None,2,n,-0.36670649762916474,-0.1282656837273321,3.241835973531197,2.157269464746032
3331,-0.24,0.08900000000000001,-0.755,-94.87799999999999,0.0,13.232000000000001,None,2,n,-0.367212926622988,-0.12983082216624217,3.2633981554040723,2.1624842560760764
3332,-0.253,0.105,-0.737,-93.963,0.732,13.659,None,2,n,-0.36769788189570735,-0.1314190661310509,3.2850124570648576,2.167800121763338
3333,-0.252,0.114,-0.72,-92.988,1.585,14.207,None,2,n,-0.3681612235306791,-0.1330305623491873,3.3066789415657643,2.1731271388480615
3334,-0.258,0.125,-0.7040000000000001,-92.439,2.256,14.573,None,2,n,-0.36860240026105623,-0.1346657422552184,3.3283980944970852,2.1785087887971053
3335,-0.26899999999999996,0.138,-0.6920000000000001,-91.89,2.622,15.183,None,2,n,-0.36902051364451693,-0.13632529157613574,3.350170640144365,2.183970390625442
3336,-0.27,0.14400000000000002,-0.682,-91.22,2.927,15.488,None,2,n,-0.36941535845445084,-0.13800938216697992,3.371996651932851,2.189444802074798
3337,-0.26899999999999996,0.158,-0.672,-90.244,3.537,15.793,None,2,n,-0.36978658402138004,-0.1397183674058845,3.393876086051706,2.194921584771641
3338,-0.26899999999999996,0.171,-0.667,-89.20700000000002,4.085,15.975999999999999,None,2,n,-0.3701337692208682,-0.14145265116567285,3.4158088663404724,2.200397984269018
3339,-0.281,0.18100000000000002,-0.6579999999999999,-87.927,4.39,16.098,None,2,n,-0.37045604513268493,-0.1432128664949477,3.4377957388128184,2.2059573451994874
3340,-0.285,0.188,-0.653,-86.646,4.512,16.28,None,2,n,-0.37075298746585006,-0.14499934597497138,3.4598368813521705,2.211541652607536
3341,-0.287,0.188,-0.653,-85.73200000000001,4.6339999999999995,16.28,None,2,n,-0.3710244295293749,-0.14681219928452963,3.481932249035745,2.217127400462529
3342,-0.281,0.195,-0.652,-84.634,4.756,16.22,None,2,n,-0.37127039864226524,-0.14865149043660705,3.504081330462877,2.2226679932286912
3343,-0.278,0.192,-0.647,-83.476,5.4879999999999995,15.915,None,2,n,-0.37149113142071155,-0.1505170209315953,3.5262838849272615,2.2281883935860987
3344,-0.275,0.198,-0.645,-82.5,6.524,15.427,None,2,n,-0.37168655435371695,-0.15240890219637937,3.5485396114338847,2.233684774493475
3345,-0.266,0.20199999999999999,-0.634,-81.03699999999998,7.377999999999999,15.183,None,2,n,-0.3718570666335044,-0.1543268891121594,3.570848041185262,2.2391377497126
3346,-0.259,0.204,-0.625,-79.878,7.805,15.0,None,2,n,-0.37200300877878706,-0.1562707583349869,3.5932087914077697,2.2445558072335823
3347,-0.24600000000000002,0.20600000000000002,-0.624,-78.78,7.0729999999999995,14.450999999999999,None,2,n,-0.3721249223436389,-0.15824019691011013,3.615620947347375,2.2498850750197543
3348,-0.24,0.21,-0.617,-77.439,5.976,13.963,None,2,n,-0.3722230190527474,-0.16023509382194565,3.6380841568751547,2.25518296140717
3349,-0.22699999999999998,0.21100000000000002,-0.606,-76.03699999999998,5.3660000000000005,13.293,None,2,n,-0.372298003670069,-0.16225498035793892,3.6605977404285808,2.260413698260159
3350,-0.217,0.215,-0.597,-74.512,5.0,12.805,None,2,n,-0.3723503197675718,-0.16429959316716097,3.6831611639062727,2.2655932060883117
3351,-0.20600000000000002,0.226,-0.5920000000000001,-73.04899999999998,4.4510000000000005,12.317,None,2,n,-0.3723802022910396,-0.1663688965067526,3.7057737500021717,2.270709050541039
3352,-0.195,0.226,-0.583,-71.585,3.78,11.767999999999999,None,2,n,-0.37238827224377996,-0.16846247163257214,3.7284349193456094,2.275767382540559
3353,-0.183,0.231,-0.5760000000000001,-70.061,2.195,11.341,None,2,n,-0.37237502759627983,-0.17058004252695447,3.751143994618616,2.2807594824279294
3354,-0.17300000000000001,0.23800000000000002,-0.575,-68.598,-0.6709999999999999,11.22,None,2,n,-0.3723407308469076,-0.17272152906268468,3.7739002873744907,2.285685894520099
3355,-0.159,0.237,-0.573,-67.622,-3.049,10.915,None,2,n,-0.37228609754374625,-0.1748864761242193,3.7967028968052485,2.2905217253471934
3356,-0.147,0.245,-0.574,-66.34100000000001,-4.024,10.427,None,2,n,-0.37221143643609667,-0.17707479701547169,3.819550976231448,2.2952757047248427
3357,-0.136,0.25,-0.561,-65.244,-4.024,10.0,None,2,n,-0.3721172855414887,-0.17928616322300575,3.8424440735890535,2.2999845902083274
3358,-0.136,0.259,-0.556,-64.329,-4.146,9.695,None,2,n,-0.3720034104648599,-0.18152080414443916,3.8653822111839182,2.3047011604582686
3359,-0.121,0.263,-0.56,-63.354,-4.6339999999999995,9.267999999999999,None,2,n,-0.3718703526829962,-0.18377845965568218,3.888364301455382,2.309309823359518
3360,-0.107,0.276,-0.5529999999999999,-62.56100000000001,-5.244,9.207,None,2,n,-0.37171848909463845,-0.1860590202911409,3.911389584345925,2.313844574622522
3361,-0.094,0.284,-0.5479999999999999,-61.646,-5.244,9.085,None,2,n,-0.3715482698239259,-0.18836228406409827,3.934457315854499,2.3183059236425034
3362,-0.087,0.293,-0.542,-60.732,-4.329,8.902000000000003,None,2,n,-0.3713598325477109,-0.19068824638313084,3.9575671383164024,2.3227343876072375
3363,-0.08800000000000001,0.294,-0.545,-60.0,-3.11,8.476,None,2,n,-0.37115302757756546,-0.19303703136951256,3.980718952454005,2.3271571865046505
3364,-0.09,0.298,-0.545,-58.841,-1.829,7.9270000000000005,None,2,n,-0.3709276096916741,-0.19540884081162072,4.00391279322763,2.3315886066911995
3365,-0.084,0.305,-0.539,-57.927,-0.732,7.683,None,2,n,-0.37068373109584063,-0.1978036377775455,4.0271483702145385,2.3359935085356387
3366,-0.073,0.32,-0.5429999999999999,-56.951,0.4270000000000001,7.561,None,2,n,-0.37042142054424515,-0.20022160252119395,4.050424849060704,2.340320122981028
3367,-0.067,0.324,-0.5489999999999999,-55.915,1.585,7.5,None,2,n,-0.37014075190288925,-0.20266277235276686,4.073741643279339,2.344591601253834
3368,-0.076,0.331,-0.5489999999999999,-55.122,2.3169999999999997,7.439,None,2,n,-0.36984104835740556,-0.20512764475116393,4.097099207537886,2.34891725322047
3369,-0.085,0.335,-0.546,-54.146,2.195,7.377999999999999,None,2,n,-0.36952176451620716,-0.20761658663216456,4.120498073161383,2.353303393795084
3370,-0.09,0.33899999999999997,-0.55,-53.17100000000001,2.378,7.0729999999999995,None,2,n,-0.3691824547309502,-0.21012994019466028,4.143938356820832,2.3577085810080516
3371,-0.094,0.337,-0.5529999999999999,-52.13399999999999,3.1710000000000003,7.0120000000000005,None,2,n,-0.36882291257910343,-0.2126678283881484,4.167420141479676,2.3621269182792055
3372,-0.096,0.33899999999999997,-0.555,-50.732,2.988,6.829,None,2,n,-0.3684429304295513,-0.21523041506186075,4.190943418787728,2.3665498351097156
3373,-0.102,0.344,-0.5539999999999999,-49.695,2.805,6.585,None,2,n,-0.368042057750546,-0.21781802945544318,4.2145084949052025,2.371010880567653
3374,-0.10800000000000001,0.35100000000000003,-0.5489999999999999,-48.17100000000001,2.7439999999999998,6.28,None,2,n,-0.36761984598565134,-0.22043100052097098,4.238115782085156,2.3755207609290845
3375,-0.11199999999999999,0.358,-0.539,-46.89,2.988,5.976,None,2,n,-0.3671760220464791,-0.22306952349057288,4.261765708159854,2.380079382055905
3376,-0.114,0.36200000000000004,-0.531,-45.427,3.049,5.915,None,2,n,-0.3667104722449257,-0.22573367276198192,4.285458534720995,2.3846686529041725
3377,-0.11699999999999999,0.3670000000000001,-0.5329999999999999,-43.78,2.195,5.7929999999999975,None,2,n,-0.3662228570809511,-0.22842372403059444,4.309194322112931,2.3892713271855226
3378,-0.12,0.37,-0.524,-42.5,0.976,5.671,None,2,n,-0.3657130588931853,-0.23113973608880392,4.3329734238441455,2.3939137303504703
3379,-0.124,0.3720000000000001,-0.512,-40.61,0.366,5.5489999999999995,None,2,n,-0.3651809852250333,-0.2338817240184572,4.35679633627292,2.398609507159836
3380,-0.127,0.373,-0.513,-38.963,0.488,5.3660000000000005,None,2,n,-0.3646264292727298,-0.2366498310496654,4.380663154216915,2.4033205104859987
3381,-0.12,0.375,-0.5,-37.561,0.305,5.3660000000000005,None,2,n,-0.3640498687546001,-0.23944372135426673,4.404573764122506,2.408018918369513
3382,-0.11599999999999999,0.374,-0.495,-36.28,-0.732,5.3660000000000005,None,2,n,-0.3634515976504722,-0.2422631795635978,4.428528017785977,2.412702927179661
3383,-0.114,0.385,-0.48200000000000004,-35.122,-1.585,5.3660000000000005,None,2,n,-0.3628315887660389,-0.24510827553610456,4.452526102641973,2.417409892560885
3384,-0.10800000000000001,0.392,-0.47,-33.902,-1.829,5.183,None,2,n,-0.3621901167790321,-0.24797885680912582,4.4765679494749415,2.422110902281433
3385,-0.107,0.397,-0.46,-32.5,-2.012,5.0,None,2,n,-0.3615272337483212,-0.2508748930862807,4.500653730803565,2.4268318900188977
3386,-0.10400000000000001,0.40399999999999997,-0.456,-31.28,-2.866,5.122000000000001,None,2,n,-0.36084294517845034,-0.25379643767118454,4.5247833426279325,2.431546504599677
3387,-0.10099999999999999,0.408,-0.447,-30.183000000000003,-4.39,5.061,None,2,n,-0.36013741916352604,-0.2567433837334699,4.548956819895007,2.436266121000628
3388,-0.109,0.409,-0.439,-28.59800000000001,-5.122000000000001,5.122000000000001,None,2,n,-0.3594103429062307,-0.25971588477907764,4.5731748149037665,2.4410565019973265
3389,-0.106,0.414,-0.436,-27.622,-5.122000000000001,5.061,None,2,n,-0.35866176633627467,-0.26271394928956027,4.597437203859134,2.445837843176957
3390,-0.106,0.42,-0.434,-26.22,-5.0,4.817,None,2,n,-0.3578915457378149,-0.26573771900868554,4.621744012365034,2.450627190796409
3391,-0.106,0.42,-0.43,-25.0,-5.244,4.329,None,2,f,-0.3570997385410897,-0.2687871357529238,4.646095322850933,2.455427098281484
3393,-0.11599999999999999,0.428,-0.428,-22.866,-7.1339999999999995,3.963,None,2,n,1.3966737980780469e-05,-2.6156086710078606e-05,3.401711554044195e-05,0.004512620958490424
3394,-0.115,0.429,-0.435,-22.073,-7.744,3.9019999999999997,None,2,n,4.1831770704899856e-05,-7.846253207381962e-05,0.00010196587133463685,0.009016350530722174
3395,-0.106,0.4270000000000001,-0.44,-20.915,-8.11,3.537,None,2,n,8.303512418047858e-05,-0.00015691447364533375,0.0002032688052135455,0.013459089080041148
3396,-0.10400000000000001,0.424,-0.4370000000000001,-19.878,-8.415,3.1710000000000003,None,2,n,0.00013744795425785992,-0.0002615075335684503,0.00033778215610180993,0.017886952179815313
3397,-0.109,0.424,-0.4370000000000001,-18.78,-8.841000000000003,2.866,None,2,n,0.00020537180176398933,-0.00039223737628173833,0.0005057946010344767,0.022345496747248502
3398,-0.113,0.425,-0.4320000000000001,-17.439,-9.207,2.5,None,2,n,0.00028704680757641135,-0.0005491001195629398,0.0007075366915488307,0.02682845464973059
3399,-0.105,0.428,-0.43799999999999994,-16.340999999999998,-10.0,1.9509999999999998,None,2,n,0.0003819764200655303,-0.0007320932023175817,0.0009424964634320042,0.031257670109394654
3400,-0.099,0.43799999999999994,-0.439,-15.0,-10.61,1.524,None,2,n,0.0004897871351755075,-0.0009412141587430306,0.0012102883116123218,0.03564648631501419
3401,-0.09699999999999999,0.446,-0.4370000000000001,-13.597999999999999,-10.671,0.7929999999999999,None,2,n,0.0006103520788981659,-0.001176461431940105,0.001510776325917617,0.0400212733358955
3402,-0.094,0.45,-0.436,-12.561,-10.305,0.061,None,2,n,0.0007434844097133349,-0.0014378348537894168,0.001843763466002545,0.04437574997895104
3403,-0.092,0.455,-0.43799999999999994,-11.645999999999999,-10.427,-0.366,None,2,n,0.0008890591816331558,-0.001725334757125524,0.0022091139797134505,0.048716445529882565
3404,-0.08,0.45299999999999996,-0.444,-10.549000000000001,-10.732000000000001,-0.976,None,2,n,0.0010463401657088117,-0.0020389634355086283,0.002606072516225691,0.05297889537977168
3405,-0.076,0.457,-0.445,-9.39,-10.183,-1.646,None,2,n,0.0012150822052335445,-0.0023787232566853857,0.0030343819125905045,0.05721534330958956
3406,-0.07,0.45,-0.45,-8.78,-9.267999999999999,-1.9509999999999998,None,2,n,0.0013949191376491747,-0.002744617705114928,0.003493659111108934,0.06141299656678217
3407,-0.069,0.45,-0.449,-7.987999999999999,-8.658999999999999,-2.073,None,2,n,0.0015857908288415346,-0.0031366497458450017,0.003983834723955701,0.06560436379443989
3408,-0.079,0.46,-0.449,-7.256,-8.415,-2.134,None,2,n,0.0017883096193562849,-0.0035548215679364528,0.004505521052719596,0.06985972794979896
3409,-0.066,0.46,-0.45,-6.7070000000000025,-7.744,-2.195,None,2,n,0.0020016819979661957,-0.003999136826729809,0.005057905300527299,0.07403189706986711
3410,-0.055999999999999994,0.45899999999999996,-0.441,-5.671,-6.524,-2.3169999999999997,None,2,n,0.002225298645165872,-0.004469599143158344,0.005640367822575426,0.07814101264219653
3411,-0.057,0.465,-0.435,-4.6339999999999995,-5.915,-2.256,None,2,n,0.0024592225320139694,-0.0049662115147992535,0.0062529700740242555,0.0822572641767951
3412,-0.05,0.474,-0.44299999999999995,-4.024,-5.3660000000000005,-2.012,None,2,n,0.0027030277600444967,-0.005488976755719325,0.006895268489564682,0.08632912260268723
3413,-0.047,0.47600000000000003,-0.446,-3.415,-4.6339999999999995,-1.89,None,2,n,0.002956533001642938,-0.006037897566606226,0.007567071414259053,0.09038241719330856
3414,-0.055,0.48,-0.452,-2.378,-3.9019999999999997,-1.7069999999999999,None,2,n,0.0032202285555222895,-0.006612976283973711,0.008268868597601084,0.09448651559093381
3415,-0.061,0.489,-0.44799999999999995,-1.524,-3.293,-1.341,None,2,n,0.0034944820116879277,-0.007214214800352228,0.009001033817686466,0.09862903331669197
3416,-0.063,0.48700000000000004,-0.45899999999999996,-0.7929999999999999,-2.378,-0.976,None,2,n,0.0037794164782803115,-0.00784161457331325,0.009763682796348379,0.10278383092772357
3417,-0.069,0.479,-0.466,0.061,-1.829,-0.4270000000000001,None,2,n,0.0040753985327125885,-0.008495176240750345,0.010557183320000236,0.10697622683217424
3418,-0.08800000000000001,0.474,-0.47100000000000003,0.976,-1.402,0.0,None,2,n,0.00438358769444023,-0.009174899802626153,0.011382712610674538,0.11128806269033256
3419,-0.10400000000000001,0.47700000000000004,-0.47100000000000003,1.9509999999999998,-1.037,0.305,None,2,n,0.004704959893846566,-0.009880784778025226,0.012241266514607135,0.11570084247762928
3420,-0.113,0.47,-0.47100000000000003,2.988,-1.037,0.61,None,2,n,0.0050400633470008074,-0.010612830200635382,0.013133407775977999,0.12017074749375463
3421,-0.127,0.467,-0.46799999999999997,3.841,-0.915,1.0979999999999999,None,2,n,0.005389750772117295,-0.011371034275479093,0.01406001266828703,0.12472976151846195
3422,-0.134,0.46799999999999997,-0.47,5.122000000000001,-0.976,1.7069999999999999,None,2,n,0.0057544468208848825,-0.012155394174604784,0.015021521202080923,0.12933376666213797
3423,-0.15,0.47700000000000004,-0.46799999999999997,6.402,-0.915,2.134,None,2,n,0.006135124646690551,-0.012965906026427693,0.016018936434738867,0.13404037508689814
3424,-0.157,0.479,-0.465,7.439,-0.6709999999999999,2.5610000000000004,None,2,n,0.006532207690532034,-0.013802565283393823,0.017052704522660674,0.13879301551515633
3425,-0.165,0.473,-0.465,8.476,-0.183,2.805,None,2,n,0.006946180504730187,-0.014665367062698964,0.018123332860341398,0.14359823949868766
3426,-0.17,0.473,-0.46,9.695,0.4270000000000001,2.927,None,2,n,0.007377344512717268,-0.0155543061311116,0.01923114677854254,0.14843741935556462
3427,-0.184,0.474,-0.455,10.915,0.7929999999999999,3.049,None,2,n,0.007826550351802738,-0.016469376508669822,0.020377031393879377,0.15336855066859958
3428,-0.195,0.469,-0.451,12.255999999999998,0.8540000000000001,3.3539999999999996,None,2,n,0.008294465585469531,-0.01741057191810594,0.021561686313771394,0.15837300097761092
3429,-0.196,0.473,-0.446,13.597999999999999,1.28,3.415,None,2,n,0.008781147161644838,-0.018377885930722135,0.02278519194821485,0.16338670059423455
3430,-0.19899999999999998,0.46399999999999997,-0.445,14.39,1.7069999999999999,3.293,None,2,n,0.00928677538890559,-0.01937131306029255,0.02404775140380107,0.1684224968601149
3431,-0.204,0.46799999999999997,-0.44299999999999995,15.671,2.256,3.2319999999999998,None,2,n,0.009811652148856681,-0.020390846812346604,0.025349693455810993,0.17349345208122338
3432,-0.20600000000000002,0.467,-0.442,17.256,3.11,2.7439999999999998,None,2,n,0.01035589770934992,-0.021436482152626786,0.02669116152579476,0.1785803202412132
3433,-0.2,0.47,-0.4370000000000001,18.354,3.4760000000000004,2.622,None,2,n,0.010919143864266371,-0.02250821464205724,0.028071804852260154,0.1836309547664116
3434,-0.198,0.465,-0.425,19.573,3.5980000000000003,2.256,None,2,n,0.011501267883754484,-0.02360604096420989,0.029491523590301532,0.1886714685060255
3435,-0.19,0.466,-0.429,21.098000000000006,3.5980000000000003,2.012,None,2,n,0.012101780260371396,-0.024729958313374628,0.030949842982439503,0.19366209674867316
3436,-0.185,0.462,-0.436,22.134,3.415,1.524,None,2,n,0.012720375679864193,-0.025879965044737222,0.03244647580766669,0.19862239523136024
3437,-0.184,0.46,-0.425,23.171,4.146,0.6709999999999999,None,2,n,0.013356994346017937,-0.027056060379456865,0.0339813860826819,0.20357880819947677
3438,-0.17600000000000002,0.462,-0.42,24.39,4.695,0.122,None,2,n,0.014011149155118368,-0.02825824483328082,0.03555410349673165,0.20848515629992873
3439,-0.166,0.456,-0.42,25.61,4.6339999999999995,-0.488,None,2,n,0.014682232189851712,-0.029486521092078204,0.03716403497484849,0.21332825344205308
3440,-0.158,0.44799999999999995,-0.42,27.195,4.756,-1.524,None,2,n,0.015369759069083635,-0.03074089348891624,0.03881071336295008,0.2181213660661522
3441,-0.14800000000000002,0.444,-0.41100000000000003,28.232,4.085,-1.89,None,2,n,0.01607312259258317,-0.032021366592029706,0.04049354736078698,0.2228511134875127
3442,-0.135,0.449,-0.408,29.085,4.512,-2.439,None,2,n,0.01679153174419504,-0.03332794509050109,0.04221176113394981,0.2274976406926866
3443,-0.126,0.452,-0.41100000000000003,30.671,4.878,-3.293,None,2,n,0.017524441286730027,-0.03466063471116028,0.043964830238802294,0.23208768405367536
3444,-0.11800000000000001,0.45399999999999996,-0.414,32.134,4.4510000000000005,-3.963,None,2,n,0.018271367734953973,-0.03601944209469482,0.0457522946405968,0.2366280966471861
3445,-0.10400000000000001,0.452,-0.41600000000000004,33.415,4.207,-4.512,None,2,n,0.019031461107058008,-0.03740437522742028,0.047573324507279996,0.24107947842546595
3446,-0.092,0.45399999999999996,-0.41600000000000004,34.756,4.4510000000000005,-5.183,None,2,n,0.01980399413317729,-0.0388154423529255,0.04942721465888628,0.24545521797976427
3447,-0.08199999999999999,0.447,-0.40700000000000003,35.976,5.0,-5.915,None,2,n,0.020588363117781876,-0.04025265271290461,0.05131337861734108,0.2497683486956421
3448,-0.059000000000000004,0.444,-0.41700000000000004,37.5,5.4879999999999995,-6.7070000000000025,None,2,n,0.021383168631468368,-0.0417160162332189,0.05323044155967391,0.25393461603410566
3449,-0.049,0.44,-0.40299999999999997,39.207,5.854,-7.256,None,2,n,0.022187807545091125,-0.04320554259536886,0.055177814816832746,0.2580386631408776
3450,-0.051,0.44,-0.406,40.549,6.341,-7.9270000000000005,None,2,n,0.023002412373918663,-0.044721242127222255,0.0571556682783498,0.2621608363818812
3451,-0.042,0.44,-0.40299999999999997,42.256,6.89,-8.658999999999999,None,2,n,0.02382644245173149,-0.046263125657608234,0.059163487294970854,0.26622861592850744
